"","word","modality","fit","se","lwr","upr","avg_expressibility_norm","n","diff_expr","diff_rank","SemanticSubcat","German","English"
"182","hoekig","multimodal",0.602102107470094,0.0391311896865713,0.523654743580481,0.679122735645133,0.621156887727273,85,0.449466462152273,86,"shape","eckig","angular"
"183","hoekig","vocal",0.208622627608081,0.0390853414395548,0.14174445083435,0.298189796250885,0.171690425575,164,0.449466462152273,86,"shape","eckig","angular"
"184","hond","gesture",0.702251774706167,0.0396242792106965,0.619239036091681,0.777891511414496,0.636934440425,69,0.253361396675,67,"animal","Hund","dog"
"185","hond","multimodal",0.780531435213223,0.0318536001072254,0.711043590983803,0.836928326571336,0.850799193928571,13,0.253361396675,67,"animal","Hund","dog"
"186","hond","vocal",0.845725417564382,0.0325063762139887,0.766894232627393,0.899977010939085,0.8902958371,2,0.253361396675,67,"animal","Hund","dog"
"187","honing","gesture",0.250925218142256,0.0328873611493311,0.190444773907346,0.323649491260965,0.198198030047619,199,0.178469986291126,44,"gustatory","Honig","honey"
"188","honing","multimodal",0.35053379599601,0.0376655414327836,0.280620851093241,0.429455445282025,0.359710243404762,166,0.178469986291126,44,"gustatory","Honig","honey"
"189","honing","vocal",0.180567672823388,0.0316944112309041,0.12704105730692,0.251516423720418,0.181240257113636,155,0.178469986291126,44,"gustatory","Honig","honey"
"190","hoog","gesture",0.763599633272461,0.0336037433207923,0.68668920401824,0.823708268335521,0.79812982,30,0.554320356789474,80,"auditory","hoch","high"
"191","hoog","multimodal",0.748945716570418,0.0323888959451907,0.679973936217394,0.808263911278611,0.783098603318182,46,0.554320356789474,80,"auditory","hoch","high"
"192","hoog","vocal",0.312288138849663,0.057185796378289,0.21118791703314,0.433648349587199,0.243809463210526,110,0.554320356789474,80,"auditory","hoch","high"
"193","hoorn","gesture",0.542594182447869,0.0467444436927802,0.446706647225341,0.63370084163369,0.581456385204545,85,0.1990768642875,118,"other","Horn","horn"
"194","hoorn","multimodal",0.524032737868524,0.0492916325020898,0.426356908907404,0.618304633872384,0.4555847824375,144,0.1990768642875,118,"other","Horn","horn"
"195","hoorn","vocal",0.611940902045847,0.0495376740172027,0.50495213373641,0.702652599471408,0.654661646725,26,0.1990768642875,118,"other","Horn","horn"
"196","horen","gesture",0.755850653468184,0.0328681338673778,0.684690864779615,0.813902860562482,0.794141702225,31,0.557231742439286,84,"auditory","hören","to hear"
"197","horen","multimodal",0.740480540102028,0.0337353602934677,0.669996609561993,0.801883125925096,0.76195280315,47,0.557231742439286,84,"auditory","hören","to hear"
"198","horen","vocal",0.292670785917535,0.0471012403238845,0.210995475684213,0.394920714884702,0.236909959785714,115,0.557231742439286,84,"auditory","hören","to hear"
"199","hout","gesture",0.249162865083768,0.0326032229263012,0.191351981685997,0.322830999024396,0.22209591225,191,0.087378044575,29,"plant","Holz","wood"
"200","hout","multimodal",0.285835225383461,0.0329195264383255,0.22378093530613,0.35513656913459,0.260020047575,192,0.087378044575,29,"plant","Holz","wood"
"201","hout","vocal",0.183637325573592,0.029421215983791,0.131994485339931,0.248794460923181,0.172642003,163,0.087378044575,29,"plant","Holz","wood"
"202","huid","gesture",0.484996707154175,0.0475104669525143,0.391090913676779,0.579624798274437,0.479448822842105,125,0.281218107467105,17,"other","Haut","skin/hide"
"203","huid","multimodal",0.491968051108884,0.0442659797275082,0.408840875501733,0.578534640833624,0.4588503836,142,0.281218107467105,17,"other","Haut","skin/hide"
"204","huid","vocal",0.229430866867994,0.0395697500787044,0.162216061051156,0.316958667917163,0.198230715375,136,0.281218107467105,17,"other","Haut","skin/hide"
"205","huilen","gesture",0.842818300161216,0.0250562502063909,0.783991030370125,0.886948835712563,0.8630299231,14,0.01826755135,12,"vocal_oral","weinen","to cry"
"206","huilen","multimodal",0.831245392295649,0.0256373624015332,0.773756042198965,0.87680374993308,0.84476237175,16,0.01826755135,12,"vocal_oral","weinen","to cry"
"207","huilen","vocal",0.82238715829994,0.0312534916057952,0.751091903506716,0.875498376185857,0.85183381325,4,0.01826755135,12,"vocal_oral","weinen","to cry"
"208","huis","gesture",0.69745949872296,0.0370625134782888,0.618873862976356,0.765946990014741,0.722037498886364,48,0.549018575748684,82,"object","Haus","house"
"209","huis","multimodal",0.70994496616334,0.0365361343423987,0.633359762604706,0.776015407965471,0.756418594275,48,0.549018575748684,82,"object","Haus","house"
"210","huis","vocal",0.236575278513599,0.0490711284758392,0.155317028274884,0.346799321274824,0.207400018526316,130,0.549018575748684,82,"object","Haus","house"
"211","ik","gesture",0.696311072595969,0.0425056752712764,0.607115989126825,0.774183192421212,0.708613995977273,50,0.386883301677273,22,"social","ich","I"
"212","ik","multimodal",0.689345502667726,0.0398773188244593,0.60783375084917,0.760556340632303,0.680604769125,68,0.386883301677273,22,"social","ich","I"
"213","ik","vocal",0.356355167172051,0.0565710638150436,0.254030109706345,0.473884164861798,0.3217306943,72,0.386883301677273,22,"social","ich","I"
"214","in","gesture",0.447187190531102,0.04823030261304,0.356042465426507,0.54181829856253,0.44906576752381,131,0.285395609471178,44,"spatial","drinnen","in"
"215","in","multimodal",0.445554763812338,0.0422875189867322,0.36547882389528,0.528501432195193,0.429028977181818,151,0.285395609471178,44,"spatial","drinnen","in"
"216","in","vocal",0.182360600076587,0.0367069467360222,0.120169776401904,0.267129663384355,0.163670158052632,175,0.285395609471178,44,"spatial","drinnen","in"
"217","jagen","gesture",0.633954182432949,0.0409394634850893,0.549729425234233,0.71137166028121,0.657882137214286,64,0.458318778391667,36,"survival","jagen","to hunt"
"218","jagen","multimodal",0.68317495667874,0.0371563024944616,0.606486913820594,0.751045413140367,0.735429543225,54,0.458318778391667,36,"survival","jagen","to hunt"
"219","jagen","vocal",0.3036546622659,0.0458389818300342,0.221481224425889,0.403867100511105,0.277110764833333,90,0.458318778391667,36,"survival","jagen","to hunt"
"220","jeuk","gesture",0.844059196342087,0.0265944144815756,0.783197644866738,0.888497233783293,0.888748077931818,6,0.472417546265152,44,"haptic","Schmerz","ache"
"221","jeuk","multimodal",0.833108548257024,0.0274712667490727,0.771115833976723,0.880406254654529,0.878195253975,8,0.472417546265152,44,"haptic","Schmerz","ache"
"222","jeuk","vocal",0.428770480883889,0.0556541723534219,0.324250911191263,0.540654186930971,0.416330531666667,50,0.472417546265152,44,"haptic","Schmerz","ache"
"223","jij","gesture",0.509972722169901,0.0498406053526993,0.413913493392747,0.603892432596507,0.560162717785714,92,0.32696788552381,53,"social","du","you"
"224","jij","multimodal",0.486353149248369,0.0476841089592567,0.394140775382561,0.578851791377688,0.449050867275,145,0.32696788552381,53,"social","du","you"
"225","jij","vocal",0.244899572355549,0.0406070662373545,0.172333713982494,0.337976271505542,0.233194832261905,118,0.32696788552381,53,"social","du","you"
"226","kat","gesture",0.716091725707102,0.0412141214049054,0.628390327333124,0.792424094989833,0.667420333809524,61,0.21966841960352,58,"animal","Katze","cat"
"227","kat","multimodal",0.783224619281557,0.0315621221047964,0.713952687049076,0.841155228548774,0.821306248547619,25,0.21966841960352,58,"animal","Katze","cat"
"228","kat","vocal",0.840648569014003,0.028978292616614,0.770924780799583,0.889017283439762,0.887088753413043,3,0.21966841960352,58,"animal","Katze","cat"
"229","kauwen","gesture",0.732993032583976,0.0409559624493726,0.646536514687571,0.806135720671583,0.704450283975,53,0.124962421425,38,"gustatory","kauen","to chew"
"230","kauwen","multimodal",0.778720965615221,0.0322078593765987,0.708205848915761,0.836376399172263,0.8294127054,21,0.124962421425,38,"gustatory","kauen","to chew"
"231","kauwen","vocal",0.712832974150455,0.0447515653550907,0.613202763077617,0.794898859623973,0.7594036156,15,0.124962421425,38,"gustatory","kauen","to chew"
"232","kind","gesture",0.560940286967695,0.0401771098415988,0.480737063201494,0.638503926484974,0.543520229225,97,0.145503480854637,54,"social","Kind","child"
"233","kind","multimodal",0.593899087949011,0.0392260722618552,0.514699189738712,0.67188682218104,0.587085581973684,99,0.145503480854637,54,"social","Kind","child"
"234","kind","vocal",0.431053017725115,0.0463493894203321,0.340810762655136,0.526260049750305,0.441582101119048,45,0.145503480854637,54,"social","Kind","child"
"235","kleding","gesture",0.513012682296863,0.0478774094810592,0.420452580168113,0.607171108390354,0.494909243710526,121,0.390769782032895,36,"object","Kleidung","clothing"
"236","kleding","multimodal",0.582382674674941,0.0436203785241381,0.494377056406322,0.665386166409102,0.603747383657895,91,0.390769782032895,36,"object","Kleidung","clothing"
"237","kleding","vocal",0.236366749860248,0.0423336857833961,0.162424197862435,0.331479414205616,0.212977601625,127,0.390769782032895,36,"object","Kleidung","clothing"
"238","klein","gesture",0.782473164308927,0.0306436575035403,0.715202319816172,0.835553613776758,0.82393333795,24,0.5481549898,68,"quantity","klein","small"
"239","klein","multimodal",0.779443494317276,0.029377887245297,0.716238185653595,0.831318058668388,0.809196696673913,32,0.5481549898,68,"quantity","klein","small"
"240","klein","vocal",0.298149353831346,0.0444854326571985,0.217740471526472,0.394335434510545,0.27577834815,92,0.5481549898,68,"quantity","klein","small"
"241","knie","gesture",0.388933120263035,0.0419547821125466,0.309841475591151,0.476585658321017,0.381211032525,149,0.313391666142857,51,"other","Knie","knee"
"242","knie","multimodal",0.418346174763821,0.0396699121047116,0.341382464139588,0.499664372215278,0.406674049880952,155,0.313391666142857,51,"other","Knie","knee"
"243","knie","vocal",0.126669839545073,0.0257164118732256,0.084212610335252,0.190281778032195,0.0932823837380952,200,0.313391666142857,51,"other","Knie","knee"
"244","knopen","gesture",0.463562729986852,0.042681166204755,0.380210725926106,0.546861478599801,0.484352516880952,122,0.306843192428571,36,"manual","binden","to tie"
"245","knopen","multimodal",0.461461944814096,0.0426030499791513,0.380051009703856,0.545974165453017,0.4652889203,138,0.306843192428571,36,"manual","binden","to tie"
"246","knopen","vocal",0.199591565132848,0.0340165215280663,0.140859054092321,0.279287546945373,0.177509324452381,158,0.306843192428571,36,"manual","binden","to tie"
"247","komen","gesture",0.422232853000807,0.0485109345531106,0.327058690952389,0.523711409688451,0.4022516599,143,0.119088763329762,76,"locomotion","kommen","to come"
"248","komen","multimodal",0.45574519154873,0.0464613184668852,0.370094784004494,0.549992044824869,0.438133063925,149,0.119088763329762,76,"locomotion","kommen","to come"
"249","komen","vocal",0.329841051826471,0.0480429755808161,0.241441887531527,0.430815295082381,0.319044300595238,73,0.119088763329762,76,"locomotion","kommen","to come"
"250","kort","gesture",0.618552997108107,0.0420057251836476,0.529489060509851,0.696062779004678,0.651223596447368,66,0.454434273372368,73,"spatial","kurz","short"
"251","kort","multimodal",0.612229872181392,0.0395377339244985,0.531462551952945,0.688861824111278,0.602921879404762,92,0.454434273372368,73,"spatial","kurz","short"
"252","kort","vocal",0.217216591878976,0.0404633144629039,0.149568113201963,0.308674433269898,0.196789323075,139,0.454434273372368,73,"spatial","kurz","short"
"253","kotsen","gesture",0.801381437446874,0.0314868961500903,0.732018410086242,0.859295434877623,0.806750699714286,29,0.0758189501428571,23,"gustatory","erbrechen","to vomit"
"254","kotsen","multimodal",0.828255287992549,0.0269164471497074,0.765805158514618,0.876579724660672,0.882569649857143,6,0.0758189501428571,23,"gustatory","erbrechen","to vomit"
"255","kotsen","vocal",0.797151740665342,0.0360355067509512,0.716456445244695,0.860130289498078,0.835129858309524,6,0.0758189501428571,23,"gustatory","erbrechen","to vomit"
"256","koud","gesture",0.847487886000231,0.0263622251623012,0.784446780847605,0.893423047664418,0.908161665619048,1,0.148044496187229,30,"temperature","kalt","cold"
"257","koud","multimodal",0.82011892627668,0.028613826071771,0.757816307043862,0.869014256010474,0.809640792894737,31,0.148044496187229,30,"temperature","kalt","cold"
"258","koud","vocal",0.744762682355171,0.0413973241413678,0.654692698311009,0.816276345071428,0.760117169431818,14,0.148044496187229,30,"temperature","kalt","cold"
"259","kruipen","gesture",0.807937956468338,0.0325431761618215,0.735346464385689,0.865072601148114,0.850389842575,18,0.636223726311842,107,"locomotion","krabbeln","to crawl"
"260","kruipen","multimodal",0.786122402351639,0.0326440118799131,0.713206243740759,0.84391064006597,0.805883233394737,35,0.636223726311842,107,"locomotion","krabbeln","to crawl"
"261","kruipen","vocal",0.266065809720857,0.0487439824606403,0.183184008061081,0.378709927450305,0.214166116263158,125,0.636223726311842,107,"locomotion","krabbeln","to crawl"
"262","laag (ruimtelijk)","gesture",0.624483735966426,0.0433099609265185,0.532114913516244,0.703571872381084,0.695325264704545,56,0.511122175136364,97,"auditory","tief","low"
"263","laag (ruimtelijk)","multimodal",0.613578654214634,0.0415733443884238,0.529949393294986,0.694491747217511,0.59788202535,95,0.511122175136364,97,"auditory","tief","low"
"264","laag (ruimtelijk)","vocal",0.22008010946627,0.0381572122410388,0.154927704027732,0.306092654879811,0.184203089568182,153,0.511122175136364,97,"auditory","tief","low"
"265","lachen","gesture",0.828572871861905,0.0265067006007827,0.769469493462482,0.875012112073311,0.840261201931818,19,0.0682701307045455,18,"vocal_oral","lachen","to laugh"
"266","lachen","multimodal",0.85242857268121,0.0232964261393805,0.800433363168822,0.892269038100792,0.886460939815789,3,0.0682701307045455,18,"vocal_oral","lachen","to laugh"
"267","lachen","vocal",0.874421409127836,0.0248308477117158,0.813993418523281,0.915658597686625,0.908531332636364,1,0.0682701307045455,18,"vocal_oral","lachen","to laugh"
"268","lang","gesture",0.761407850414436,0.0321523095752465,0.693965024525325,0.819380585174599,0.778863143477273,36,0.625681265361111,134,"spatial","lang","long"
"269","lang","multimodal",0.759119182999414,0.0309704190121003,0.693053315547349,0.815042635598699,0.794333181333333,41,0.625681265361111,134,"spatial","lang","long"
"270","lang","vocal",0.205734883172906,0.0360819552552338,0.145987897330815,0.289303185343677,0.168651915972222,170,0.625681265361111,134,"spatial","lang","long"
"271","langzaam","gesture",0.689064717137259,0.0391064971637166,0.60787290168323,0.761690940926959,0.700859430404762,54,0.350402565354762,15,"manner","langsam","slow"
"272","langzaam","multimodal",0.696637404264781,0.0375734120355336,0.620234705158512,0.767091390117428,0.678570710047619,69,0.350402565354762,15,"manner","langsam","slow"
"273","langzaam","vocal",0.368855203200244,0.0509298056572986,0.273468704996865,0.476286469826462,0.35045686505,65,0.350402565354762,15,"manner","langsam","slow"
"274","lepel","gesture",0.698773577419981,0.0376809225623323,0.619756855078381,0.768487069494014,0.73986617581579,44,0.578266400482456,133,"object","Löffel","spoon"
"275","lepel","multimodal",0.66677468570684,0.0382717530622758,0.592030227370763,0.735047286224062,0.658632958375,77,0.578266400482456,133,"object","Löffel","spoon"
"276","lepel","vocal",0.209271237391895,0.0394355905092054,0.142004005710442,0.299615959293052,0.161599775333333,177,0.578266400482456,133,"object","Löffel","spoon"
"277","levend","gesture",0.367195360026223,0.0426169659584371,0.28852584594495,0.456391176852827,0.348091309909091,161,0.127331931261364,73,"animate","lebendig","alive"
"278","levend","multimodal",0.428913618107905,0.0427396748101668,0.348453160679563,0.512896740788351,0.405838855886364,156,0.127331931261364,73,"animate","lebendig","alive"
"279","levend","vocal",0.271752912299216,0.0417684330176377,0.198302929159302,0.361269415073333,0.278506924625,88,0.127331931261364,73,"animate","lebendig","alive"
"280","lever","gesture",0.287882140813486,0.0387419165897175,0.217569264677293,0.365598481740845,0.268061138194444,178,0.203919136126263,24,"other","Leber","liver"
"281","lever","multimodal",0.31334544564902,0.0386018266242191,0.242690073840685,0.391868127045831,0.291634256444444,186,0.203919136126263,24,"other","Leber","liver"
"282","lever","vocal",0.117712185980788,0.023125270181939,0.0781965712936096,0.176544844332841,0.0877151203181818,202,0.203919136126263,24,"other","Leber","liver"
"283","licht","gesture",0.46254340645241,0.0436406303109207,0.377895135058688,0.545993704156519,0.458000099722222,129,0.278861264153571,23,"visual","hell","bright"
"284","licht","multimodal",0.481437107223673,0.0420707024740619,0.401119903980303,0.564281582413846,0.463631279428571,140,0.278861264153571,23,"visual","hell","bright"
"285","licht","vocal",0.195733236649433,0.0385714961695615,0.131640449917831,0.283317922500372,0.184770015275,152,0.278861264153571,23,"visual","hell","bright"
"286","likken","gesture",0.757645760377166,0.0354943272459813,0.681966571798756,0.821468405007149,0.747621146214286,41,0.125923734527381,19,"gustatory","lecken","to lick"
"287","likken","multimodal",0.79130901005251,0.0302448989628542,0.724868872907046,0.845741269075769,0.824968848575,23,0.125923734527381,19,"gustatory","lecken","to lick"
"288","likken","vocal",0.688291592055228,0.0450974632697294,0.591476398727702,0.766800299574564,0.699045114047619,22,0.125923734527381,19,"gustatory","lecken","to lick"
"289","lopen","gesture",0.840977288504711,0.0281676649367933,0.777116313271608,0.887856186338348,0.856217997175,16,0.612526673357143,81,"locomotion","spazierengehen","to walk"
"290","lopen","multimodal",0.840093909545397,0.0261413451517215,0.78289726894529,0.883579247388119,0.905160979071429,1,0.612526673357143,81,"locomotion","spazierengehen","to walk"
"291","lopen","vocal",0.31984300695695,0.0455898181407462,0.238593372576264,0.417754896021767,0.292634305714286,82,0.612526673357143,81,"locomotion","spazierengehen","to walk"
"292","lucht","gesture",0.41398850131275,0.0491826274729614,0.323739766775606,0.512669904813438,0.39548146425,145,0.103088372928571,89,"environment","Himmel","sky"
"293","lucht","multimodal",0.491162238695163,0.0441720714758216,0.407845841689645,0.576490857753515,0.493853530380952,124,0.103088372928571,89,"environment","Himmel","sky"
"294","lucht","vocal",0.386062623624867,0.0499701728847526,0.293698796546681,0.490950749450032,0.390765157452381,56,0.103088372928571,89,"environment","Himmel","sky"
"295","luidruchtig","gesture",0.618043926549889,0.0419804538026587,0.531665736493242,0.696679713592031,0.625635216840909,75,0.0247257054318182,60,"auditory","laut","loud"
"296","luidruchtig","gesture",0.618043926549889,0.0419804538026587,0.531665736493242,0.696679713592031,0.625635216840909,75,0.0247257054318182,60,"auditory","geräuschvoll","noisy"
"297","luidruchtig","multimodal",0.639635818981715,0.0404517976604638,0.559821043713848,0.71565021751317,0.610711817775,89,0.0247257054318182,60,"auditory","laut","loud"
"298","luidruchtig","multimodal",0.639635818981715,0.0404517976604638,0.559821043713848,0.71565021751317,0.610711817775,89,0.0247257054318182,60,"auditory","geräuschvoll","noisy"
"299","luidruchtig","vocal",0.587266000790398,0.0459505472237817,0.48977890762149,0.67424425928392,0.600909511409091,29,0.0247257054318182,60,"auditory","laut","loud"
"300","luidruchtig","vocal",0.587266000790398,0.0459505472237817,0.48977890762149,0.67424425928392,0.600909511409091,29,0.0247257054318182,60,"auditory","geräuschvoll","noisy"
"301","luis","gesture",0.39951626025366,0.0478048367654232,0.310214398229012,0.499681164924821,0.416853400078947,139,0.1593328584599,58,"animal","Laus","louse"
"302","luis","multimodal",0.421324138870774,0.0454607513315003,0.336003333088964,0.511881709094958,0.39691396975,161,0.1593328584599,58,"animal","Laus","louse"
"303","luis","vocal",0.281192192706949,0.0495550863685387,0.192446781515733,0.38737795965955,0.257520541619048,103,0.1593328584599,58,"animal","Laus","louse"
"304","maken","gesture",0.269158809896401,0.0362619816383266,0.202384965854047,0.34861191682922,0.256245906105263,181,0.205610936590909,22,"other","machen","to make"
"305","maken","multimodal",0.320184741002158,0.0359026828750379,0.252689021069274,0.395202225143564,0.310729416727273,176,0.205610936590909,22,"other","machen","to make"
"306","maken","vocal",0.122319802064098,0.0250113464710931,0.0815523874798291,0.182237081655516,0.105118480136364,198,0.205610936590909,22,"other","machen","to make"
"307","man","gesture",0.580295652753503,0.0437755219666255,0.487191066160686,0.666444524089095,0.615252117125,76,0.208270404458333,59,"animate","Mann","male"
"308","man","multimodal",0.56075282586062,0.0448954106261746,0.470645536471205,0.648691062725553,0.541119853368421,111,0.208270404458333,59,"animate","Mann","male"
"309","man","vocal",0.422739703180978,0.0552285450823063,0.317251855775051,0.533325208699893,0.406981712666667,52,0.208270404458333,59,"animate","Mann","male"
"310","mier","gesture",0.28879806916711,0.0361815325829279,0.222701067747309,0.364515907940237,0.288793488022727,174,0.182659330786967,22,"animal","Ameise","ant"
"311","mier","multimodal",0.324726835036973,0.0357919844721107,0.259021098748604,0.39913619609626,0.29478561452381,184,0.182659330786967,22,"animal","Ameise","ant"
"312","mier","vocal",0.133775618435038,0.0279477541097657,0.0871076874418664,0.201534591412579,0.112126283736842,196,0.182659330786967,22,"animal","Ameise","ant"
"313","misschien","gesture",0.505073764388229,0.0484190427432501,0.412317065399786,0.601165945253207,0.506827946452381,112,0.326170335952381,15,"logical","vielleicht","maybe"
"314","misschien","multimodal",0.600657576987221,0.0430642766111671,0.512865224210131,0.681728016975249,0.595108398119048,97,0.326170335952381,15,"logical","vielleicht","maybe"
"315","misschien","vocal",0.314345148115246,0.0473195361972212,0.229749289244838,0.417710706670262,0.268938062166667,97,0.326170335952381,15,"logical","vielleicht","maybe"
"316","mond","gesture",0.478244865474188,0.0425884133408218,0.394159360783003,0.562905756290131,0.469249940409091,128,0.263221399223809,8,"oral","Mund","mouth"
"317","mond","multimodal",0.49912601352774,0.0428442940969448,0.413999576925327,0.584950816403326,0.4944656952,123,0.263221399223809,8,"oral","Mund","mouth"
"318","mond","vocal",0.246150501709673,0.0389127532851172,0.174444627622413,0.336033198872149,0.23124429597619,120,0.263221399223809,8,"oral","Mund","mouth"
"319","naam","gesture",0.262918916120956,0.0337947668942489,0.20237437100219,0.335147110934129,0.250104947681818,182,0.0363894630909091,69,"social","Name","name"
"320","naam","multimodal",0.274792320315141,0.0330222485289271,0.214577935430157,0.344921407310989,0.22436385805,195,0.0363894630909091,69,"social","Name","name"
"321","naam","vocal",0.210032282902934,0.03314566214537,0.150266049075443,0.283357266030024,0.213715484590909,126,0.0363894630909091,69,"social","Name","name"
"322","nacht","gesture",0.415593113916089,0.0425346789792843,0.332651732498416,0.503397455636499,0.383592642238095,148,0.180904101429842,69,"time","Nacht","night"
"323","nacht","multimodal",0.46991908069569,0.0403250811690294,0.388699216562082,0.549479009719351,0.474487918043478,134,0.180904101429842,69,"time","Nacht","night"
"324","nacht","vocal",0.281053405301994,0.0417850917015864,0.207755035219726,0.372984245885418,0.293583816613636,79,0.180904101429842,69,"time","Nacht","night"
"325","nat","gesture",0.4032974078038,0.0430478394365378,0.320356400623155,0.491515446570754,0.402162059875,144,0.17188111814411,61,"environment","nass","wet"
"326","nat","multimodal",0.420487172216919,0.0432343785856802,0.338096374076671,0.504626477571071,0.461953944880952,141,0.17188111814411,61,"environment","nass","wet"
"327","nat","vocal",0.285256480259117,0.0469223837145408,0.202538379673249,0.390248430113983,0.290072826736842,83,0.17188111814411,61,"environment","nass","wet"
"328","navel","gesture",0.475962364063601,0.0488913337730832,0.380552394149897,0.56891037770404,0.55404773252381,93,0.438859264285714,101,"other","Nabel","navel"
"329","navel","multimodal",0.380663391273112,0.0423469175047698,0.299931248599578,0.467033231317354,0.297362881666667,181,0.438859264285714,101,"other","Nabel","navel"
"330","navel","vocal",0.147764741408084,0.029596186763986,0.0985659374484708,0.220137044035834,0.115188468238095,194,0.438859264285714,101,"other","Nabel","navel"
"331","nek","gesture",0.503632578033637,0.0469669013242954,0.411538482132053,0.592753091387904,0.52762462075,106,0.338825503321429,42,"other","Nacken","neck"
"332","nek","multimodal",0.505693751089919,0.0423757406259407,0.420515019520086,0.589002028587609,0.48132959097619,131,0.338825503321429,42,"other","Nacken","neck"
"333","nek","vocal",0.212292697412312,0.0395623713317289,0.143670465289245,0.302655869430057,0.188799117428571,148,0.338825503321429,42,"other","Nacken","neck"
"334","nemen","gesture",0.338440055452979,0.0392419046290913,0.268695992769972,0.419924187686028,0.315553066075,166,0.292409238261364,39,"manual","nehmen","to take"
"335","nemen","multimodal",0.40667949538116,0.0398050890946907,0.330864563352119,0.485109060198971,0.426177529875,152,0.292409238261364,39,"manual","nehmen","to take"
"336","nemen","vocal",0.159300797371431,0.0310216882063685,0.107574588347013,0.23233318381286,0.133768291613636,191,0.292409238261364,39,"manual","nehmen","to take"
"337","neus","gesture",0.49299316436638,0.0497493870133113,0.397575743537698,0.587554119645964,0.495559833294118,120,0.238082923862299,29,"oral","Nase","nose"
"338","neus","multimodal",0.497467213519887,0.0443545366701778,0.41023705590543,0.587347864636573,0.475535162078947,133,0.238082923862299,29,"oral","Nase","nose"
"339","neus","vocal",0.283643196057091,0.0456799145837069,0.201405624964582,0.380950735921507,0.257476909431818,104,0.238082923862299,29,"oral","Nase","nose"
"340","niet","gesture",0.545985979403567,0.0493722523339432,0.444638365437242,0.640613276579706,0.541643969931818,99,0.267942755395455,26,"logical","nicht","not"
"341","niet","multimodal",0.583332260795589,0.0449792646993436,0.492599642696171,0.669243653482508,0.5778887846,103,0.267942755395455,26,"logical","nicht","not"
"342","niet","vocal",0.333038231622406,0.0500646523094449,0.242098340173151,0.439152593592133,0.309946029204545,77,0.267942755395455,26,"logical","nicht","not"
"343","nieuw","gesture",0.242054743639149,0.0353649491001108,0.17950876198167,0.318951652646942,0.219197858394737,193,0.082048700477381,22,"time","neu","new"
"344","nieuw","multimodal",0.284651945803474,0.0350177898226082,0.219654592925564,0.357054815163684,0.250010167452381,193,0.082048700477381,22,"time","neu","new"
"345","nieuw","vocal",0.177218393584705,0.0311334985515806,0.122353674367069,0.249138143597727,0.167961466975,171,0.082048700477381,22,"time","neu","new"
"346","nu","gesture",0.571824043661089,0.0465223556885567,0.475454342917438,0.661069778671189,0.588575936642857,82,0.349242029452381,32,"time","jetzt","now"
"347","nu","multimodal",0.565132878863546,0.0448824816480223,0.477044620903826,0.65030553274094,0.576707373526316,104,0.349242029452381,32,"time","jetzt","now"
"348","nu","vocal",0.261986600311678,0.041705587390474,0.186782150473685,0.355854394753577,0.239333907190476,114,0.349242029452381,32,"time","jetzt","now"
"349","onweer","gesture",0.397063186148575,0.0470657224092031,0.31206945250022,0.492219366158319,0.29516289275,173,0.30739243525,138,"environment","Donner","thunder"
"350","onweer","multimodal",0.561441696189348,0.0417213237585936,0.480639871981687,0.641541573168539,0.602555328,93,0.30739243525,138,"environment","Donner","thunder"
"351","onweer","vocal",0.514587414689248,0.0510831746491306,0.413497512885994,0.6097836066176,0.537121484857143,35,0.30739243525,138,"environment","Donner","thunder"
"352","oog","gesture",0.677314001469085,0.045413149640042,0.581952803622872,0.759412524466853,0.707316188047619,52,0.511738071476191,88,"other","Auge","eye"
"353","oog","multimodal",0.639238705333048,0.0430154196311423,0.548640350570039,0.719102697596502,0.626292113025,84,0.511738071476191,88,"other","Auge","eye"
"354","oog","vocal",0.231446358965139,0.0401628790148923,0.163799593678472,0.321070185346036,0.195578116571429,140,0.511738071476191,88,"other","Auge","eye"
"355","oor","gesture",0.561034119973965,0.050391087245082,0.460646686447997,0.656824710518708,0.519500756694444,109,0.332129890002506,13,"other","Ohr","ear"
"356","oor","multimodal",0.602769235866005,0.0455585448478586,0.508844202205926,0.688063353797181,0.596090157026316,96,0.332129890002506,13,"other","Ohr","ear"
"357","oor","vocal",0.300388853614529,0.0500658321143403,0.212771981419181,0.407594747514848,0.26396026702381,101,0.332129890002506,13,"other","Ohr","ear"
"358","oud","gesture",0.551409631503794,0.0474009014594397,0.456418063384281,0.644752965938671,0.536588216789474,102,0.295730626925,26,"time","alt","old"
"359","oud","multimodal",0.597196250791482,0.044057487558467,0.509413883109282,0.681068351198478,0.606782441925,90,0.295730626925,26,"time","alt","old"
"360","oud","vocal",0.309892659794055,0.0526270515274825,0.217310199580592,0.424730505584818,0.311051815,76,0.295730626925,26,"time","alt","old"
"361","piepen","gesture",0.329285873174509,0.0485534437821293,0.244886942476758,0.432002035373913,0.182083555795455,200,0.622752747529545,191,"auditory","Piepsen","squeak"
"362","piepen","multimodal",0.543953875353158,0.0490807014086821,0.447276660169376,0.637694667195484,0.637795083710526,81,0.622752747529545,191,"auditory","Piepsen","squeak"
"363","piepen","vocal",0.744798987662947,0.0439969593239013,0.643105410526452,0.819526699435631,0.804836303325,9,0.622752747529545,191,"auditory","Piepsen","squeak"
