"trial_order","dyad","participant_dyad","participant_ID","exp_part","modality","expressibility_dutch","concept","correction","guess_binary","cosine_similarity","stimulus","answer","SemanticSubcat","sessionID","perf_dyad","perf_participant_dyad","perf_participant_ID","mean_cosine_similarity","median_cosine_similarity"
3,38,0,61,1,"combined",0.818182220108296,"angry",0,0,0.813,"boos","woede","valence","38_1",28.5714285714286,28.5714285714286,28.5714285714286,0.756,0.645
5,38,0,61,1,"combined",0.682424716627464,"fly",0,0,0.575,"vlieg","bij","animal","38_1",28.5714285714286,28.5714285714286,28.5714285714286,0.756,0.645
8,38,0,61,1,"combined",0.857717036574825,"to sleep",0,0,0.636,"slapen","ontspannen","survival","38_1",28.5714285714286,28.5714285714286,28.5714285714286,0.756,0.645
49,39,1,64,1,"combined",0.782999080138815,"cat",0,0,0.9,"kat","poes","animal","39_1",57.1428571428571,71.4285714285714,71.4285714285714,0.927714285714286,1
5,40,0,67,1,"combined",0.550625431083315,"far",0,0,0.538,"ver","gooien","spatial","40_1",57.1428571428571,57.1428571428571,57.1428571428571,0.813285714285714,1
7,40,0,67,1,"combined",0.770642312607539,"thick",0,0,0.546,"dik","ei","quantity","40_1",57.1428571428571,57.1428571428571,57.1428571428571,0.813285714285714,1
16,40,1,68,1,"combined",0.713962417775868,"to growl",0,0,0.533,"grommen","monster","vocal_oral","40_1",57.1428571428571,57.1428571428571,57.1428571428571,0.911428571428571,1
32,41,1,70,1,"combined",0.581012583251545,"egg",0,0,0.503,"ei","vallen","object","41_1",42.8571428571429,28.5714285714286,28.5714285714286,0.717571428571429,0.677
24,42,0,71,1,"combined",0.797175441371254,"happy",0,0,0.53,"blij","wandelen","valence","42_1",42.8571428571429,42.8571428571429,42.8571428571429,0.764857142857143,0.713
8,43,0,73,1,"combined",0.716614849190809,"sick",0,0,0.555,"ziek","opgelucht","animate","43_1",42.8571428571429,57.1428571428571,57.1428571428571,0.821857142857143,1
39,44,0,75,1,"combined",0.409843169892478,"bitter",0,0,0.502,"bitter","eten","gustatory","44_1",28.5714285714286,42.8571428571429,42.8571428571429,0.742571428571429,0.592
48,44,1,76,1,"combined",0.673077034619221,"disgusted",0,0,0.663,"walgen","smerig","valence","44_1",28.5714285714286,14.2857142857143,14.2857142857143,0.744428571428571,0.708
49,44,1,76,1,"combined",0.820863352178508,"silent",0,0,0.715,"stil","fluisteren","auditory","44_1",28.5714285714286,14.2857142857143,14.2857142857143,0.744428571428571,0.708
21,45,0,77,1,"combined",0.806460221089258,"bird",0,0,0.717,"vogel","vliegen","animal","45_1",28.5714285714286,28.5714285714286,28.5714285714286,0.781571428571429,0.718
16,46,1,80,1,"combined",0.682815334308846,"to hunt",0,0,0.597,"jagen","hakken","survival","46_1",57.1428571428571,57.1428571428571,57.1428571428571,0.821142857142857,1
44,47,0,81,1,"combined",0.806355112315007,"to fly",0,0,0.872,"vliegen","vliegtuig","locomotion","47_1",28.5714285714286,14.2857142857143,14.2857142857143,0.726142857142857,0.656
45,47,0,81,1,"combined",0.762309813460577,"to smell",0,0,0.597,"ruiken","zoet","olfactory","47_1",28.5714285714286,14.2857142857143,14.2857142857143,0.726142857142857,0.656
7,4,0,87,1,"combined",0.543249319540667,"squeak",0,0,0.541,"piepen","parkeren","auditory","4_1",57.1428571428571,42.8571428571429,42.8571428571429,0.740857142857143,0.622
9,4,0,87,1,"combined",0.671311406311871,"to suck",0,0,0.488,"zuigen","spannend","vocal_oral","4_1",57.1428571428571,42.8571428571429,42.8571428571429,0.740857142857143,0.622
34,51,1,92,1,"combined",0.307835133794218,"sweet",0,0,0.567,"zoet","kiespijn","gustatory","51_1",35.7142857142857,42.8571428571429,42.8571428571429,0.783285714285714,0.706
3,53,0,95,1,"combined",0.603966694081322,"fire",0,0,0.545,"vuur","pijn","object","53_1",50,42.8571428571429,42.8571428571429,0.774285714285714,0.695
5,53,0,95,1,"combined",0.785049622345663,"hot",0,0,0.56,"heet","pijn","temperature","53_1",50,42.8571428571429,42.8571428571429,0.774285714285714,0.695
18,53,1,96,1,"combined",0.803268146536285,"to throw",0,0,0.968,"gooien","werpen","manual","53_1",50,57.1428571428571,57.1428571428571,0.900714285714286,1
53,54,1,98,1,"combined",0.786001237160513,"to crawl",0,0,0.514,"kruipen","schaap","locomotion","54_1",42.8571428571429,42.8571428571429,42.8571428571429,0.823142857142857,0.879
12,55,1,100,1,"combined",0.734358077385097,"dead",0,0,0.596,"dood","vallen","animate","55_1",35.7142857142857,28.5714285714286,28.5714285714286,0.752428571428571,0.596
45,5,0,109,1,"combined",0.820194675119722,"to fight",0,0,0.654,"vechten","slaan","survival","5_1",28.5714285714286,14.2857142857143,14.2857142857143,0.683571428571429,0.654
25,60,0,111,1,"combined",0.577087113295253,"sour",0,0,0.515,"zuur","snijden","gustatory","60_1",42.8571428571429,28.5714285714286,28.5714285714286,0.731571428571429,0.723
27,60,0,111,1,"combined",0.740356572783746,"to hear",0,0,0.723,"horen","begrijpen","auditory","60_1",42.8571428571429,28.5714285714286,28.5714285714286,0.731571428571429,0.723
24,62,0,115,1,"combined",0.582985856060995,"not",0,0,0.521,"niet","arrogant","logical","62_1",35.7142857142857,42.8571428571429,42.8571428571429,0.759285714285714,0.692
25,64,0,119,1,"combined",0.599769001504526,"maybe",0,0,0.532,"misschien","onwetendheid","logical","64_1",35.7142857142857,42.8571428571429,42.8571428571429,0.810714285714286,0.875
22,65,0,121,1,"combined",0.639905020121821,"loud",0,0,0.504,"luidruchtig","mars","auditory","65_1",35.7142857142857,28.5714285714286,28.5714285714286,0.699,0.568
25,65,0,121,1,"combined",0.779274600156361,"small",0,0,0.495,"klein","dansen","quantity","65_1",35.7142857142857,28.5714285714286,28.5714285714286,0.699,0.568
34,65,1,122,1,"combined",0.719579068930045,"rain",0,0,0.647,"regen","waterval","environment","65_1",35.7142857142857,42.8571428571429,42.8571428571429,0.845857142857143,0.849
44,66,0,123,1,"combined",0.560816179699852,"thunder",0,0,0.536,"onweer","raken","environment","66_1",42.8571428571429,14.2857142857143,14.2857142857143,0.709428571428571,0.658
45,66,0,123,1,"combined",0.808464019729012,"to swim",0,0,0.717,"zwemmen","vis","locomotion","66_1",42.8571428571429,14.2857142857143,14.2857142857143,0.709428571428571,0.658
25,69,0,127,1,"combined",0.831792245684357,"to run",0,0,0.617,"rennen","hijgen","locomotion","69_1",28.5714285714286,28.5714285714286,28.5714285714286,0.740857142857143,0.736
26,69,0,127,1,"combined",0.83908076354321,"to walk",0,0,0.56,"lopen","fluiten","locomotion","69_1",28.5714285714286,28.5714285714286,28.5714285714286,0.740857142857143,0.736
36,69,1,128,1,"combined",0.574876010515767,"water",0,0,0.636,"water","dorstig","environment","69_1",28.5714285714286,28.5714285714286,28.5714285714286,0.847142857142857,0.87
39,70,0,131,1,"combined",0.819687004635733,"cold",0,0,0.614,"koud","bibberen","temperature","70_1",35.7142857142857,42.8571428571429,42.8571428571429,0.796142857142857,0.732
53,70,1,132,1,"combined",0.65119202306575,"to give",0,0,0.695,"geven","cadeau","manual","70_1",35.7142857142857,28.5714285714286,28.5714285714286,0.711285714285714,0.603
25,71,0,133,1,"combined",0.835895891065153,"sad",0,0,0.695,"verdrietig","huilen","valence","71_1",0,0,0,0.698,0.695
30,71,1,134,1,"combined",0.689936218632502,"I",0,0,0.515,"ik","douchen","social","71_1",0,0,0,0.546428571428571,0.514
31,71,1,134,1,"combined",0.762672115162265,"big",0,0,0.481,"groot","kriebelen","quantity","71_1",0,0,0,0.546428571428571,0.514
32,71,1,134,1,"combined",0.687562055559869,"good",0,0,0.514,"goed","dansen","valence","71_1",0,0,0,0.546428571428571,0.514
34,71,1,134,1,"combined",0.665167842854809,"odor",0,0,0.595,"geur","vies","olfactory","71_1",0,0,0,0.546428571428571,0.514
35,71,1,134,1,"combined",0.561280966931274,"to know",0,0,0.491,"weten","dj","cognitive","71_1",0,0,0,0.546428571428571,0.514
36,71,1,134,1,"combined",0.722861375889574,"to whisper",0,0,0.503,"fluisteren","slang","auditory","71_1",0,0,0,0.546428571428571,0.514
39,72,0,135,1,"combined",0.72586293491431,"fast",0,0,0.55665,"snel","afval wegvegen","manner","72_1",35.7142857142857,28.5714285714286,28.5714285714286,0.759807142857143,0.734
40,72,0,135,1,"combined",0.741024648680267,"fish",0,0,0.571,"vis","zinken","animal","72_1",35.7142857142857,28.5714285714286,28.5714285714286,0.759807142857143,0.734
45,72,0,135,1,"combined",0.588114856958718,"to stand",0,0,0.524,"staan","schattig","locomotion","72_1",35.7142857142857,28.5714285714286,28.5714285714286,0.759807142857143,0.734
13,7,1,138,1,"combined",0.779877846324741,"dog",0,0,0.771,"hond","blaffen","animal","7_1",28.5714285714286,14.2857142857143,14.2857142857143,0.769571428571429,0.737
49,9,1,142,1,"combined",0.749105900955685,"high",0,0,0.539,"hoog","grijpen","auditory","9_1",64.2857142857143,71.4285714285714,71.4285714285714,0.900857142857143,1
17,59,1,108,1,"combined",0.799176047935077,"to eat",0,1,1,"eten","eten","vocal_oral","59_1",28.5714285714286,42.8571428571429,42.8571428571429,0.848285714285714,0.896
44,5,0,109,1,"combined",0.809230111883697,"to drink",0,1,1,"drinken","drinken","vocal_oral","5_1",28.5714285714286,14.2857142857143,14.2857142857143,0.683571428571429,0.654
27,69,0,127,1,"combined",0.641802506189562,"wind",0,1,1,"wind","wind","environment","69_1",28.5714285714286,28.5714285714286,28.5714285714286,0.740857142857143,0.736
