"ID","exp_start","block_start","practice","cycle","display_start","trial_start","trial_end","RT","word","modality","correction","answer","points"
5,5.60923730000013,802.0751243,"practice",0,942.9704355,948.4328045,958.3310058,979.9827342,"leeg","gebaren",,"bakje",0
5,5.60923730000013,802.0751243,"practice",0,980.0260022,985.2189403,990.023449,992.4263556,"gek","gebaren",,"gek",0
5,5.60923730000013,802.0751243,"none",0,1007.3886512,1010.2132837,1015.2573204,1017.5966697,"bitter","gebaren",,"vies",0
5,5.60923730000013,802.0751243,"none",0,1017.6397789,1020.2645554,1024.0858068,1025.9228345,"dood","gebaren",,"dood",1
5,5.60923730000013,802.0751243,"none",0,1025.9576032,1027.521833,1032.0222941,1033.9656338,"niet","gebaren",,"nee",0
5,5.60923730000013,802.0751243,"none",0,1034.0090401,1036.8847286,1041.694005,1045.4674578,"zuur","gebaren",,"vies",0
5,5.60923730000013,802.0751243,"none",0,1045.5105668,1048.5779098,1052.9375704,1055.5355401,"huilen","gebaren",,"huilen",1
5,5.60923730000013,802.0751243,"none",0,1055.5701413,1057.5445134,1061.5040691,1068.2456158,"ruiken","gebaren",,"stinkt",0
5,5.60923730000013,802.0751243,"none",0,1068.2803355,1071.0338739,1075.2503439,1077.4218689,"lopen","gebaren",,"lopen",1
5,5.60923730000013,802.0751243,"practice",1,1200.9505268,1205.0892151,1211.9529802,1240.5896731,"olifant","gebaren",,"olifant",0
5,5.60923730000013,802.0751243,"practice",1,1240.633637,1248.7348476,1254.6397048,1258.3757693,"auto","gebaren",,"autorijden",0
5,5.60923730000013,802.0751243,"none",1,1261.9443409,1265.4568146,1272.5941409,1275.4116033,"vrouw","gebaren",,"vrouw",1
5,5.60923730000013,802.0751243,"none",1,1275.4543428,1281.4360784,1288.2446644,1290.4971686,"vlieg","gebaren",,"vogel",0
5,5.60923730000013,802.0751243,"none",1,1290.531758,1292.6276377,1299.3601505,1306.349264,"berg","gebaren",,"berg",1
5,5.60923730000013,802.0751243,"none",1,1306.3924591,1312.9675879,1320.259763,1325.5855856,"scherp","gebaren",,"pleister",0
5,5.60923730000013,802.0751243,"none",1,1325.6289002,1328.9084878,1340.0960918,1346.272029,"slang","gebaren",,"zeewier",0
5,5.60923730000013,802.0751243,"none",1,1346.3149385,1351.6607261,1363.0133395,1366.1500649,"vliegen","gebaren",,"vliegtuig",0
5,5.60923730000013,802.0751243,"none",1,1366.1847391,1369.4261802,1376.8275222,1379.1852356,"springen","gebaren",,"springen",1
5,5.60923730000013,1381.4624054,"practice",0,1532.4345821,1539.9311982,1544.1606751,1550.227716,"haasten","geluiden",,"wind",0
5,5.60923730000013,1381.4624054,"practice",0,1550.2699271,1557.8952558,1567.5239777,1571.1632704,"rijk","geluiden",,"denken",0
5,5.60923730000013,1381.4624054,"none",0,1575.2068827,1589.0120073,1593.1751361,1601.9261152,"ver","geluiden",,"denken",0
5,5.60923730000013,1381.4624054,"none",0,1601.9611666,1604.6559809,1607.2874455,1609.7605767,"vis","geluiden",,"vis",1
5,5.60923730000013,1381.4624054,"none",0,1609.803457,1616.2961481,1618.678432,1622.0040203,"zwaar","geluiden",,"lekker",0
5,5.60923730000013,1381.4624054,"none",0,1622.0473302,1625.2174711,1627.4014776,1640.7483942,"geur","geluiden",,"verdrietig",0
5,5.60923730000013,1381.4624054,"none",0,1640.7917418,1656.555346,1658.6714183,1661.6182726,"staart","geluiden",,"hond",0
5,5.60923730000013,1381.4624054,"none",0,1661.6612432,1664.1779338,1667.732887,1675.2367105,"onweer","geluiden",,"reus",0
5,5.60923730000013,1381.4624054,"none",0,1675.2715733,1676.818225,1683.2679852,1687.2303381,"geven","geluiden",,"zingen",0
5,5.60923730000013,1381.4624054,"practice",1,1766.6351602,1774.5368258,1780.8999145,1786.5367799,"dansen","geluiden",,"zingen ",0
5,5.60923730000013,1381.4624054,"practice",1,1786.5795567,1794.5005952,1798.3466243,1805.7725153,"bloem","geluiden",,"vallen",0
5,5.60923730000013,1381.4624054,"none",1,1809.133202,1811.360034,1814.7062064,1825.4837912,"koud","geluiden",,"wolf",0
5,5.60923730000013,1381.4624054,"none",1,1825.5188334,1835.3440577,1839.7368563,1842.3030826,"zout","geluiden",,"snuffelen",0
5,5.60923730000013,1381.4624054,"none",1,1842.3460977,1844.79372,1854.0996695,1856.3966179,"blazen","geluiden",,"wind",0
5,5.60923730000013,1381.4624054,"none",1,1856.4314571,1863.4283233,1866.8543598,1869.6320933,"slaan","geluiden",,"slaan",1
5,5.60923730000013,1381.4624054,"none",1,1869.6670387,1872.4793021,1878.1861503,1881.1920033,"rennen","geluiden",,"paniek",0
5,5.60923730000013,1381.4624054,"none",1,1881.2266308,1883.56453,1892.1049004,1895.2778539,"slapen","geluiden",,"slapen",1
5,5.60923730000013,1381.4624054,"none",1,1895.3208988,1897.820226,1905.5930646,1913.2139278,"fluisteren","geluiden",,"fluisteren",1
5,5.60923730000013,2016.0546434,"practice",0,2034.8581363,2038.2323599,2045.2806206,2048.249993,"koken","combinatie",,"koken",0
5,5.60923730000013,2016.0546434,"practice",0,2048.2931025,2050.2768028,2054.5299444,2058.501249,"knippen","combinatie",,"lopen",0
5,5.60923730000013,2016.0546434,"none",0,2062.3871288,2064.9645505,2069.81581,2072.895221,"groot","combinatie",,"hoog",0
5,5.60923730000013,2016.0546434,"none",0,2072.9299509,2076.4652945,2082.9209905,2087.9721477,"hoog","combinatie",,"vliegen",0
