"","word","modality","fit","se","lwr","upr","avg_expressibility_norm","n","diff_expr","diff_rank","SemanticSubcat","German","English"
"182","hoekig","multimodal",0.602301336230263,0.0386470065363621,0.522572422051573,0.676815574917021,0.621156887727273,85,0.449466462152273,86,"shape","eckig","angular"
"183","hoekig","vocal",0.208196633753622,0.0397868335851453,0.139589829210161,0.299631346858372,0.171690425575,164,0.449466462152273,86,"shape","eckig","angular"
"184","hond","gesture",0.702295683196924,0.0424804485422372,0.614650342807092,0.780651880068408,0.636934440425,69,0.253361396675,67,"animal","Hund","dog"
"185","hond","multimodal",0.779877846324741,0.0316259333383767,0.712856111581235,0.835889366339609,0.850799193928571,13,0.253361396675,67,"animal","Hund","dog"
"186","hond","vocal",0.846022321803246,0.0326749440552459,0.766146339649727,0.899055402983989,0.8902958371,2,0.253361396675,67,"animal","Hund","dog"
"187","honing","gesture",0.251361636281273,0.034799364377435,0.190474916948209,0.323799756217594,0.198198030047619,199,0.178469986291126,44,"gustatory","Honig","honey"
"188","honing","multimodal",0.349865372361717,0.0377698983536983,0.279961267205951,0.427727716053577,0.359710243404762,166,0.178469986291126,44,"gustatory","Honig","honey"
"189","honing","vocal",0.181449227368105,0.0331606565979181,0.126771933464759,0.254785762872146,0.181240257113636,155,0.178469986291126,44,"gustatory","Honig","honey"
"190","hoog","gesture",0.763929389158889,0.0337121598467635,0.689809958300441,0.822691380013311,0.79812982,30,0.554320356789474,80,"auditory","hoch","high"
"191","hoog","multimodal",0.749105900955685,0.0333004923689923,0.676215703396391,0.809294920245321,0.783098603318182,46,0.554320356789474,80,"auditory","hoch","high"
"192","hoog","vocal",0.312736784773088,0.057232674247286,0.209906604152157,0.434922600857449,0.243809463210526,110,0.554320356789474,80,"auditory","hoch","high"
"193","hoorn","gesture",0.541237492784099,0.0472374741953374,0.446472931560207,0.632002232980128,0.581456385204545,85,0.1990768642875,118,"other","Horn","horn"
"194","hoorn","multimodal",0.523817227867007,0.0499011891929577,0.428987250873236,0.619432535341437,0.4555847824375,144,0.1990768642875,118,"other","Horn","horn"
"195","hoorn","vocal",0.612503914010408,0.0498851870027755,0.50256321632377,0.704874723804154,0.654661646725,26,0.1990768642875,118,"other","Horn","horn"
"196","horen","gesture",0.755612083056296,0.0335689353042179,0.683359237205008,0.816023560780231,0.794141702225,31,0.557231742439286,84,"auditory","hören","to hear"
"197","horen","multimodal",0.740356572783746,0.0337771761474311,0.670714055018786,0.800818016692186,0.76195280315,47,0.557231742439286,84,"auditory","hören","to hear"
"198","horen","vocal",0.293526913460625,0.0472307277683168,0.210868449854387,0.39729690462172,0.236909959785714,115,0.557231742439286,84,"auditory","hören","to hear"
"199","hout","gesture",0.24917433615732,0.0326220285302267,0.189873865121733,0.321667946912265,0.22209591225,191,0.087378044575,29,"plant","Holz","wood"
"200","hout","multimodal",0.285856260750155,0.0326800223026091,0.226487360040235,0.353959007207611,0.260020047575,192,0.087378044575,29,"plant","Holz","wood"
"201","hout","vocal",0.183871811661674,0.0288883442999116,0.133332751080036,0.24963876038983,0.172642003,163,0.087378044575,29,"plant","Holz","wood"
"202","huid","gesture",0.485037390483911,0.0471436602538175,0.389485120311474,0.580746027090523,0.479448822842105,125,0.281218107467105,17,"other","Haut","skin/hide"
"203","huid","multimodal",0.492113354403829,0.0427261520669219,0.406440205550005,0.578027939128264,0.4588503836,142,0.281218107467105,17,"other","Haut","skin/hide"
"204","huid","vocal",0.229892848519081,0.038784792983753,0.161700930023152,0.317720578557118,0.198230715375,136,0.281218107467105,17,"other","Haut","skin/hide"
"205","huilen","gesture",0.842937622085652,0.0257053805589975,0.784901147554656,0.887479618398436,0.8630299231,14,0.01826755135,12,"vocal_oral","weinen","to cry"
"206","huilen","multimodal",0.83134459155959,0.0256729133689221,0.776188268498853,0.876272442488899,0.84476237175,16,0.01826755135,12,"vocal_oral","weinen","to cry"
"207","huilen","vocal",0.822727134099333,0.0310932373227276,0.752536920028669,0.875334059541081,0.85183381325,4,0.01826755135,12,"vocal_oral","weinen","to cry"
"208","huis","gesture",0.697194487698356,0.0376775450789613,0.619289357104304,0.766058285783136,0.722037498886364,48,0.549018575748684,82,"object","Haus","house"
"209","huis","multimodal",0.708677345174845,0.0356528456349761,0.633676816970942,0.776010009701495,0.756418594275,48,0.549018575748684,82,"object","Haus","house"
"210","huis","vocal",0.237007502915333,0.047578168869074,0.157100152805269,0.345793181603435,0.207400018526316,130,0.549018575748684,82,"object","Haus","house"
"211","ik","gesture",0.696928502541587,0.0428549087156099,0.606383008430364,0.77512042912701,0.708613995977273,50,0.386883301677273,22,"social","ich","I"
"212","ik","multimodal",0.689936218632502,0.0397143353832131,0.606707982789791,0.766625267674194,0.680604769125,68,0.386883301677273,22,"social","ich","I"
"213","ik","vocal",0.357741139583888,0.055122658675465,0.25461801205645,0.471645474770855,0.3217306943,72,0.386883301677273,22,"social","ich","I"
"214","in","gesture",0.447013576662113,0.0469915461437044,0.359560336932016,0.539816876515752,0.44906576752381,131,0.285395609471178,44,"spatial","drinnen","in"
"215","in","multimodal",0.44479574928644,0.0421863421059266,0.364781182690299,0.53132096466586,0.429028977181818,151,0.285395609471178,44,"spatial","drinnen","in"
"216","in","vocal",0.182125831661443,0.0374497876022434,0.118906166977362,0.266880686643881,0.163670158052632,175,0.285395609471178,44,"spatial","drinnen","in"
"217","jagen","gesture",0.63343521888758,0.040048270436598,0.549012164932808,0.710156677638608,0.657882137214286,64,0.458318778391667,36,"survival","jagen","to hunt"
"218","jagen","multimodal",0.682815334308846,0.0371679510918962,0.603875338314112,0.75080410521878,0.735429543225,54,0.458318778391667,36,"survival","jagen","to hunt"
"219","jagen","vocal",0.303762958061108,0.0450012002506058,0.220962702688194,0.397470829323921,0.277110764833333,90,0.458318778391667,36,"survival","jagen","to hunt"
"220","jeuk","gesture",0.844112037728161,0.026043097582551,0.784572432989927,0.887286427584363,0.888748077931818,6,0.472417546265152,44,"haptic","Schmerz","ache"
"221","jeuk","multimodal",0.833621556686874,0.0266918359420811,0.773702407091279,0.879335592202608,0.878195253975,8,0.472417546265152,44,"haptic","Schmerz","ache"
"222","jeuk","vocal",0.429204187440055,0.0533222255699866,0.329099696835609,0.540964537983534,0.416330531666667,50,0.472417546265152,44,"haptic","Schmerz","ache"
"223","jij","gesture",0.509691434862914,0.0473993648202034,0.415557596155129,0.604555062453993,0.560162717785714,92,0.32696788552381,53,"social","du","you"
"224","jij","multimodal",0.486229267176349,0.0468652814978914,0.396981843777861,0.578629842364301,0.449050867275,145,0.32696788552381,53,"social","du","you"
"225","jij","vocal",0.243735478904955,0.0411474709496224,0.171761874734211,0.335031112601393,0.233194832261905,118,0.32696788552381,53,"social","du","you"
"226","kat","gesture",0.71663074651487,0.0412201133907958,0.630162057559557,0.791667444753547,0.667420333809524,61,0.21966841960352,58,"animal","Katze","cat"
"227","kat","multimodal",0.782999080138815,0.0315740963868024,0.714770323964191,0.839506890108411,0.821306248547619,25,0.21966841960352,58,"animal","Katze","cat"
"228","kat","vocal",0.840948971730618,0.0286195168083376,0.771139940668103,0.887980703177196,0.887088753413043,3,0.21966841960352,58,"animal","Katze","cat"
"229","kauwen","gesture",0.732601016130094,0.0407101102248202,0.647104893987745,0.805951965801084,0.704450283975,53,0.124962421425,38,"gustatory","kauen","to chew"
"230","kauwen","multimodal",0.779574764611609,0.0324740635215683,0.70803185478783,0.837813258958228,0.8294127054,21,0.124962421425,38,"gustatory","kauen","to chew"
"231","kauwen","vocal",0.713509315277749,0.046725274222406,0.613432632121818,0.79596453335128,0.7594036156,15,0.124962421425,38,"gustatory","kauen","to chew"
"232","kind","gesture",0.561592930943448,0.0398509001131429,0.480523578839119,0.640705985749806,0.543520229225,97,0.145503480854637,54,"social","Kind","child"
"233","kind","multimodal",0.595086558643404,0.0391353941619641,0.515607618030388,0.670733005958685,0.587085581973684,99,0.145503480854637,54,"social","Kind","child"
"234","kind","vocal",0.431409213563599,0.0460601641359869,0.341099355131289,0.524824790147345,0.441582101119048,45,0.145503480854637,54,"social","Kind","child"
"235","kleding","gesture",0.512808681458902,0.0474128585745119,0.420218099398626,0.607257541682977,0.494909243710526,121,0.390769782032895,36,"object","Kleidung","clothing"
"236","kleding","multimodal",0.582536459354546,0.0439488565427429,0.495232843731632,0.664478896624919,0.603747383657895,91,0.390769782032895,36,"object","Kleidung","clothing"
"237","kleding","vocal",0.236767278609774,0.0429186018241373,0.162209157598147,0.333805219740687,0.212977601625,127,0.390769782032895,36,"object","Kleidung","clothing"
"238","klein","gesture",0.782210786119577,0.0309585220503414,0.711390173708227,0.837044842568148,0.82393333795,24,0.5481549898,68,"quantity","klein","small"
"239","klein","multimodal",0.779274600156361,0.029650559674305,0.714818509815547,0.831638379869157,0.809196696673913,32,0.5481549898,68,"quantity","klein","small"
"240","klein","vocal",0.297645530994546,0.0445196579101441,0.216399955942767,0.398536026008198,0.27577834815,92,0.5481549898,68,"quantity","klein","small"
"241","knie","gesture",0.389437808086587,0.0424819028607765,0.306018200672551,0.476765260975098,0.381211032525,149,0.313391666142857,51,"other","Knie","knee"
"242","knie","multimodal",0.419425977394279,0.0406976274283983,0.340519039655187,0.50145035342099,0.406674049880952,155,0.313391666142857,51,"other","Knie","knee"
"243","knie","vocal",0.126002114124578,0.0252506642514712,0.0844477521297863,0.188413730132249,0.0932823837380952,200,0.313391666142857,51,"other","Knie","knee"
"244","knopen","gesture",0.46395118962239,0.0419389165116321,0.381984637509451,0.550584004184661,0.484352516880952,122,0.306843192428571,36,"manual","binden","to tie"
"245","knopen","multimodal",0.461576813821558,0.0425252133475599,0.379793144841976,0.544680810784403,0.4652889203,138,0.306843192428571,36,"manual","binden","to tie"
"246","knopen","vocal",0.200004489235965,0.0343606616033705,0.141583780831655,0.282230986644088,0.177509324452381,158,0.306843192428571,36,"manual","binden","to tie"
"247","komen","gesture",0.422628898781374,0.0500636513942403,0.328906897119866,0.523891497695662,0.4022516599,143,0.119088763329762,76,"locomotion","kommen","to come"
"248","komen","multimodal",0.456432589519424,0.0449577266561494,0.368055420134929,0.546354264527678,0.438133063925,149,0.119088763329762,76,"locomotion","kommen","to come"
"249","komen","vocal",0.330594411029546,0.0475505487350123,0.242918316127476,0.434048005564739,0.319044300595238,73,0.119088763329762,76,"locomotion","kommen","to come"
"250","kort","gesture",0.618439531313122,0.0434800779044321,0.530340343943051,0.698811417856877,0.651223596447368,66,0.454434273372368,73,"spatial","kurz","short"
"251","kort","multimodal",0.612198849249179,0.0397723557872673,0.531399337495296,0.686923971463387,0.602921879404762,92,0.454434273372368,73,"spatial","kurz","short"
"252","kort","vocal",0.216660197186336,0.0398242598291196,0.149113778867024,0.308526777594884,0.196789323075,139,0.454434273372368,73,"spatial","kurz","short"
"253","kotsen","gesture",0.802266372635419,0.0316349729345177,0.733540365506166,0.858990599688849,0.806750699714286,29,0.0758189501428571,23,"gustatory","erbrechen","to vomit"
"254","kotsen","multimodal",0.828901259475311,0.0274962724366211,0.769175610634425,0.877689531260587,0.882569649857143,6,0.0758189501428571,23,"gustatory","erbrechen","to vomit"
"255","kotsen","vocal",0.79853309737283,0.0368787222059429,0.713333307420068,0.86002748170392,0.835129858309524,6,0.0758189501428571,23,"gustatory","erbrechen","to vomit"
"256","koud","gesture",0.847021849271004,0.0274394890962559,0.784375522518463,0.893973554243232,0.908161665619048,1,0.148044496187229,30,"temperature","kalt","cold"
"257","koud","multimodal",0.819687004635733,0.0278210165256914,0.757915968791836,0.868859275881906,0.809640792894737,31,0.148044496187229,30,"temperature","kalt","cold"
"258","koud","vocal",0.744751221657995,0.0408344796488637,0.65427125506794,0.816040671062511,0.760117169431818,14,0.148044496187229,30,"temperature","kalt","cold"
"259","kruipen","gesture",0.808002011831166,0.033065381191075,0.734738489102595,0.865576188995596,0.850389842575,18,0.636223726311842,107,"locomotion","krabbeln","to crawl"
"260","kruipen","multimodal",0.786001237160513,0.0335832726017819,0.712520129558922,0.844140476285096,0.805883233394737,35,0.636223726311842,107,"locomotion","krabbeln","to crawl"
"261","kruipen","vocal",0.267089158391543,0.0481157070054886,0.183330291249431,0.375295046508583,0.214166116263158,125,0.636223726311842,107,"locomotion","krabbeln","to crawl"
"262","laag (ruimtelijk)","gesture",0.623203087477016,0.0439068711379768,0.534072633329791,0.707450930688748,0.695325264704545,56,0.511122175136364,97,"auditory","tief","low"
"263","laag (ruimtelijk)","multimodal",0.613912307452315,0.0422307109089845,0.524575319186212,0.696038982106883,0.59788202535,95,0.511122175136364,97,"auditory","tief","low"
"264","laag (ruimtelijk)","vocal",0.219984266763065,0.0391634595610056,0.151842309602798,0.310268931071692,0.184203089568182,153,0.511122175136364,97,"auditory","tief","low"
"265","lachen","gesture",0.829161424358265,0.0267896514257031,0.769043626483226,0.876364122774809,0.840261201931818,19,0.0682701307045455,18,"vocal_oral","lachen","to laugh"
"266","lachen","multimodal",0.852786166779168,0.0231912107029254,0.801689211458005,0.892613809279606,0.886460939815789,3,0.0682701307045455,18,"vocal_oral","lachen","to laugh"
"267","lachen","vocal",0.87420386676992,0.0249009103265177,0.814472214425267,0.915081000326308,0.908531332636364,1,0.0682701307045455,18,"vocal_oral","lachen","to laugh"
"268","lang","gesture",0.761458967371911,0.031678376718077,0.690667692112782,0.818537265822463,0.778863143477273,36,0.625681265361111,134,"spatial","lang","long"
"269","lang","multimodal",0.75929279424267,0.0307247113602482,0.691438364147468,0.814546481123084,0.794333181333333,41,0.625681265361111,134,"spatial","lang","long"
"270","lang","vocal",0.20608349593584,0.0353273415429312,0.147169856965877,0.286770335574123,0.168651915972222,170,0.625681265361111,134,"spatial","lang","long"
"271","langzaam","gesture",0.689425946655567,0.039778047591165,0.604687505336295,0.761904032007627,0.700859430404762,54,0.350402565354762,15,"manner","langsam","slow"
"272","langzaam","multimodal",0.697044299048591,0.0366519276651783,0.622035394410218,0.76397908316565,0.678570710047619,69,0.350402565354762,15,"manner","langsam","slow"
"273","langzaam","vocal",0.369492215989784,0.0513851375926424,0.274092017781789,0.476325681506708,0.35045686505,65,0.350402565354762,15,"manner","langsam","slow"
"274","lepel","gesture",0.698104184324913,0.0384142710602496,0.61641281022813,0.76858893739963,0.73986617581579,44,0.578266400482456,133,"object","Löffel","spoon"
"275","lepel","multimodal",0.66657864720105,0.0391868300109103,0.589802300531592,0.735822978882103,0.658632958375,77,0.578266400482456,133,"object","Löffel","spoon"
"276","lepel","vocal",0.208093306689194,0.0392115350851769,0.140636974533709,0.29813574271025,0.161599775333333,177,0.578266400482456,133,"object","Löffel","spoon"
"277","levend","gesture",0.367332725821762,0.0427712406839827,0.28839339446715,0.456055263342426,0.348091309909091,161,0.127331931261364,73,"animate","lebendig","alive"
"278","levend","multimodal",0.428369768408966,0.0434736560154733,0.3490065135113,0.513227781725337,0.405838855886364,156,0.127331931261364,73,"animate","lebendig","alive"
"279","levend","vocal",0.272005852927493,0.0425707538118529,0.197936580654504,0.361375539561987,0.278506924625,88,0.127331931261364,73,"animate","lebendig","alive"
"280","lever","gesture",0.287002831716592,0.0393618327624118,0.216352922111914,0.369407762326356,0.268061138194444,178,0.203919136126263,24,"other","Leber","liver"
"281","lever","multimodal",0.31228219136653,0.0375134665898064,0.241679128491869,0.390114636345884,0.291634256444444,186,0.203919136126263,24,"other","Leber","liver"
"282","lever","vocal",0.118403220713379,0.0244990095171434,0.0789870008656286,0.176361674578442,0.0877151203181818,202,0.203919136126263,24,"other","Leber","liver"
"283","licht","gesture",0.4626227464928,0.04528497684369,0.372499455077263,0.552775626433928,0.458000099722222,129,0.278861264153571,23,"visual","hell","bright"
"284","licht","multimodal",0.482056331780203,0.0436227425716113,0.399629430521158,0.566875917208949,0.463631279428571,140,0.278861264153571,23,"visual","hell","bright"
"285","licht","vocal",0.196138786876325,0.0385892939914343,0.131723342100211,0.286908770321815,0.184770015275,152,0.278861264153571,23,"visual","hell","bright"
"286","likken","gesture",0.757301371697859,0.0353077034150842,0.682173614821079,0.821259176663107,0.747621146214286,41,0.125923734527381,19,"gustatory","lecken","to lick"
"287","likken","multimodal",0.791051083509889,0.0301753615034188,0.726166649350107,0.844427177787193,0.824968848575,23,0.125923734527381,19,"gustatory","lecken","to lick"
"288","likken","vocal",0.687199600527179,0.0445927617008592,0.59511820620067,0.76706131978727,0.699045114047619,22,0.125923734527381,19,"gustatory","lecken","to lick"
"289","lopen","gesture",0.841423850173278,0.0270704976122122,0.780521311898767,0.887801442872104,0.856217997175,16,0.612526673357143,81,"locomotion","spazierengehen","to walk"
"290","lopen","multimodal",0.83908076354321,0.0252720244701192,0.784147481953147,0.884604583892182,0.905160979071429,1,0.612526673357143,81,"locomotion","spazierengehen","to walk"
"291","lopen","vocal",0.319057764809126,0.0459331683283128,0.238404185604692,0.418168466669813,0.292634305714286,82,0.612526673357143,81,"locomotion","spazierengehen","to walk"
"292","lucht","gesture",0.413659923528294,0.0477036718891987,0.322455082202463,0.512233393716183,0.39548146425,145,0.103088372928571,89,"environment","Himmel","sky"
"293","lucht","multimodal",0.490696060885774,0.042987233673829,0.404869680181675,0.573986215001438,0.493853530380952,124,0.103088372928571,89,"environment","Himmel","sky"
"294","lucht","vocal",0.385754811622695,0.0514937464643721,0.290178400784993,0.48775201148432,0.390765157452381,56,0.103088372928571,89,"environment","Himmel","sky"
"295","luidruchtig","gesture",0.618296512390658,0.0425083462658691,0.532075674829763,0.697798393291711,0.625635216840909,75,0.0247257054318182,60,"auditory","laut","loud"
"296","luidruchtig","gesture",0.618296512390658,0.0425083462658691,0.532075674829763,0.697798393291711,0.625635216840909,75,0.0247257054318182,60,"auditory","geräuschvoll","noisy"
"297","luidruchtig","multimodal",0.639905020121821,0.0397429812808658,0.55896639503582,0.714254904048287,0.610711817775,89,0.0247257054318182,60,"auditory","laut","loud"
"298","luidruchtig","multimodal",0.639905020121821,0.0397429812808658,0.55896639503582,0.714254904048287,0.610711817775,89,0.0247257054318182,60,"auditory","geräuschvoll","noisy"
"299","luidruchtig","vocal",0.587862264905011,0.0470932019439014,0.492012731587916,0.677133338635594,0.600909511409091,29,0.0247257054318182,60,"auditory","laut","loud"
"300","luidruchtig","vocal",0.587862264905011,0.0470932019439014,0.492012731587916,0.677133338635594,0.600909511409091,29,0.0247257054318182,60,"auditory","geräuschvoll","noisy"
"301","luis","gesture",0.401704957790012,0.0476660719986316,0.311911118625548,0.497723277666675,0.416853400078947,139,0.1593328584599,58,"animal","Laus","louse"
"302","luis","multimodal",0.421224874501551,0.0439002701758907,0.336482250341887,0.507128770655316,0.39691396975,161,0.1593328584599,58,"animal","Laus","louse"
"303","luis","vocal",0.280883116590031,0.0490956911647684,0.195579782494318,0.388418934222936,0.257520541619048,103,0.1593328584599,58,"animal","Laus","louse"
"304","maken","gesture",0.269195806187227,0.0375704545166492,0.202832394172394,0.349568270109479,0.256245906105263,181,0.205610936590909,22,"other","machen","to make"
"305","maken","multimodal",0.320284510440245,0.0373473820159033,0.252599311350703,0.395780804646628,0.310729416727273,176,0.205610936590909,22,"other","machen","to make"
"306","maken","vocal",0.12268520426515,0.0251704474946006,0.0809392905189261,0.182602270396687,0.105118480136364,198,0.205610936590909,22,"other","machen","to make"
"307","man","gesture",0.578869739327133,0.0444091497196191,0.490470427011815,0.663684207668642,0.615252117125,76,0.208270404458333,59,"animate","Mann","male"
"308","man","multimodal",0.562319704396451,0.0451841368208211,0.47030825449385,0.6505809954274,0.541119853368421,111,0.208270404458333,59,"animate","Mann","male"
"309","man","vocal",0.422189612157541,0.0540770503496836,0.318812494484132,0.534140356048243,0.406981712666667,52,0.208270404458333,59,"animate","Mann","male"
"310","mier","gesture",0.288574908118746,0.0350246914396701,0.223252269167348,0.362488138027965,0.288793488022727,174,0.182659330786967,22,"animal","Ameise","ant"
"311","mier","multimodal",0.325421590119681,0.0363736906983853,0.258326515769945,0.398869682106942,0.29478561452381,184,0.182659330786967,22,"animal","Ameise","ant"
"312","mier","vocal",0.133244698484445,0.027031518119755,0.0878785070860926,0.200787942203458,0.112126283736842,196,0.182659330786967,22,"animal","Ameise","ant"
"313","misschien","gesture",0.504368306013113,0.0487163296780459,0.408760901534287,0.600494049619604,0.506827946452381,112,0.326170335952381,15,"logical","vielleicht","maybe"
"314","misschien","multimodal",0.599769001504526,0.0434967169293017,0.510810528752071,0.682657109002682,0.595108398119048,97,0.326170335952381,15,"logical","vielleicht","maybe"
"315","misschien","vocal",0.314638353811457,0.0478535467128804,0.228557550204669,0.419487553189119,0.268938062166667,97,0.326170335952381,15,"logical","vielleicht","maybe"
"316","mond","gesture",0.477888601650998,0.042949705009109,0.39621827246272,0.562222652966229,0.469249940409091,128,0.263221399223809,8,"oral","Mund","mouth"
"317","mond","multimodal",0.497362186100533,0.0420308902788168,0.413950018426153,0.578941578704231,0.4944656952,123,0.263221399223809,8,"oral","Mund","mouth"
"318","mond","vocal",0.245687441584576,0.0401896685497645,0.176084096300109,0.336289572937861,0.23124429597619,120,0.263221399223809,8,"oral","Mund","mouth"
"319","naam","gesture",0.262356861018084,0.0344987567982628,0.201300682471437,0.337056292700781,0.250104947681818,182,0.0363894630909091,69,"social","Name","name"
"320","naam","multimodal",0.274213681901871,0.0337881188269827,0.213096165067096,0.346854075333896,0.22436385805,195,0.0363894630909091,69,"social","Name","name"
"321","naam","vocal",0.20983530795957,0.0333370383247617,0.148444924220431,0.284142414927413,0.213715484590909,126,0.0363894630909091,69,"social","Name","name"
"322","nacht","gesture",0.417082492578057,0.0436519263370991,0.335780524296888,0.504081474324973,0.383592642238095,148,0.180904101429842,69,"time","Nacht","night"
"323","nacht","multimodal",0.470688393409413,0.0412744603750674,0.391814642529106,0.550975608348977,0.474487918043478,134,0.180904101429842,69,"time","Nacht","night"
"324","nacht","vocal",0.282349553316341,0.0411723787604051,0.208540954495967,0.368992056334497,0.293583816613636,79,0.180904101429842,69,"time","Nacht","night"
"325","nat","gesture",0.403575438660925,0.0441729534356368,0.321356436217354,0.494494451670536,0.402162059875,144,0.17188111814411,61,"environment","nass","wet"
"326","nat","multimodal",0.419698676457253,0.0429855661744441,0.338224233761907,0.509531687708788,0.461953944880952,141,0.17188111814411,61,"environment","nass","wet"
"327","nat","vocal",0.287791463030272,0.0474778445795992,0.202969668923151,0.388667246966141,0.290072826736842,83,0.17188111814411,61,"environment","nass","wet"
"328","navel","gesture",0.47609666641888,0.0491019537028569,0.381366758365587,0.570690930386536,0.55404773252381,93,0.438859264285714,101,"other","Nabel","navel"
"329","navel","multimodal",0.380318516769948,0.0422152153230389,0.299926890370476,0.468617463588754,0.297362881666667,181,0.438859264285714,101,"other","Nabel","navel"
"330","navel","vocal",0.147865905021331,0.0292154784359819,0.0994991462407703,0.218346154368602,0.115188468238095,194,0.438859264285714,101,"other","Nabel","navel"
"331","nek","gesture",0.503006852517821,0.0468676513659945,0.413945579605413,0.590703147516111,0.52762462075,106,0.338825503321429,42,"other","Nacken","neck"
"332","nek","multimodal",0.505822379301703,0.0428004469237331,0.421712746092749,0.587529382869484,0.48132959097619,131,0.338825503321429,42,"other","Nacken","neck"
"333","nek","vocal",0.21200964676336,0.0405612908169639,0.143929847098297,0.30027921310438,0.188799117428571,148,0.338825503321429,42,"other","Nacken","neck"
"334","nemen","gesture",0.337442353900397,0.0398025230673596,0.265289065278485,0.42105204223976,0.315553066075,166,0.292409238261364,39,"manual","nehmen","to take"
"335","nemen","multimodal",0.405597882426398,0.0399788896812072,0.329959701251631,0.483792668691486,0.426177529875,152,0.292409238261364,39,"manual","nehmen","to take"
"336","nemen","vocal",0.158594722347031,0.0312371775066868,0.106964131810624,0.234028925237518,0.133768291613636,191,0.292409238261364,39,"manual","nehmen","to take"
"337","neus","gesture",0.49300695624655,0.0495457068005583,0.396724939144948,0.59059686692245,0.495559833294118,120,0.238082923862299,29,"oral","Nase","nose"
"338","neus","multimodal",0.4966344170634,0.0478519362679968,0.408368596352491,0.587503449430726,0.475535162078947,133,0.238082923862299,29,"oral","Nase","nose"
"339","neus","vocal",0.284165917526957,0.0441310571801517,0.200488305251382,0.381802406888666,0.257476909431818,104,0.238082923862299,29,"oral","Nase","nose"
"340","niet","gesture",0.546206866167494,0.0500227927834645,0.44776079281492,0.641725834236563,0.541643969931818,99,0.267942755395455,26,"logical","nicht","not"
"341","niet","multimodal",0.582985856060995,0.0461983536557258,0.492217830045573,0.6693836996658,0.5778887846,103,0.267942755395455,26,"logical","nicht","not"
"342","niet","vocal",0.332493391437193,0.0501695498825336,0.242160612391805,0.439570085102123,0.309946029204545,77,0.267942755395455,26,"logical","nicht","not"
"343","nieuw","gesture",0.241250644933579,0.0344785460412756,0.178574530575609,0.316646189712741,0.219197858394737,193,0.082048700477381,22,"time","neu","new"
"344","nieuw","multimodal",0.284058224579456,0.0348532592152091,0.220954576661079,0.358076212553113,0.250010167452381,193,0.082048700477381,22,"time","neu","new"
"345","nieuw","vocal",0.176743326263706,0.0316300212909622,0.122387461425644,0.250101158118175,0.167961466975,171,0.082048700477381,22,"time","neu","new"
"346","nu","gesture",0.571183769719235,0.0482922557510362,0.476620338486256,0.661244137458125,0.588575936642857,82,0.349242029452381,32,"time","jetzt","now"
"347","nu","multimodal",0.564682972063959,0.0441194582969001,0.477476846320002,0.649217849614919,0.576707373526316,104,0.349242029452381,32,"time","jetzt","now"
"348","nu","vocal",0.261182312222403,0.0402281119092494,0.18839006971215,0.353647821119024,0.239333907190476,114,0.349242029452381,32,"time","jetzt","now"
"349","onweer","gesture",0.397074838511763,0.0474677207633297,0.310378022314082,0.494083171276389,0.29516289275,173,0.30739243525,138,"environment","Donner","thunder"
"350","onweer","multimodal",0.560816179699852,0.0416201324221107,0.476885936154089,0.639692077396816,0.602555328,93,0.30739243525,138,"environment","Donner","thunder"
"351","onweer","vocal",0.515683484907029,0.0503634193021386,0.418421397616521,0.60906123380561,0.537121484857143,35,0.30739243525,138,"environment","Donner","thunder"
"352","oog","gesture",0.675513785157533,0.0445295732341283,0.581297100465115,0.757284808962909,0.707316188047619,52,0.511738071476191,88,"other","Auge","eye"
"353","oog","multimodal",0.63919375198065,0.0429799971393267,0.552912706973837,0.718817477407869,0.626292113025,84,0.511738071476191,88,"other","Auge","eye"
"354","oog","vocal",0.231499785845189,0.038958122826013,0.164117077215152,0.318515640370661,0.195578116571429,140,0.511738071476191,88,"other","Auge","eye"
"355","oor","gesture",0.561101452158447,0.0498915997850108,0.462589432266463,0.657653299493216,0.519500756694444,109,0.332129890002506,13,"other","Ohr","ear"
"356","oor","multimodal",0.60274857663354,0.0448050549072887,0.510244535923891,0.687598969294162,0.596090157026316,96,0.332129890002506,13,"other","Ohr","ear"
"357","oor","vocal",0.301127372981293,0.0491015249806639,0.213072287829433,0.410010591170525,0.26396026702381,101,0.332129890002506,13,"other","Ohr","ear"
"358","oud","gesture",0.553101281867092,0.0474481188095763,0.460896780920785,0.643143886599245,0.536588216789474,102,0.295730626925,26,"time","alt","old"
"359","oud","multimodal",0.598288311266584,0.0434118615355452,0.509797872424236,0.680232300946466,0.606782441925,90,0.295730626925,26,"time","alt","old"
"360","oud","vocal",0.310336292435631,0.05213985396524,0.216336789969559,0.422716543182889,0.311051815,76,0.295730626925,26,"time","alt","old"
"361","piepen","gesture",0.329523830267451,0.0470280885448752,0.245362317390437,0.430975065567645,0.182083555795455,200,0.622752747529545,191,"auditory","Piepsen","squeak"
"362","piepen","multimodal",0.543249319540667,0.0484450344488236,0.447792223707735,0.638617982151901,0.637795083710526,81,0.622752747529545,191,"auditory","Piepsen","squeak"
"363","piepen","vocal",0.74489926936724,0.0455972539574736,0.640093952258795,0.824185668162909,0.804836303325,9,0.622752747529545,191,"auditory","Piepsen","squeak"
