welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref2,sensorypref3,xRes,yRes,sensorypref[],sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,209.1901,3.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185]","[2.7530000000000143,1.666899999618522,4.583199999809267]",-0.409259203,13.8867,0.0,2.0,2.0,195.0,1.0,rook,vrook,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,223.7914,4.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479]",-0.86851849,5.7051,0.0,3.0,3.0,31.0,1.0,zwak,vzwak,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,230.284,5.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479,0.783200000286115]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479,0.783200000286115]",-0.983333333,5.6435,0.0,4.0,4.0,111.0,1.0,rug,vrug,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,236.6323,6.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479,0.783200000286115,0.766899999618488]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479,0.783200000286115,0.7669999999999959]",0.251851908,6.6031,0.0,5.0,5.0,57.0,1.0,fruit,vfruit,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,243.3617,7.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479,0.783200000286115,0.766899999618488,0.6166999998092706]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479,0.783200000286115,0.7669999999999959,0.6166999998092706]",-0.987036981,4.3391,0.0,6.0,6.0,76.0,1.0,blauw,vblauw,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,248.7932,8.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479,0.783200000286115,0.766899999618488,0.6166999998092706,0.8055999999046435]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479,0.783200000286115,0.7669999999999959,0.6166999998092706,0.8056999998092351]",-0.781481425,5.387,0.0,7.0,7.0,140.0,1.0,staan,vstaan,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,256.257,9.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479,0.783200000286115,0.766899999618488,0.6166999998092706,0.8055999999046435,0.6661999998092369]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479,0.783200000286115,0.7669999999999959,0.6166999998092706,0.8056999998092351,0.6661999998092369]",-0.627777778,9.2992,0.0,8.0,8.0,169.0,1.0,zien,vzien,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,263.9441,10.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479,0.783200000286115,0.766899999618488,0.6166999998092706,0.8055999999046435,0.6661999998092369,0.6504999999999654]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479,0.783200000286115,0.7669999999999959,0.6166999998092706,0.8056999998092351,0.6661999998092369,0.6504999999999654]",-0.996296268,5.2316,0.0,9.0,9.0,0.0,1.0,droog,vdroog,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,270.2304,11.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479,0.783200000286115,0.766899999618488,0.6166999998092706,0.8055999999046435,0.6661999998092369,0.6504999999999654,1.732800000190764]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479,0.783200000286115,0.7669999999999959,0.6166999998092706,0.8056999998092351,0.6661999998092369,0.6504999999999654,1.732800000190764]",0.942592706,5.5702,0.0,10.0,10.0,101.0,1.0,hond,vhond,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,277.4029,12.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479,0.783200000286115,0.766899999618488,0.6166999998092706,0.8055999999046435,0.6661999998092369,0.6504999999999654,1.732800000190764,0.7497000002861114]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479,0.783200000286115,0.7669999999999959,0.6166999998092706,0.8056999998092351,0.6661999998092369,0.6504999999999654,1.732800000190764,0.7498000001908167]",0.974074131,2.7544,0.0,11.0,11.0,100.0,1.0,vogel,vvogel,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,281.179,13.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479,0.783200000286115,0.766899999618488,0.6166999998092706,0.8055999999046435,0.6661999998092369,0.6504999999999654,1.732800000190764,0.7497000002861114,1.3166999998092024]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479,0.783200000286115,0.7669999999999959,0.6166999998092706,0.8056999998092351,0.6661999998092369,0.6504999999999654,1.732800000190764,0.7498000001908167,1.3166999998092024]",-0.592592536,4.1759,0.0,12.0,12.0,144.0,1.0,geven,vgeven,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,288.0988,14.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479,0.783200000286115,0.766899999618488,0.6166999998092706,0.8055999999046435,0.6661999998092369,0.6504999999999654,1.732800000190764,0.7497000002861114,1.3166999998092024,0.6712000002861487]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479,0.783200000286115,0.7669999999999959,0.6166999998092706,0.8056999998092351,0.6661999998092369,0.6504999999999654,1.732800000190764,0.7498000001908167,1.3166999998092024,0.6713000001907403]",-0.788888889,6.4019,0.0,13.0,13.0,136.0,1.0,komen,vkomen,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,293.2206,15.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479,0.783200000286115,0.766899999618488,0.6166999998092706,0.8055999999046435,0.6661999998092369,0.6504999999999654,1.732800000190764,0.7497000002861114,1.3166999998092024,0.6712000002861487,1.8333000001907749]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479,0.783200000286115,0.7669999999999959,0.6166999998092706,0.8056999998092351,0.6661999998092369,0.6504999999999654,1.732800000190764,0.7498000001908167,1.3166999998092024,0.6713000001907403,1.8334000000953665]",-0.198148092,7.1375,0.0,14.0,14.0,80.0,1.0,vijand,vvijand,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,303.827,16.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479,0.783200000286115,0.766899999618488,0.6166999998092706,0.8055999999046435,0.6661999998092369,0.6504999999999654,1.732800000190764,0.7497000002861114,1.3166999998092024,0.6712000002861487,1.8333000001907749,0.8831000003814324]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479,0.783200000286115,0.7669999999999959,0.6166999998092706,0.8056999998092351,0.6661999998092369,0.6504999999999654,1.732800000190764,0.7498000001908167,1.3166999998092024,0.6713000001907403,1.8334000000953665,0.8832000002860241]",-0.96851849,5.6117,0.0,15.0,15.0,141.0,1.0,dragen,vdragen,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,309.2138,17.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479,0.783200000286115,0.766899999618488,0.6166999998092706,0.8055999999046435,0.6661999998092369,0.6504999999999654,1.732800000190764,0.7497000002861114,1.3166999998092024,0.6712000002861487,1.8333000001907749,0.8831000003814324,0.8667000002860732]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479,0.783200000286115,0.7669999999999959,0.6166999998092706,0.8056999998092351,0.6661999998092369,0.6504999999999654,1.732800000190764,0.7498000001908167,1.3166999998092024,0.6713000001907403,1.8334000000953665,0.8832000002860241,0.8667000002860732]",-0.796296268,8.8724,0.0,16.0,16.0,154.0,1.0,zeggen,vzeggen,question_vocal.png,im_mouth.png
,,,426597,1,21,2023-06-16_15h40.04.404,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,4.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,317.1838,18.0,"[2.7529000000953943,1.666799999713902,4.5830999999046185,0.7666999998092479,0.783200000286115,0.766899999618488,0.6166999998092706,0.8055999999046435,0.6661999998092369,0.6504999999999654,1.732800000190764,0.7497000002861114,1.3166999998092024,0.6712000002861487,1.8333000001907749,0.8831000003814324,0.8667000002860732,3.7830000000000155]","[2.7530000000000143,1.666899999618522,4.583199999809267,0.7666999998092479,0.783200000286115,0.7669999999999959,0.6166999998092706,0.8056999998092351,0.6661999998092369,0.6504999999999654,1.732800000190764,0.7498000001908167,1.3166999998092024,0.6713000001907403,1.8334000000953665,0.8832000002860241,0.8667000002860732,3.783200000286115]",-0.596296268,5.3542,0.0,17.0,17.0,138.0,1.0,gaan,vgaan,question_vocal.png,im_mouth.png
