welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref2,sensorypref4,xRes,yRes,sensorypref[],sensorypref3,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,comment_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
1.0,[3.4022999999821195],[3.4024000000059615],350273,1,21,2023-09-22_17h21.46.765,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.0060006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,350273,1,21,2023-09-22_17h21.46.765,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.0060006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,350273,1,21,2023-09-22_17h21.46.765,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.0060006,1.0,[59.364999999999995],[59.36520000001788],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,350273,1,21,2023-09-22_17h21.46.765,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.0060006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,350273,1,21,2023-09-22_17h21.46.765,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.0060006,,,,18.0,1.0,Nederlands,,,,,,Engels,1.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,5.0,on,sensorypref1,sensorypref2,sensorypref4,1745.0,981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,350273,1,21,2023-09-22_17h21.46.765,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.0060006,,,,18.0,1.0,Nederlands,,,,,,Engels,1.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,sensorypref4,1745.0,981.0,,,1.0,[135.18790000000595],[135.18810000002384],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,350273,1,21,2023-09-22_17h21.46.765,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.0060006,,,,18.0,1.0,Nederlands,,,,,,Engels,1.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,sensorypref4,1745.0,981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,350273,1,21,2023-09-22_17h21.46.765,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.0060006,,,,18.0,1.0,Nederlands,,,,,,Engels,1.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,sensorypref4,1745.0,981.0,,,,,,1.0,[145.38269999998806],[145.38269999998806],1.0,[151.85690000000596],[151.857],1.0,[1.2607000000178914],[1.2607000000178914],0.649717685,10.9356,0.0,0.0,0.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,350273,1,21,2023-09-22_17h21.46.765,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.0060006,,,,18.0,1.0,Nederlands,,,,,,Engels,1.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,sensorypref4,1745.0,981.0,,,,,,,,,,,,2.0,"[1.2607000000178914,1.334799999982124]","[1.2607000000178914,1.3350999999940427]",0.948907475,3.9175,0.0,1.0,1.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,350273,1,21,2023-09-22_17h21.46.765,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.0060006,,,,18.0,1.0,Nederlands,,,,,,Engels,1.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,sensorypref4,1745.0,981.0,,,,,,2.0,"[145.38269999998806,176.3278000000119]","[145.38269999998806,176.32790000000597]",2.0,"[151.85690000000596,179.77169999998807]","[151.857,179.7717999999821]",3.0,"[1.2607000000178914,1.334799999982124,1.0529000000059625]","[1.2607000000178914,1.3350999999940427,1.0529000000059625]",-0.504722187,3.6275,0.0,0.0,0.0,1.0,1.0,moe,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
