welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,xRes,yRes,sensorypref[],sensorypref2,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,4.0,"[0.31670000004768184,0.3162999999523137,0.3235000000000028,0.30179999995232265]","[0.31670000004768184,0.3162999999523137,0.3235000000000028,0.30190000009537243]",-0.025925926,0.5061,0.0,1.0,1.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,3.0,"[16.524599999904634,22.225700000047684,27.9815]","[16.524599999904634,22.22590000009537,27.9815]",3.0,"[17.601200000047683,23.303599999904634,29.05920000004768]","[17.601299999952317,23.303599999904634,29.05920000004768]",5.0,"[0.31670000004768184,0.3162999999523137,0.3235000000000028,0.30179999995232265,0.24239999985694993]","[0.31670000004768184,0.3162999999523137,0.3235000000000028,0.30190000009537243,0.24249999999999972]",-0.035185185,0.4836,0.0,0.0,0.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,6.0,"[0.31670000004768184,0.3162999999523137,0.3235000000000028,0.30179999995232265,0.24239999985694993,0.267000000000003]","[0.31670000004768184,0.3162999999523137,0.3235000000000028,0.30190000009537243,0.24249999999999972,0.267000000000003]",-0.103703704,0.436,0.0,1.0,1.0,0.0,1.0,baby,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[33.24529999995231],[33.24529999995231],,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[36.30770000004769],[36.30779999995232],1.0,[37.519499999999994],[37.519499999999994],4.0,38.885,0.0,[],[],,,0.0,0.0,0.0,196.0,1.0,steen,gsteen,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,39.3733,1.0,[0.3832999999523139],[0.3832999999523139],-0.035185185,2.1293,0.0,1.0,1.0,52.0,1.0,vangen,gvangen,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,41.7427,2.0,"[0.3832999999523139,0.2832000000476853]","[0.3832999999523139,0.2832000000476853]",-0.138888889,0.7373,0.0,2.0,2.0,129.0,1.0,goed,ggoed,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,43.2272,2.0,"[0.3832999999523139,0.2832000000476853]","[0.3832999999523139,0.2832000000476853]",,,0.0,3.0,3.0,139.0,1.0,rennen,grennen,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,43.8479,3.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735]","[0.3832999999523139,0.2832000000476853,0.3997999999523216]",0.038888889,2.1571,0.0,4.0,4.0,65.0,1.0,jeuk,gjeuk,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,46.9432,4.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976]",0.033333333,1.5109,0.0,5.0,5.0,161.0,1.0,horen,ghoren,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,49.0604,4.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976]",,,0.0,6.0,6.0,35.0,1.0,boos,gboos,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,50.0775,4.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976]",,,0.0,7.0,7.0,189.0,1.0,as,gas,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,51.2691,5.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976,0.2496000001430616]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976,0.2496000001430616]",-0.040740741,1.7066,0.0,8.0,8.0,171.0,1.0,zwaar,gzwaar,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,52.5774,6.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976,0.2496000001430616,0.26679999995231185]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976,0.2496000001430616,0.26679999995231185]",-0.035185185,0.9903,0.0,9.0,9.0,180.0,1.0,het,ghet,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,54.3947,7.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537]",-0.05,1.6035,0.0,10.0,10.0,191.0,1.0,vuur,gvuur,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,57.0419,8.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379]",-0.087037037,2.3589,0.0,11.0,11.0,76.0,1.0,blauw,gblauw,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,58.2973,9.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131]",-0.005555556,0.9417,0.0,12.0,12.0,92.0,1.0,heet,gheet,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,59.8569,10.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.3496000001430417]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.349700000047676]",-0.040740741,1.1244,0.0,13.0,13.0,7.0,1.0,kauwen,gkauwen,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,61.6833,10.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.3496000001430417]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.349700000047676]",,,0.0,14.0,14.0,54.0,1.0,snel,gsnel,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,62.9346,11.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.3496000001430417,0.2830999999046355]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.349700000047676,0.2831999998092698]",0.003703704,1.9009,0.0,15.0,15.0,78.0,1.0,wit,gwit,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,64.3379,12.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.3496000001430417,0.2830999999046355,0.5827999999523144]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.349700000047676,0.2831999998092698,0.5829000000953641]",-0.1,0.8893,0.0,16.0,16.0,203.0,1.0,kat,gkat,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,67.1012,12.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.3496000001430417,0.2830999999046355,0.5827999999523144]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.349700000047676,0.2831999998092698,0.5829000000953641]",,,0.0,17.0,17.0,64.0,1.0,smaak,gsmaak,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,68.2161,13.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.3496000001430417,0.2830999999046355,0.5827999999523144,0.2330000000000041]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.349700000047676,0.2831999998092698,0.5829000000953641,0.2330000000000041]",-0.124074074,1.7215,0.0,18.0,18.0,55.0,1.0,langzaam,glangzaam,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,69.8561,14.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.3496000001430417,0.2830999999046355,0.5827999999523144,0.2330000000000041,0.2666999998092763]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.349700000047676,0.2831999998092698,0.5829000000953641,0.2330000000000041,0.2666999998092763]",-0.018518519,1.2541,0.0,19.0,19.0,43.0,1.0,rivier,grivier,question_gesture.png,im_hand.png,,,,,
,,,1,3,2023-05-30_16h18.40.044,flesh_expressibility_dutch,2022.2.4,Win32,60.10699044,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,2.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,72.3048,14.0,"[0.3832999999523139,0.2832000000476853,0.39970000004768735,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.3496000001430417,0.2830999999046355,0.5827999999523144,0.2330000000000041,0.2666999998092763]","[0.3832999999523139,0.2832000000476853,0.3997999999523216,0.4994999999999976,0.2496000001430616,0.26679999995231185,0.28329999995230537,0.2835999999046379,0.2997999999523131,0.349700000047676,0.2831999998092698,0.5829000000953641,0.2330000000000041,0.2666999998092763]",,,0.0,20.0,20.0,94.0,1.0,nu,gnu,question_gesture.png,im_hand.png,,,,,
