welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref2,xRes,yRes,sensorypref[],sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img
1.0,[1.8136999999880778],[1.813799999982118],719289,1,21,2023-10-03_10h03.24.777,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,719289,1,21,2023-10-03_10h03.24.777,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,719289,1,21,2023-10-03_10h03.24.777,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,1.0,[12.0535],[12.053600000023842],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,719289,1,21,2023-10-03_10h03.24.777,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,719289,1,21,2023-10-03_10h03.24.777,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,20.0,1.0,nederlands ,,,,,,engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,5.0,on,sensorypref1,sensorypref2,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,719289,1,21,2023-10-03_10h03.24.777,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,20.0,1.0,nederlands ,,,,,,engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,1440.0,900.0,,,,1.0,[71.81859999999403],[71.81859999999403],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,719289,1,21,2023-10-03_10h03.24.777,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,20.0,1.0,nederlands ,,,,,,engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,719289,1,21,2023-10-03_10h03.24.777,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,20.0,1.0,nederlands ,,,,,,engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,1440.0,900.0,,,,,,,1.0,[78.803],[78.80309999999405],1.0,[83.76869999998809],[83.76869999998809],1.0,[0.7834000000059689],[0.7834000000059689],0.521006944,4.4785,0.0,0.0,0.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,719289,1,21,2023-10-03_10h03.24.777,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,20.0,1.0,nederlands ,,,,,,engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,1440.0,900.0,,,,,,,,,,,,,2.0,"[0.7834000000059689,1.553400000005965]","[0.7834000000059689,1.553400000005965]",0.055269097,3.5371,0.0,1.0,1.0,0.0,1.0,baby,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,719289,1,21,2023-10-03_10h03.24.777,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,20.0,1.0,nederlands ,,,,,,engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,1440.0,900.0,,,,,,,2.0,"[78.803,97.01929999998212]","[78.80309999999405,97.01939999997616]",2.0,"[83.76869999998809,98.65209999999405]","[83.76869999998809,98.65209999999405]",3.0,"[0.7834000000059689,1.553400000005965,1.5704999999999956]","[0.7834000000059689,1.553400000005965,1.5704999999999956]",-0.001953125,3.1476,0.0,0.0,0.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,
