welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,xRes,yRes,sensorypref[],sensorypref2,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,comment_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
1.0,[1.0579999999999998],[1.0590000000000046],628540,1,21,2023-06-21_18h26.12.130,flesh_expressibility_dutch,2022.2.4,iPhone,30.3030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,628540,1,21,2023-06-21_18h26.12.130,flesh_expressibility_dutch,2022.2.4,iPhone,30.3030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,628540,1,21,2023-06-21_18h26.12.130,flesh_expressibility_dutch,2022.2.4,iPhone,30.3030303,1.0,[2.422000000000004],[2.422000000000004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,628540,1,21,2023-06-21_18h26.12.130,flesh_expressibility_dutch,2022.2.4,iPhone,30.3030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,628540,1,21,2023-06-21_18h26.12.130,flesh_expressibility_dutch,2022.2.4,iPhone,30.3030303,,,,19.0,1.0,Nederlands,,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BE,3.0,2.0,2.0,1.0,on,sensorypref1,414.0,896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,628540,1,21,2023-06-21_18h26.12.130,flesh_expressibility_dutch,2022.2.4,iPhone,30.3030303,,,,19.0,1.0,Nederlands,,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BE,3.0,2.0,2.0,1.0,,sensorypref1,414.0,896.0,,,,,1.0,[69.756],[69.756],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,628540,1,21,2023-06-21_18h26.12.130,flesh_expressibility_dutch,2022.2.4,iPhone,30.3030303,,,,19.0,1.0,Nederlands,,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BE,3.0,2.0,2.0,1.0,,sensorypref1,414.0,896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,628540,1,21,2023-06-21_18h26.12.130,flesh_expressibility_dutch,2022.2.4,iPhone,30.3030303,,,,19.0,1.0,Nederlands,,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BE,3.0,2.0,2.0,1.0,,sensorypref1,414.0,896.0,,,,,,,,1.0,[76.24300000000001],[76.24300000000001],1.0,[79.65100000000001],[79.65100000000001],1.0,[0.7339999999999947],[0.7339999999999947],0.510204082,5.879,0.0,0.0,0.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,628540,1,21,2023-06-21_18h26.12.130,flesh_expressibility_dutch,2022.2.4,iPhone,30.3030303,,,,19.0,1.0,Nederlands,,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BE,3.0,2.0,2.0,1.0,,sensorypref1,414.0,896.0,,,,,,,,,,,,,,2.0,"[0.7339999999999947,0.9669999999999987]","[0.7339999999999947,0.9669999999999987]",0.204081633,0.85,0.0,1.0,1.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,628540,1,21,2023-06-21_18h26.12.130,flesh_expressibility_dutch,2022.2.4,iPhone,30.3030303,,,,19.0,1.0,Nederlands,,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,BE,3.0,2.0,2.0,1.0,,sensorypref1,414.0,896.0,,,,,,,,2.0,"[76.24300000000001,92.543]","[76.24300000000001,92.543]",2.0,"[79.65100000000001,96.809]","[79.65100000000001,96.809]",3.0,"[0.7339999999999947,0.9669999999999987,0.6659999999999968]","[0.7339999999999947,0.9669999999999987,0.6669999999999874]",-0.114285714,4.41,0.0,0.0,0.0,0.0,1.0,liefde,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
