welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref2,xRes,yRes,sensorypref[],sensorypref1,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,4.0,"[1.5360000000000014,0.5840999999940379,0.5339999999999918,0.4842999999970061]","[1.5360000000000014,0.5842000000029941,0.534100000008948,0.4842999999970061]",0.407407407,3.2725,0.0,1.0,1.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,3.0,"[90.28669999998809,129.50949999999997,151.331299999997]","[90.28669999998809,129.509599999994,151.33139999999102]",3.0,"[102.39739999999107,132.310799999997,152.86439999999104]","[102.39739999999107,132.31089999999102,152.86439999999104]",5.0,"[1.5360000000000014,0.5840999999940379,0.5339999999999918,0.4842999999970061,1.122599999994037]","[1.5360000000000014,0.5842000000029941,0.534100000008948,0.4842999999970061,1.122599999994037]",-0.205555556,7.4418,0.0,0.0,0.0,0.0,1.0,liefde,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,6.0,"[1.5360000000000014,0.5840999999940379,0.5339999999999918,0.4842999999970061,1.122599999994037,0.5173000000119146]","[1.5360000000000014,0.5842000000029941,0.534100000008948,0.4842999999970061,1.122599999994037,0.5174000000059493]",0.431481481,5.1737,0.0,1.0,1.0,1.0,1.0,moe,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[180.44059999999402],[180.44070000000298],,,,,,,,,,,,,,,,,,,,,,
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[188.43540000000596],[188.4355],1.0,[192.13759999999402],[192.13770000000295],22.0,193.5357,0.0,[],[],,,0.0,0.0,0.0,69.0,1.0,glad,vglad,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,194.5401,0.0,[],[],,,0.0,1.0,1.0,104.0,1.0,luis,vluis,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,195.5561,0.0,[],[],,,0.0,2.0,2.0,22.0,1.0,sommige,vsommige,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,196.5451,0.0,[],[],,,0.0,3.0,3.0,197.0,1.0,rots,vrots,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,197.5389,0.0,[],[],,,0.0,4.0,4.0,97.0,1.0,doen,vdoen,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,198.5197,0.0,[],[],,,0.0,5.0,5.0,26.0,1.0,vrouw,vvrouw,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,199.5531,0.0,[],[],,,0.0,6.0,6.0,8.0,1.0,likken,vlikken,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,200.5607,0.0,[],[],,,0.0,7.0,7.0,72.0,1.0,verrot,vverrot,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,201.5306,0.0,[],[],,,0.0,8.0,8.0,85.0,1.0,boven,vboven,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,202.5232,0.0,[],[],,,0.0,9.0,9.0,136.0,1.0,komen,vkomen,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,203.5364,0.0,[],[],,,0.0,10.0,10.0,67.0,1.0,ruw,vruw,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,204.5503,0.0,[],[],,,0.0,11.0,11.0,179.0,1.0,zij,vzij,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,205.5722,0.0,[],[],,,0.0,12.0,12.0,17.0,1.0,verschillend,vverschillend,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,206.5424,0.0,[],[],,,0.0,13.0,13.0,98.0,1.0,maken,vmaken,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,207.5757,0.0,[],[],,,0.0,14.0,14.0,154.0,1.0,zeggen,vzeggen,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,208.5866,0.0,[],[],,,0.0,15.0,15.0,10.0,1.0,strak,vstrak,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,209.548,0.0,[],[],,,0.0,16.0,16.0,61.0,1.0,laag (ruimtelijk),vlaag (ruimtelijk),question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,210.5259,0.0,[],[],,,0.0,17.0,17.0,159.0,1.0,wat,vwat,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,211.5198,0.0,[],[],,,0.0,18.0,18.0,20.0,1.0,verleden,vverleden,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,212.5603,0.0,[],[],,,0.0,19.0,19.0,144.0,1.0,geven,vgeven,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,213.5677,0.0,[],[],,,0.0,20.0,20.0,125.0,1.0,huid,vhuid,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,214.572,0.0,[],[],,,0.0,21.0,21.0,23.0,1.0,slang,vslang,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,215.5616,0.0,[],[],,,0.0,22.0,22.0,83.0,1.0,uit,vuit,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,216.5581,0.0,[],[],,,0.0,23.0,23.0,90.0,1.0,slapen,vslapen,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,217.5399,0.0,[],[],,,0.0,24.0,24.0,9.0,1.0,kotsen,vkotsen,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,218.5653,0.0,[],[],,,0.0,25.0,25.0,62.0,1.0,piepen,vpiepen,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,219.5451,0.0,[],[],,,0.0,26.0,26.0,167.0,1.0,rood,vrood,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,220.5573,0.0,[],[],,,0.0,27.0,27.0,205.0,1.0,vork,vvork,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,221.5714,0.0,[],[],,,0.0,28.0,28.0,184.0,1.0,ver,vver,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,222.6053,0.0,[],[],,,0.0,29.0,29.0,176.0,1.0,wijd,vwijd,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,223.5649,0.0,[],[],,,0.0,30.0,30.0,157.0,1.0,wortel,vwortel,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,224.5636,0.0,[],[],,,0.0,31.0,31.0,114.0,1.0,borst,vborst,question_vocal.png,im_mouth.png
,,,98560,1,21,2023-10-06_11h37.08.148,flesh_expressibility_dutch,2022.2.4,Win32,59.94485074,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,225.5434,0.0,[],[],,,0.0,32.0,32.0,117.0,1.0,haar,vhaar,question_vocal.png,im_mouth.png
