welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref2,sensorypref4,xRes,yRes,sensorypref[],sensorypref3,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,comment_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
1.0,[3.5156999999880787],[3.5158000000119207],398421,1,21,2023-09-16_11h57.03.145,flesh_expressibility_dutch,2022.2.4,Win32,59.89458553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,398421,1,21,2023-09-16_11h57.03.145,flesh_expressibility_dutch,2022.2.4,Win32,59.89458553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,398421,1,21,2023-09-16_11h57.03.145,flesh_expressibility_dutch,2022.2.4,Win32,59.89458553,1.0,[7.3625],[7.362599999964238],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,398421,1,21,2023-09-16_11h57.03.145,flesh_expressibility_dutch,2022.2.4,Win32,59.89458553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,398421,1,21,2023-09-16_11h57.03.145,flesh_expressibility_dutch,2022.2.4,Win32,59.89458553,,,,18.0,1.0,Nederlands,,,,,,"Duits, Engels, Frans, Zweeds",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,on,sensorypref1,sensorypref2,sensorypref4,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,398421,1,21,2023-09-16_11h57.03.145,flesh_expressibility_dutch,2022.2.4,Win32,59.89458553,,,,18.0,1.0,Nederlands,,,,,,"Duits, Engels, Frans, Zweeds",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref4,1536.0,864.0,,,1.0,[59.18490000003577],[59.18510000002384],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,398421,1,21,2023-09-16_11h57.03.145,flesh_expressibility_dutch,2022.2.4,Win32,59.89458553,,,,18.0,1.0,Nederlands,,,,,,"Duits, Engels, Frans, Zweeds",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref4,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,398421,1,21,2023-09-16_11h57.03.145,flesh_expressibility_dutch,2022.2.4,Win32,59.89458553,,,,18.0,1.0,Nederlands,,,,,,"Duits, Engels, Frans, Zweeds",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref4,1536.0,864.0,,,,,,1.0,[69.95],[69.95],1.0,[80.91060000002385],[80.91069999998808],1.0,[1.1894999999999953],[1.1896000000238445],0.707407351,19.4964,0.0,0.0,0.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,398421,1,21,2023-09-16_11h57.03.145,flesh_expressibility_dutch,2022.2.4,Win32,59.89458553,,,,18.0,1.0,Nederlands,,,,,,"Duits, Engels, Frans, Zweeds",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref4,1536.0,864.0,,,,,,,,,,,,2.0,"[1.1894999999999953,1.2336000000238414]","[1.1896000000238445,1.2336000000238414]",0.675925926,4.549,0.0,1.0,1.0,0.0,1.0,baby,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,398421,1,21,2023-09-16_11h57.03.145,flesh_expressibility_dutch,2022.2.4,Win32,59.89458553,,,,18.0,1.0,Nederlands,,,,,,"Duits, Engels, Frans, Zweeds",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref4,1536.0,864.0,,,,,,2.0,"[69.95,122.07910000002387]","[69.95,122.07919999998809]",2.0,"[80.91060000002385,127.67730000001195]","[80.91069999998808,127.67740000003577]",3.0,"[1.1894999999999953,1.2336000000238414,2.0173000000119146]","[1.1896000000238445,1.2336000000238414,2.0173000000119146]",0.337037122,4.8349,0.0,0.0,0.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,398421,1,21,2023-09-16_11h57.03.145,flesh_expressibility_dutch,2022.2.4,Win32,59.89458553,,,,18.0,1.0,Nederlands,,,,,,"Duits, Engels, Frans, Zweeds",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref4,1536.0,864.0,,,,,,,,,,,,4.0,"[1.1894999999999953,1.2336000000238414,2.0173000000119146,2.867999999999995]","[1.1896000000238445,1.2336000000238414,2.0173000000119146,2.867999999999995]",0.712962963,8.3353,0.0,1.0,1.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,398421,1,21,2023-09-16_11h57.03.145,flesh_expressibility_dutch,2022.2.4,Win32,59.89458553,,,,18.0,1.0,Nederlands,,,,,,"Duits, Engels, Frans, Zweeds",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref4,1536.0,864.0,,,,,,3.0,"[69.95,122.07910000002387,152.43010000002386]","[69.95,122.07919999998809,152.43019999998808]",3.0,"[80.91060000002385,127.67730000001195,154.54390000003576]","[80.91069999998808,127.67740000003577,154.544]",5.0,"[1.1894999999999953,1.2336000000238414,2.0173000000119146,2.867999999999995,0.7991999999880761]","[1.1896000000238445,1.2336000000238414,2.0173000000119146,2.867999999999995,0.7993000000119252]",-0.885185171,19.6628,0.0,0.0,0.0,0.0,1.0,liefde,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
