welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref2,xRes,yRes,sensorypref[],sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img
1.0,[0.6825999999940393],[0.6825999999940393],326619,1,21,2023-10-03_10h06.16.908,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,326619,1,21,2023-10-03_10h06.16.908,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,326619,1,21,2023-10-03_10h06.16.908,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,1.0,[1.8314999999999992],[1.8315999999940393],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,326619,1,21,2023-10-03_10h06.16.908,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,326619,1,21,2023-10-03_10h06.16.908,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,20.0,1.0,nederlands ,,,,,,engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,5.0,on,sensorypref1,sensorypref2,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,326619,1,21,2023-10-03_10h06.16.908,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,20.0,1.0,nederlands ,,,,,,engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,1440.0,900.0,,,,1.0,[19.577800000011923],[19.577800000011923],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,326619,1,21,2023-10-03_10h06.16.908,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,20.0,1.0,nederlands ,,,,,,engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,326619,1,21,2023-10-03_10h06.16.908,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,20.0,1.0,nederlands ,,,,,,engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,1440.0,900.0,,,,,,,1.0,[21.42890000000596],[21.429],1.0,[23.19490000000596],[23.19490000000596],1.0,[0.7172000000178791],[0.717300000011921],0.451779514,1.5694,0.0,0.0,0.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,326619,1,21,2023-10-03_10h06.16.908,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,20.0,1.0,nederlands ,,,,,,engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,1440.0,900.0,,,,,,,,,,,,,2.0,"[0.7172000000178791,1.7307000000178832]","[0.717300000011921,1.7307000000178832]",0.038116319,2.1704,0.0,1.0,1.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,326619,1,21,2023-10-03_10h06.16.908,flesh_expressibility_dutch,2022.2.4,MacIntel,60.0024001,,,,20.0,1.0,nederlands ,,,,,,engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,1440.0,900.0,,,,,,,2.0,"[21.42890000000596,31.879300000011924]","[21.429,31.879300000011924]",2.0,"[23.19490000000596,33.61159999999405]","[23.19490000000596,33.611800000011925]",3.0,"[0.7172000000178791,1.7307000000178832,0.4647999999821195]","[0.717300000011921,1.7307000000178832,0.4647999999821195]",0.261770833,0.9463,0.0,0.0,0.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,
