welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,xRes,yRes,sensorypref[],sensorypref2,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,comment_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
1.0,[7.356600000008941],[7.356700000002981],579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,1.0,[21.672299999997023],[21.672299999997023],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,on,sensorypref1,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,1536.0,864.0,,,,,1.0,[81.84179999999702],[81.84190000000596],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,1536.0,864.0,,,,,,,,1.0,[93.15129999999702],[93.15140000000596],1.0,[101.86230000001193],[101.86240000000596],1.0,[1.3316999999880892],[1.3316999999880892],0.892592536,3.8778,0.0,0.0,0.0,0.0,1.0,baby,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,1536.0,864.0,,,,,,,,,,,,,,2.0,"[1.3316999999880892,1.1663000000119297]","[1.3316999999880892,1.1664000000059644]",0.529629601,3.8792,0.0,1.0,1.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,1536.0,864.0,,,,,,,,2.0,"[93.15129999999702,123.6035]","[93.15140000000596,123.6035]",2.0,"[101.86230000001193,130.46570000000298]","[101.86240000000596,130.46570000000298]",3.0,"[1.3316999999880892,1.1663000000119297,0.8324000000059755]","[1.3316999999880892,1.1664000000059644,0.8325000000000102]",0.494444529,6.3589,0.0,0.0,0.0,1.0,1.0,moe,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,1536.0,864.0,,,,,,,,,,,,,,4.0,"[1.3316999999880892,1.1663000000119297,0.8324000000059755,0.9165999999940198]","[1.3316999999880892,1.1664000000059644,0.8325000000000102,0.9167000000029759]",-0.305555556,9.19,0.0,1.0,1.0,0.0,1.0,liefde,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,1536.0,864.0,,,,,,,,3.0,"[93.15129999999702,123.6035,160.528]","[93.15140000000596,123.6035,160.52810000000895]",3.0,"[101.86230000001193,130.46570000000298,163.29170000000298]","[101.86240000000596,130.46570000000298,163.29180000001193]",5.0,"[1.3316999999880892,1.1663000000119297,0.8324000000059755,0.9165999999940198,1.882600000008921]","[1.3316999999880892,1.1664000000059644,0.8325000000000102,0.9167000000029759,1.882600000008921]",0.866666723,3.229,0.0,0.0,0.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,1536.0,864.0,,,,,,,,,,,,,,6.0,"[1.3316999999880892,1.1663000000119297,0.8324000000059755,0.9165999999940198,1.882600000008921,0.7836999999881016]","[1.3316999999880892,1.1664000000059644,0.8325000000000102,0.9167000000029759,1.882600000008921,0.7836999999881016]",0.544444473,11.1055,0.0,1.0,1.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[195.7695],[195.76970000000298],,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[203.52240000000597],[203.52240000000597],1.0,[206.72009999999403],[206.72009999999403],16.0,208.1269,1.0,[7.296400000005974],[7.296500000000009],-0.301851767,10.1628,0.0,0.0,0.0,104.0,1.0,luis,mluis,question_multimodal.png,im_combination.png,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,224.169,2.0,"[7.296400000005974,1.099599999994041]","[7.296500000000009,1.099599999994041]",-0.672222208,5.7448,0.0,1.0,1.0,122.0,1.0,lever,mlever,question_multimodal.png,im_combination.png,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,231.1311,3.0,"[7.296400000005974,1.099599999994041,0.7164000000059616]","[7.296500000000009,1.099599999994041,0.7165000000000248]",-0.299999943,8.102,0.0,2.0,2.0,166.0,1.0,zwart,mzwart,question_multimodal.png,im_combination.png,,,,,,
,,,579992,1,21,2023-09-20_12h16.36.729,flesh_expressibility_dutch,2022.2.4,Win32,60.84205403,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,Duits,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,239.7983,4.0,"[7.296400000005974,1.099599999994041,0.7164000000059616,1.3032000000029598]","[7.296500000000009,1.099599999994041,0.7165000000000248,1.303299999997023]",0.092592593,23.6079,0.0,3.0,3.0,158.0,1.0,hout,mhout,question_multimodal.png,im_combination.png,,,,,,
