welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref2,xRes,yRes,sensorypref[],sensorypref1,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,comment_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
1.0,[7.086700000286102],[7.086800000190733],771936,1,21,2023-09-29_11h26.29.067,flesh_expressibility_dutch,2022.2.4,Win32,60.16847172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,771936,1,21,2023-09-29_11h26.29.067,flesh_expressibility_dutch,2022.2.4,Win32,60.16847172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,771936,1,21,2023-09-29_11h26.29.067,flesh_expressibility_dutch,2022.2.4,Win32,60.16847172,1.0,[29.572800000190732],[29.573],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,771936,1,21,2023-09-29_11h26.29.067,flesh_expressibility_dutch,2022.2.4,Win32,60.16847172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,771936,1,21,2023-09-29_11h26.29.067,flesh_expressibility_dutch,2022.2.4,Win32,60.16847172,,,,21.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,5.0,on,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,771936,1,21,2023-09-29_11h26.29.067,flesh_expressibility_dutch,2022.2.4,Win32,60.16847172,,,,21.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,5.0,,sensorypref2,1920.0,1080.0,,,,,1.0,[135.88459999990462],[135.88469999980927],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,771936,1,21,2023-09-29_11h26.29.067,flesh_expressibility_dutch,2022.2.4,Win32,60.16847172,,,,21.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,5.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,771936,1,21,2023-09-29_11h26.29.067,flesh_expressibility_dutch,2022.2.4,Win32,60.16847172,,,,21.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,5.0,,sensorypref2,1920.0,1080.0,,,,,,,,1.0,[143.83369999980926],[143.8337999997139],1.0,[145.47859999990462],[145.47869999980924],1.0,[1.041699999809282],[1.041799999713902],0.207407407,12.0566,0.0,0.0,0.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,771936,1,21,2023-09-29_11h26.29.067,flesh_expressibility_dutch,2022.2.4,Win32,60.16847172,,,,21.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,5.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,2.0,"[1.041699999809282,1.1990999999046323]","[1.041799999713902,1.1992000002861118]",0.759259259,3.1186,0.0,1.0,1.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,771936,1,21,2023-09-29_11h26.29.067,flesh_expressibility_dutch,2022.2.4,Win32,60.16847172,,,,21.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,5.0,,sensorypref2,1920.0,1080.0,,,,,,,,2.0,"[143.83369999980926,172.80459999990464]","[143.8337999997139,172.8047999997139]",2.0,"[145.47859999990462,176.49790000009534]","[145.47869999980924,176.49790000009534]",3.0,"[1.041699999809282,1.1990999999046323,2.199400000095352]","[1.041799999713902,1.1992000002861118,2.1995000000000005]",0.938888889,5.8851,0.0,0.0,0.0,0.0,1.0,baby,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,771936,1,21,2023-09-29_11h26.29.067,flesh_expressibility_dutch,2022.2.4,Win32,60.16847172,,,,21.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,5.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,4.0,"[1.041699999809282,1.1990999999046323,2.199400000095352,0.906099999904626]","[1.041799999713902,1.1992000002861118,2.1995000000000005,0.9061999998092745]",0.975925926,2.773,0.0,1.0,1.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,771936,1,21,2023-09-29_11h26.29.067,flesh_expressibility_dutch,2022.2.4,Win32,60.16847172,,,,21.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,5.0,,sensorypref2,1920.0,1080.0,,,,,,,,3.0,"[143.83369999980926,172.80459999990464,195.41279999971388]","[143.8337999997139,172.8047999997139,195.41279999971388]",3.0,"[145.47859999990462,176.49790000009534,198.9623000001907]","[145.47869999980924,176.49790000009534,198.96240000009533]",5.0,"[1.041699999809282,1.1990999999046323,2.199400000095352,0.906099999904626,0.866399999618551]","[1.041799999713902,1.1992000002861118,2.1995000000000005,0.9061999998092745,0.866500000000002]",0.681481481,8.0715,0.0,0.0,0.0,1.0,1.0,moe,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
