welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref2,sensorypref3,sensorypref4,xRes,yRes,sensorypref[],practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,comment_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
1.0,[4.326999999999998],[4.326999999999998],680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,1.0,[12.927999999999997],[12.927999999999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,on,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,1.0,[163.565],[163.565],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,1.0,[173.49699999999999],[173.49699999999999],1.0,[184.13000000000005],[184.13000000000005],1.0,[3.8009999999999877],[3.8009999999999877],0.522222222,20.513,0.0,0.0,0.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,2.0,"[3.8009999999999877,1.0670000000000073]","[3.8009999999999877,1.0670000000000073]",0.52,12.918,0.0,1.0,1.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,2.0,"[173.49699999999999,229.46599999999998]","[173.49699999999999,229.46599999999998]",2.0,"[184.13000000000005,234.13100000000003]","[184.13000000000005,234.13100000000003]",3.0,"[3.8009999999999877,1.0670000000000073,1.1340000000000146]","[3.8009999999999877,1.0670000000000073,1.1340000000000146]",0.475555556,7.591,0.0,0.0,0.0,1.0,1.0,moe,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,4.0,"[3.8009999999999877,1.0670000000000073,1.1340000000000146,1.0670000000000073]","[3.8009999999999877,1.0670000000000073,1.1340000000000146,1.0670000000000073]",0.551111111,8.401,0.0,1.0,1.0,0.0,1.0,liefde,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,3.0,"[173.49699999999999,229.46599999999998,259.6]","[173.49699999999999,229.46599999999998,259.6]",3.0,"[184.13000000000005,234.13100000000003,265.266]","[184.13000000000005,234.13100000000003,265.266]",5.0,"[3.8009999999999877,1.0670000000000073,1.1340000000000146,1.0670000000000073,1.132000000000005]","[3.8009999999999877,1.0670000000000073,1.1340000000000146,1.0670000000000073,1.1330000000000382]",0.702222222,4.912,0.0,0.0,0.0,0.0,1.0,baby,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,6.0,"[3.8009999999999877,1.0670000000000073,1.1340000000000146,1.0670000000000073,1.132000000000005,1.0330000000000155]","[3.8009999999999877,1.0670000000000073,1.1340000000000146,1.0670000000000073,1.1330000000000382,1.0330000000000155]",0.757777778,5.033,0.0,1.0,1.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,[285.587],[285.587],,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[298.41700000000003],[298.41700000000003],1.0,[302.85],[302.85],6.0,304.245,1.0,[1.4710000000000036],[1.4710000000000036],-0.646666667,10.396,0.0,0.0,0.0,194.0,1.0,touw,vtouw,question_vocal.png,im_mouth.png,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,316.098,2.0,"[1.4710000000000036,1.16700000000003]","[1.4710000000000036,1.16700000000003]",0.766666667,10.138,0.0,1.0,1.0,1.0,1.0,zoemen,vzoemen,question_vocal.png,im_mouth.png,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,327.451,3.0,"[1.4710000000000036,1.16700000000003,1.233000000000004]","[1.4710000000000036,1.16700000000003,1.233000000000004]",0.686666667,6.28,0.0,2.0,2.0,56.0,1.0,grommen,vgrommen,question_vocal.png,im_mouth.png,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,334.985,4.0,"[1.4710000000000036,1.16700000000003,1.233000000000004,0.9009999999999536]","[1.4710000000000036,1.16700000000003,1.233000000000004,0.9009999999999536]",0.733333333,5.703,0.0,3.0,3.0,38.0,1.0,blij,vblij,question_vocal.png,im_mouth.png,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,341.62,5.0,"[1.4710000000000036,1.16700000000003,1.233000000000004,0.9009999999999536,3.300999999999931]","[1.4710000000000036,1.16700000000003,1.233000000000004,0.9009999999999536,3.300999999999931]",0.033333333,12.586,0.0,4.0,4.0,199.0,1.0,nacht,vnacht,question_vocal.png,im_mouth.png,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,355.876,6.0,"[1.4710000000000036,1.16700000000003,1.233000000000004,0.9009999999999536,3.300999999999931,1.1669999999999732]","[1.4710000000000036,1.16700000000003,1.233000000000004,0.9009999999999536,3.300999999999931,1.1669999999999732]",0.611111111,8.899,0.0,5.0,5.0,92.0,1.0,heet,vheet,question_vocal.png,im_mouth.png,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,365.984,7.0,"[1.4710000000000036,1.16700000000003,1.233000000000004,0.9009999999999536,3.300999999999931,1.1669999999999732,1]","[1.4710000000000036,1.16700000000003,1.233000000000004,0.9009999999999536,3.300999999999931,1.1669999999999732,1]",0.793333333,4.785,0.0,6.0,6.0,148.0,1.0,bijten,vbijten,question_vocal.png,im_mouth.png,,,,,,
,,,680990,1,21,2023-08-17_14h59.14.315,flesh_expressibility_dutch,2022.2.4,MacIntel,200,,,,68.0,2.0,nederlands,engels,duits,,,,engels,2.0,duits,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,371.777,8.0,"[1.4710000000000036,1.16700000000003,1.233000000000004,0.9009999999999536,3.300999999999931,1.1669999999999732,1,1.0989999999999895]","[1.4710000000000036,1.16700000000003,1.233000000000004,0.9009999999999536,3.300999999999931,1.1669999999999732,1,1.0989999999999895]",-0.537777778,5.249,0.0,7.0,7.0,188.0,1.0,verstoppen,vverstoppen,question_vocal.png,im_mouth.png,,,,,,
