welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref3,sensorypref4,xRes,yRes,sensorypref[],sensorypref2,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,comment_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
1.0,[6.693500000000002],[6.693500000000002],420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,1.0,[28.01279999995232],[28.012899999856955],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,Duits ,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,on,sensorypref1,sensorypref3,sensorypref4,1494.0,934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,Duits ,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref3,sensorypref4,1494.0,934.0,,,1.0,[185.52200000000002],[185.52209999990464],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,Duits ,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref3,sensorypref4,1494.0,934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,Duits ,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref3,sensorypref4,1494.0,934.0,,,,,,1.0,[201.36239999985696],[201.36239999985696],1.0,[206.54259999990467],[206.54259999990467],1.0,[2.8000000000000114],[2.8000999999046314],0.464668094,11.3327,0.0,0.0,0.0,0.0,1.0,liefde,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,Duits ,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref3,sensorypref4,1494.0,934.0,,,,,,,,,,,,2.0,"[2.8000000000000114,0.6799000000953868]","[2.8000999999046314,0.6800000000000068]",0.543183484,11.5174,0.0,1.0,1.0,1.0,1.0,moe,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,Duits ,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref3,sensorypref4,1494.0,934.0,,,,,,2.0,"[201.36239999985696,236.86139999985699]","[201.36239999985696,236.86150000000004]",2.0,"[206.54259999990467,238.15859999990465]","[206.54259999990467,238.1587000000477]",3.0,"[2.8000000000000114,0.6799000000953868,2.516899999856946]","[2.8000999999046314,0.6800000000000068,2.516999999999996]",-0.116345424,6.7937,0.0,0.0,0.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,Duits ,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref3,sensorypref4,1494.0,934.0,,,,,,,,,,,,4.0,"[2.8000000000000114,0.6799000000953868,2.516899999856946,2.988399999856938]","[2.8000999999046314,0.6800000000000068,2.516999999999996,2.988399999856938]",-0.787294768,3.905,0.0,1.0,1.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,Duits ,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref3,sensorypref4,1494.0,934.0,,,,,,3.0,"[201.36239999985696,236.86139999985699,258.44409999990467]","[201.36239999985696,236.86150000000004,258.4442000000477]",3.0,"[206.54259999990467,238.15859999990465,263.12889999985697]","[206.54259999990467,238.1587000000477,263.12889999985697]",5.0,"[2.8000000000000114,0.6799000000953868,2.516899999856946,2.988399999856938,0.7668999998569461]","[2.8000999999046314,0.6800000000000068,2.516999999999996,2.988399999856938,0.7668999998569461]",0.838686827,1.5279,0.0,0.0,0.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,Duits ,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref3,sensorypref4,1494.0,934.0,,,,,,,,,,,,6.0,"[2.8000000000000114,0.6799000000953868,2.516899999856946,2.988399999856938,0.7668999998569461,1.4497999999523472]","[2.8000999999046314,0.6800000000000068,2.516999999999996,2.988399999856938,0.7668999998569461,1.4498999998569957]",0.55603145,4.6171,0.0,1.0,1.0,0.0,1.0,baby,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,Duits ,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref3,sensorypref4,1494.0,934.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[275.57630000019077],[275.57640000009536],,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,Duits ,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref3,sensorypref4,1494.0,934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,Duits ,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref3,sensorypref4,1494.0,934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[279.0133000001907],[279.0133000001907],1.0,[280.5937000000477],[280.5937000000477],22.0,281.9922,0.0,[],[],,,0.0,0.0,0.0,46.0,1.0,nat,vnat,question_vocal.png,im_mouth.png,,,,,,
,,,420499,1,21,2023-10-03_20h07.10.648,flesh_expressibility_dutch,2022.2.4,Win32,60.13229104,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,Duits ,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref3,sensorypref4,1494.0,934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,283.0487,0.0,[],[],,,0.0,1.0,1.0,181.0,1.0,ik,vik,question_vocal.png,im_mouth.png,,,,,,
