welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,button_confirm.numClicks,button_confirm.timesOn,button_confirm.timesOff,button_exit.numClicks,button_exit.timesOn,button_exit.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,xRes,yRes,sensorypref[],sensorypref2,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,73.3435,17.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635]",-0.059259259,1.1759,0.0,16.0,16.0,46.0,1.0,nat,vnat,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,74.9974,18.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303]",-0.074074074,1.4929,0.0,17.0,17.0,123.0,1.0,navel,vnavel,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,76.6323,19.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083]",-0.018518519,1.2213,0.0,18.0,18.0,18.0,1.0,toekomst,vtoekomst,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,78.5459,20.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205]",-0.053703704,1.5701,0.0,19.0,19.0,174.0,1.0,staart,vstaart,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"[42.32920000004768,80.83079999995232]","[42.32929999995231,80.83089999997615]",2.0,"[43.656499999999994,81.89170000004769]","[43.65660000002384,81.89170000004769]",1.0,82.81,21.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049]",-0.094444444,0.8878,0.0,0.0,0.0,88.0,1.0,verzamelen,mverzamelen,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,84.2402,22.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904]",-0.057407407,0.8407,0.0,1.0,1.0,10.0,1.0,strak,mstrak,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,85.8901,23.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943]",0.009259259,1.1356,0.0,2.0,2.0,141.0,1.0,dragen,mdragen,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,86.9922,24.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411]",-0.022222222,0.8201,0.0,3.0,3.0,37.0,1.0,walgen,mwalgen,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,88.9291,25.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773]",-0.055555556,1.3059,0.0,4.0,4.0,87.0,1.0,vechten,mvechten,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,90.4472,26.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368]",-0.081481481,1.1786,0.0,5.0,5.0,13.0,1.0,geurig,mgeurig,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,92.25,27.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223]",-0.009259259,1.5203,0.0,6.0,6.0,153.0,1.0,lachen,mlachen,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,93.1982,28.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784]",-0.053703704,0.6955,0.0,7.0,7.0,64.0,1.0,smaak,msmaak,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,94.2287,29.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776]",0.02962963,0.6809,0.0,8.0,8.0,157.0,1.0,wortel,mwortel,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,95.8695,30.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25]",-0.003703704,1.5198,0.0,9.0,9.0,164.0,1.0,zoet,mzoet,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,96.919,31.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304]",-0.025925926,0.8624,0.0,10.0,10.0,179.0,1.0,zij,mzij,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,98.8345,32.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904]",-0.031481481,1.4029,0.0,11.0,11.0,75.0,1.0,rond,mrond,question_multimodal.png,im_combination.png,,,,,
,,,1,3,2023-05-24_17h33.22.681,flesh_expressibility_dutch,2022.2.4,Win32,59.36832106,,,,,,,,,,,,,,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,100.34,33.0,"[0.4498999999761608,0.41629999995231515,0.39970000004768735,0.3498999999761594,0.31680000007152387,0.6497000000476874,0.6663999999761572,0.33279999995231435,0.3666000000238512,0.3492999999523221,0.3495999999046262,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.332499999999996,0.31629999995232083,0.3663999999761671,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.2997999999523131,0.28280000007151784,0.26660000002384265,0.25,0.29970000004769304,0.29949999999999477,0.26679999995231185]","[0.45000000000000284,0.4163999999761572,0.39970000004768735,0.3500000000000014,0.31680000007152387,0.6497000000476874,0.6664999999999992,0.33279999995231435,0.3666000000238512,0.349399999976157,0.34969999992847534,0.383199999928479,0.34919999992847295,0.3162999999523066,0.29999999999999716,0.31629999995232083,0.3328999999761635,0.3325999999046303,0.31629999995232083,0.36650000000000205,0.5665000000000049,0.29959999990462904,0.3499999999999943,0.5996000000238411,0.26650000000000773,0.3160999999046368,0.29989999997616223,0.28280000007151784,0.2667000000476776,0.25,0.29970000004769304,0.29959999990462904,0.26679999995231185]",-0.014814815,1.1802,0.0,12.0,12.0,79.0,1.0,veel,mveel,question_multimodal.png,im_combination.png,,,,,
