welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref2,sensorypref3,xRes,yRes,sensorypref[],sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,comment_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
1.0,[17.498099999904632],[17.498099999904632],971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,1.0,[19.47109999990463],[19.47119999980926],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,on,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,1.0,[77.82579999971391],[77.82579999971391],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,1.0,[81.88969999980928],[81.88969999980928],1.0,[86.503],[86.50310000038147],1.0,[0.65009999990464],[0.6501999998092742],0.959259372,1.4669,0.0,0.0,0.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,2.0,"[0.65009999990464,0.802099999904641]","[0.6501999998092742,0.802099999904641]",0.975926039,1.8176,0.0,1.0,1.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,2.0,"[81.88969999980928,96.86019999980928]","[81.88969999980928,96.86019999980928]",2.0,"[86.503,98.75160000038147]","[86.50310000038147,98.7517000002861]",3.0,"[0.65009999990464,0.802099999904641,0.7335999999046408]","[0.6501999998092742,0.802099999904641,0.7335999999046408]",0.974074131,1.9139,0.0,0.0,0.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,4.0,"[0.65009999990464,0.802099999904641,0.7335999999046408,0.7716999998092575]","[0.6501999998092742,0.802099999904641,0.7335999999046408,0.7716999998092575]",0.990740797,19.8436,0.0,1.0,1.0,0.0,1.0,baby,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,3.0,"[81.88969999980928,96.86019999980928,147.85769999980926]","[81.88969999980928,96.86019999980928,147.8578000001907]",3.0,"[86.503,98.75160000038147,149.9152000002861]","[86.50310000038147,98.7517000002861,149.9152000002861]",5.0,"[0.65009999990464,0.802099999904641,0.7335999999046408,0.7716999998092575,0.638699999809262]","[0.6501999998092742,0.802099999904641,0.7335999999046408,0.7716999998092575,0.638699999809262]",0.635185242,3.1198,0.0,0.0,0.0,0.0,1.0,liefde,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,6.0,"[0.65009999990464,0.802099999904641,0.7335999999046408,0.7716999998092575,0.638699999809262,27.948599999904644]","[0.6501999998092742,0.802099999904641,0.7335999999046408,0.7716999998092575,0.638699999809262,27.948599999904644]",0.998148261,15.9334,0.0,1.0,1.0,1.0,1.0,moe,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[201.29819999980927],[201.29830000019072],,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[234.40060000038144],[234.4008000001907],1.0,[236.21659999990462],[236.21659999990462],3.0,237.5944,1.0,[0.7843000001907399],[0.7843000001907399],-0.970370314,3.6931,0.0,0.0,0.0,188.0,1.0,verstoppen,vverstoppen,question_vocal.png,im_mouth.png,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,242.1021,2.0,"[0.7843000001907399,0.5669999999999789]","[0.7843000001907399,0.5670999999046273]",-0.381481425,6.471,0.0,1.0,1.0,13.0,1.0,geurig,vgeurig,question_vocal.png,im_mouth.png,,,,,,
,,,971551,1,21,2023-06-16_18h42.42.073,flesh_expressibility_dutch,2022.2.4,Win32,59.91970759,,,,18.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,249.1423,3.0,"[0.7843000001907399,0.5669999999999789,0.7164999999999964]","[0.7843000001907399,0.5670999999046273,0.7164999999999964]",-0.794444444,4.4179,0.0,2.0,2.0,105.0,1.0,arm (lichaam),varm (lichaam),question_vocal.png,im_mouth.png,,,,,,
