welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,xRes,yRes,sensorypref[],sensorypref1,sensorypref2,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,comment_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,279.9606,14.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124]",0.611979167,4.4804,0.0,16.0,16.0,152.0,1.0,eten,veten,question_vocal.png,im_mouth.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,285.0815,15.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509]",0.606770833,3.4931,0.0,17.0,17.0,101.0,1.0,hond,vhond,question_vocal.png,im_mouth.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,289.1773,16.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396]",-0.104166667,5.1943,0.0,18.0,18.0,116.0,1.0,oog,voog,question_vocal.png,im_mouth.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,294.8756,17.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569]",0.268229167,4.6948,0.0,19.0,19.0,56.0,1.0,grommen,vgrommen,question_vocal.png,im_mouth.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,300.134,18.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999]",-0.510416667,3.3944,0.0,20.0,20.0,52.0,1.0,vangen,vvangen,question_vocal.png,im_mouth.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,304.4357,18.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999]",,,0.0,21.0,21.0,192.0,1.0,vlees,vvlees,question_vocal.png,im_mouth.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,305.3516,19.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827]",-0.864583333,3.4138,0.0,22.0,22.0,98.0,1.0,maken,vmaken,question_vocal.png,im_mouth.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,309.5543,20.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886]",0.091145833,4.4621,0.0,23.0,23.0,62.0,1.0,piepen,vpiepen,question_vocal.png,im_mouth.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"[195.1995,320.6138999999762]","[195.19959999996425,320.61400000000003]",2.0,"[198.91140000003577,322.09470000004774]","[198.9115,322.09470000004774]",16.0,323.5846,21.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255]",0.934895833,4.8408,0.0,0.0,0.0,65.0,1.0,jeuk,gjeuk,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,329.0116,21.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255]",,,0.0,1.0,1.0,182.0,1.0,naam,gnaam,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,330.0423,22.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139]",0.502604167,3.9309,0.0,2.0,2.0,10.0,1.0,strak,gstrak,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,334.3382,23.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046]",0.700520833,3.3562,0.0,3.0,3.0,28.0,1.0,man,gman,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,338.2276,24.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454]",0.330729167,3.0124,0.0,4.0,4.0,14.0,1.0,licht,glicht,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,341.7101,25.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191]",0.052083333,5.6072,0.0,5.0,5.0,206.0,1.0,lepel,glepel,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,347.8536,26.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277]",-0.104166667,3.3133,0.0,6.0,6.0,141.0,1.0,dragen,gdragen,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,351.6418,26.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277]",,,0.0,7.0,7.0,76.0,1.0,blauw,gblauw,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,352.7696,27.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346]",0.747395833,2.888,0.0,8.0,8.0,23.0,1.0,slang,gslang,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,357.1737,28.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405]",0.265625,3.1034,0.0,9.0,9.0,192.0,1.0,vlees,gvlees,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,360.9684,29.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773]",0.903645833,2.896,0.0,10.0,10.0,82.0,1.0,beneden,gbeneden,question_gesture.png,im_hand.png,,,,,,
,,,471212,1,21,2023-09-20_16h46.58.558,flesh_expressibility_dutch,2022.2.4,Win32,60.0060006,,,,19.0,1.0,Nederlands,,,,,,Engels,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,364.7506,30.0,"[0.8163000000119212,0.9829000000357553,0.6998999999761395,0.5673000000118975,0.46919999998809203,0.5498000000119134,1.5845000000000198,0.5348000000119555,0.6040000000000418,0.4328000000119232,0.9028000000119505,0.6999999999999886,0.5351000000238173,0.6666999999880545,0.6164999999999736,0.5521000000238132,0.5165000000000077,0.8348999999761304,0.8315000000000055,1.4499000000357682,0.6178000000119255,0.5001999999880695,0.5656999999881123,0.46690000003576415,0.50389999997617,0.5360999999642786,1.732600000023865,0.7720000000000482,0.783199999988085,0.40109999996423085]","[0.8163999999761415,0.9829999999999757,0.6999999999999886,0.5673999999761463,0.46930000001191274,0.5498999999761622,1.5845999999642402,0.5348999999761759,0.604100000023891,0.4328000000119232,0.9028000000119505,0.7000999999642659,0.5352000000476664,0.666899999976124,0.6165999999642509,0.5523000000119396,0.5166000000238569,0.8350999999641999,0.8315999999642827,1.4499999999999886,0.6178000000119255,0.500399999976139,0.5658000000119046,0.46699999999998454,0.5040000000000191,0.5361999999881277,1.7328000000119346,0.7721000000238405,0.7833000000118773,0.40119999998808]",-0.091145833,2.8791,0.0,11.0,11.0,58.0,1.0,wanneer,gwanneer,question_gesture.png,im_hand.png,,,,,,
