welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref2,xRes,yRes,sensorypref[],sensorypref1,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,trial_list,task,mod_image,remember,trials.order
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,4.0,"[0.8217999999970189,0.7512000000029815,0.6507000000029848,0.634300000011919]","[0.8217999999970189,0.7512000000029815,0.6507999999970195,0.634300000011919]",0.47962963,2.8038,0.0,1.0,1.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,3.0,"[29.33510000000894,54.822800000011924,68.58660000000893]","[29.33520000000298,54.82290000000596,68.58670000000298]",3.0,"[36.54740000000596,57.8695,73.06759999999404]","[36.5475,57.86959999999404,73.06770000000297]",5.0,"[0.8217999999970189,0.7512000000029815,0.6507000000029848,0.634300000011919,0.6349999999999909]","[0.8217999999970189,0.7512000000029815,0.6507999999970195,0.634300000011919,0.6351000000089329]",0.527777778,1.8951,0.0,0.0,0.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,6.0,"[0.8217999999970189,0.7512000000029815,0.6507000000029848,0.634300000011919,0.6349999999999909,0.4851000000089414]","[0.8217999999970189,0.7512000000029815,0.6507999999970195,0.634300000011919,0.6351000000089329,0.48520000000297614]",0.538888889,1.0686,0.0,1.0,1.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[79.6045],[79.60469999998807],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[86.10429999999701],[86.10440000000595],1.0,[91.85720000000299],[91.85730000001192],22.0,93.2738,0.0,[],[],,,0.0,0.0,0.0,64.0,1.0,smaak,vsmaak,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,94.2343,0.0,[],[],,,0.0,1.0,1.0,106.0,1.0,hand,vhand,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,95.3038,0.0,[],[],,,0.0,2.0,2.0,87.0,1.0,vechten,vvechten,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,96.2436,0.0,[],[],,,0.0,3.0,3.0,65.0,1.0,jeuk,vjeuk,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,97.2777,0.0,[],[],,,0.0,4.0,4.0,152.0,1.0,eten,veten,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,98.2439,0.0,[],[],,,0.0,5.0,5.0,117.0,1.0,haar,vhaar,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,99.2699,0.0,[],[],,,0.0,6.0,6.0,144.0,1.0,geven,vgeven,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,100.2656,0.0,[],[],,,0.0,7.0,7.0,155.0,1.0,zuigen,vzuigen,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,102.2336,0.0,[],[],,,0.0,8.0,8.0,31.0,1.0,zwak,vzwak,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,103.0302,0.0,[],[],,,0.0,9.0,9.0,131.0,1.0,zand,vzand,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,104.0793,0.0,[],[],,,0.0,10.0,10.0,201.0,1.0,gisteren,vgisteren,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,105.0135,0.0,[],[],,,0.0,11.0,11.0,175.0,1.0,dik,vdik,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,105.9831,0.0,[],[],,,0.0,12.0,12.0,148.0,1.0,bijten,vbijten,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,107.0071,0.0,[],[],,,0.0,13.0,13.0,112.0,1.0,bloed,vbloed,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,108.0089,0.0,[],[],,,0.0,14.0,14.0,63.0,1.0,hartig,vhartig,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,108.9928,0.0,[],[],,,0.0,15.0,15.0,25.0,1.0,dood,vdood,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,110.0459,0.0,[],[],,,0.0,16.0,16.0,3.0,1.0,stil,vstil,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,110.9891,0.0,[],[],,,0.0,17.0,17.0,84.0,1.0,kort,vkort,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,112.0327,0.0,[],[],,,0.0,18.0,18.0,95.0,1.0,niet,vniet,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,113.031,0.0,[],[],,,0.0,19.0,19.0,29.0,1.0,ziek,vziek,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,113.9953,0.0,[],[],,,0.0,20.0,20.0,198.0,1.0,nieuw,vnieuw,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,115.0376,0.0,[],[],,,0.0,21.0,21.0,205.0,1.0,vork,vvork,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,116.0423,0.0,[],[],,,0.0,22.0,22.0,57.0,1.0,fruit,vfruit,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,116.9891,0.0,[],[],,,0.0,23.0,23.0,183.0,1.0,jij,vjij,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,118.0199,0.0,[],[],,,0.0,24.0,24.0,192.0,1.0,vlees,vvlees,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,118.9864,0.0,[],[],,,0.0,25.0,25.0,43.0,1.0,rivier,vrivier,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,119.989,0.0,[],[],,,0.0,26.0,26.0,36.0,1.0,slecht,vslecht,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,121.0364,0.0,[],[],,,0.0,27.0,27.0,179.0,1.0,zij,vzij,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,122.0525,0.0,[],[],,,0.0,28.0,28.0,22.0,1.0,sommige,vsommige,question_vocal.png,im_mouth.png,,,,,,,,,,,
,,,825521,1,21,2023-10-06_11h41.53.242,flesh_expressibility_dutch,2022.2.4,Win32,59.95922773,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,123.0508,0.0,[],[],,,0.0,29.0,29.0,128.0,1.0,weten,vweten,question_vocal.png,im_mouth.png,,,,,,,,,,,
