welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref2,sensorypref3,xRes,yRes,sensorypref[],sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,comment_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
1.0,[5.439200000000184],[5.439499999999999],888513,1,21,2023-09-13_18h08.37.977,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,888513,1,21,2023-09-13_18h08.37.977,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,888513,1,21,2023-09-13_18h08.37.977,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.01680471,1.0,[9.482399999999906],[9.482700000000186],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,888513,1,21,2023-09-13_18h08.37.977,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,888513,1,21,2023-09-13_18h08.37.977,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.01680471,,,,18.0,1.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,5.0,on,sensorypref1,sensorypref2,sensorypref3,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,888513,1,21,2023-09-13_18h08.37.977,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.01680471,,,,18.0,1.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,sensorypref3,1536.0,864.0,,,1.0,[62.42910000000009],[62.42920000000018],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,888513,1,21,2023-09-13_18h08.37.977,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.01680471,,,,18.0,1.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,sensorypref3,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,888513,1,21,2023-09-13_18h08.37.977,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.01680471,,,,18.0,1.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,sensorypref3,1536.0,864.0,,,,,,1.0,[69.46670000000017],[69.46690000000038],1.0,[72.44959999999962],[72.45],1.0,[3.3004999999999995],[3.300600000000088],0.28043309,8.3901,0.0,0.0,0.0,1.0,1.0,moe,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,888513,1,21,2023-09-13_18h08.37.977,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.01680471,,,,18.0,1.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,sensorypref3,1536.0,864.0,,,,,,,,,,,,2.0,"[3.3004999999999995,2.2296000000001044]","[3.300600000000088,2.230000000000004]",-0.701857814,3.3448,0.0,1.0,1.0,0.0,1.0,liefde,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,888513,1,21,2023-09-13_18h08.37.977,flesh_expressibility_dutch,2022.2.4,Linux x86_64,60.01680471,,,,18.0,1.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,5.0,,sensorypref1,sensorypref2,sensorypref3,1536.0,864.0,,,,,,2.0,"[69.46670000000017,96.726]","[69.46690000000038,96.72620000000018]",2.0,"[72.44959999999962,99.72079999999981]","[72.45,99.721]",3.0,"[3.3004999999999995,2.2296000000001044,1.9537000000001825]","[3.300600000000088,2.230000000000004,1.953899999999905]",0.65089247,2.9703,0.0,0.0,0.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
