welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,button_confirm.numClicks,button_confirm.timesOn,button_confirm.timesOff,button_exit.numClicks,button_exit.timesOn,button_exit.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref2,xRes,yRes,sensorypref[],sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,2.0,"[115.933,151.708]","[115.933,151.708]",2.0,"[120.961,156.336]","[120.961,156.336]",3.0,"[0.9830000000000041,0.6829999999999927,6.498999999999995]","[0.9830000000000041,0.6829999999999927,6.498999999999995]",-0.072222222,5.048,0.0,0.0,0.0,0.0,1.0,baby,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,4.0,"[0.9830000000000041,0.6829999999999927,6.498999999999995,0.664999999999992]","[0.9830000000000041,0.6829999999999927,6.498999999999995,0.664999999999992]",0.97037037,6.02,0.0,1.0,1.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,3.0,"[115.933,151.708,184.899]","[115.933,151.708,184.9]",3.0,"[120.961,156.336,186.19600000000003]","[120.961,156.336,186.19600000000003]",5.0,"[0.9830000000000041,0.6829999999999927,6.498999999999995,0.664999999999992,0.695999999999998]","[0.9830000000000041,0.6829999999999927,6.498999999999995,0.664999999999992,0.695999999999998]",0.961111111,3.171,0.0,0.0,0.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,6.0,"[0.9830000000000041,0.6829999999999927,6.498999999999995,0.664999999999992,0.695999999999998,0.5010000000000048]","[0.9830000000000041,0.6829999999999927,6.498999999999995,0.664999999999992,0.695999999999998,0.5010000000000048]",0.988888889,1.609,0.0,1.0,1.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[195.991],[195.991],,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[200.879],[200.879],1.0,[203.09300000000002],[203.09300000000002],1.0,204.049,1.0,[1.799999999999983],[1.799999999999983],-0.718518519,4.549,0.0,0.0,0.0,168.0,1.0,schaduw,vschaduw,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,209.836,2.0,"[1.799999999999983,0.7340000000000089]","[1.799999999999983,0.7340000000000089]",0.964814815,9.418,0.0,1.0,1.0,43.0,1.0,rivier,vrivier,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,219.87,3.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825]","[1.799999999999983,0.7340000000000089,0.5379999999999825]",-0.788888889,3.386,0.0,2.0,2.0,201.0,1.0,gisteren,vgisteren,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,225.641,4.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886]","[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886]",0.942592593,6.504,0.0,3.0,3.0,13.0,1.0,geurig,vgeurig,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,230.441,5.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814]","[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814]",-0.468518519,3.861,0.0,4.0,4.0,147.0,1.0,knopen,vknopen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,235.35,6.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959]","[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959]",-0.914814815,3.224,0.0,5.0,5.0,22.0,1.0,sommige,vsommige,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,239.236,7.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454]","[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454]",-0.462962963,8.736,0.0,6.0,6.0,183.0,1.0,jij,vjij,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,247.895,8.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768]","[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768]",0.361111111,2.678,0.0,7.0,7.0,171.0,1.0,zwaar,vzwaar,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,253.264,9.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791]","[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791]",0.383333333,4.487,0.0,8.0,8.0,130.0,1.0,regen,vregen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,256.808,10.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155]","[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155]",-0.887037037,3.439,0.0,9.0,9.0,14.0,1.0,licht,vlicht,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,260.696,11.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155,0.6169999999999618]","[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155,0.6169999999999618]",0.992592593,2.657,0.0,10.0,10.0,148.0,1.0,bijten,vbijten,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,263.989,12.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155,0.6169999999999618,0.46699999999998454]","[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155,0.6169999999999618,0.46699999999998454]",-0.188888889,2.709,0.0,11.0,11.0,197.0,1.0,steen,vsteen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,267.172,13.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155,0.6169999999999618,0.46699999999998454,0.4490000000000123]","[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155,0.6169999999999618,0.46699999999998454,0.4490000000000123]",0.457407407,2.328,0.0,12.0,12.0,92.0,1.0,hot,vhot,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,269.447,14.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155,0.6169999999999618,0.46699999999998454,0.4490000000000123,0.5310000000000059]","[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155,0.6169999999999618,0.46699999999998454,0.4490000000000123,0.5310000000000059]",0.994444444,1.852,0.0,13.0,13.0,176.0,1.0,wijd,vwijd,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,271.839,15.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155,0.6169999999999618,0.46699999999998454,0.4490000000000123,0.5310000000000059,0.6329999999999814]","[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155,0.6169999999999618,0.46699999999998454,0.4490000000000123,0.5310000000000059,0.6329999999999814]",-0.564814815,3.526,0.0,14.0,14.0,142.0,1.0,verbrijzelen,vverbrijzelen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,275.943,16.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155,0.6169999999999618,0.46699999999998454,0.4490000000000123,0.5310000000000059,0.6329999999999814,0.7330000000000041]","[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155,0.6169999999999618,0.46699999999998454,0.4490000000000123,0.5310000000000059,0.6329999999999814,0.7330000000000041]",-0.742592593,3.093,0.0,15.0,15.0,181.0,1.0,ik,vik,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-11_14h11.32.136,flesh_expressibility_dutch,2022.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,30.0,1.0,"Nederlands, Frans",,,,,,Engels,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,7.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,281.519,17.0,"[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155,0.6169999999999618,0.46699999999998454,0.4490000000000123,0.5310000000000059,0.6329999999999814,0.7330000000000041,0.7609999999999673]","[1.799999999999983,0.7340000000000089,0.5379999999999825,0.6999999999999886,0.5079999999999814,0.5169999999999959,0.46699999999998454,0.6379999999999768,0.5729999999999791,0.5330000000000155,0.6169999999999618,0.46699999999998454,0.4490000000000123,0.5310000000000059,0.6329999999999814,0.7330000000000041,0.7609999999999673]",0.972222222,3.476,0.0,16.0,16.0,90.0,1.0,slapen,vslapen,question_vocal.png,im_mouth.png,,,,,
