welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref2,sensorypref3,xRes,yRes,sensorypref[],sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,comment_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
1.0,[3.4404000000953676],[3.4405999999046326],999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,1.0,[10.243099999904635],[10.243200000286103],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,on,sensorypref1,sensorypref2,sensorypref3,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1366.0,768.0,,,1.0,[48.474900000095374],[48.474900000095374],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1366.0,768.0,,,,,,1.0,[55.45440000009537],[55.45469999980926],1.0,[61.24790000009537],[61.24809999990464],1.0,[7.019199999809274],[7.019599999904642],0.486979167,11.4459,0.0,0.0,0.0,0.0,1.0,liefde,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1366.0,768.0,,,,,,,,,,,,2.0,"[7.019199999809274,0.8020000000000067]","[7.019599999904642,0.8021999998092753]",0.515625,2.6862,0.0,1.0,1.0,1.0,1.0,moe,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1366.0,768.0,,,,,,2.0,"[55.45440000009537,85.88440000009537]","[55.45469999980926,85.88440000009537]",2.0,"[61.24790000009537,87.3007000002861]","[61.24809999990464,87.3007000002861]",3.0,"[7.019199999809274,0.8020000000000067,1.8170000000000073]","[7.019599999904642,0.8021999998092753,1.8170999999046415]",0.3203125,5.264,0.0,0.0,0.0,0.0,1.0,baby,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1366.0,768.0,,,,,,,,,,,,4.0,"[7.019199999809274,0.8020000000000067,1.8170000000000073,0.6833000001907408]","[7.019599999904642,0.8021999998092753,1.8170999999046415,0.683400000095375]",0.377604167,1.9406,0.0,1.0,1.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1366.0,768.0,,,,,,3.0,"[55.45440000009537,85.88440000009537,103.41530000019074]","[55.45469999980926,85.88440000009537,103.41540000009537]",3.0,"[61.24790000009537,87.3007000002861,104.59959999990463]","[61.24809999990464,87.3007000002861,104.5997000002861]",5.0,"[7.019199999809274,0.8020000000000067,1.8170000000000073,0.6833000001907408,0.6334000000953779]","[7.019599999904642,0.8021999998092753,1.8170999999046415,0.683400000095375,0.633499999999998]",0.403645833,1.5215,0.0,0.0,0.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1366.0,768.0,,,,,,,,,,,,6.0,"[7.019199999809274,0.8020000000000067,1.8170000000000073,0.6833000001907408,0.6334000000953779,0.566900000095373]","[7.019599999904642,0.8021999998092753,1.8170999999046415,0.683400000095375,0.633499999999998,0.566900000095373]",0.0078125,1.7721,0.0,1.0,1.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[115.60790000009537],[115.60799999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999933,1,21,2023-06-09_21h15.59.758,flesh_expressibility_dutch,2022.2.4,Win32,62.36357967,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1366.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
