welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,xRes,yRes,sensorypref[],sensorypref2,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,4.0,"[0.38280000007152637,0.6467000000476837,0.4332000000476839,0.3667000000476861]","[0.3828999999761571,0.646799999952318,0.4332000000476839,0.3667000000476861]",-0.52962963,0.4048,0.0,1.0,1.0,0.0,1.0,liefde,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,3.0,"[22.83010000002384,29.90720000004768,35.96910000002384]","[22.830200000047682,29.90720000004768,35.96910000002384]",3.0,"[23.909700000047685,31.037,37.06510000002384]","[23.909700000047685,31.037,37.06510000002384]",5.0,"[0.38280000007152637,0.6467000000476837,0.4332000000476839,0.3667000000476861,0.3468999999761522]","[0.3828999999761571,0.646799999952318,0.4332000000476839,0.3667000000476861,0.3468999999761522]",0.303703704,0.4456,0.0,0.0,0.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,6.0,"[0.38280000007152637,0.6467000000476837,0.4332000000476839,0.3667000000476861,0.3468999999761522,0.30000000000000426]","[0.3828999999761571,0.646799999952318,0.4332000000476839,0.3667000000476861,0.3468999999761522,0.30000000000000426]",-0.014814815,0.3794,0.0,1.0,1.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[40.725399999976155],[40.725399999976155],,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[42.74139999997616],[42.7415],1.0,[43.92139999997616],[43.92139999997616],1.0,44.7956,1.0,[0.3666000000238441],[0.3666000000238441],0.024074074,1.0175,0.0,0.0,0.0,23.0,1.0,slang,vslang,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,46.7093,2.0,"[0.3666000000238441,0.44969999992847676]","[0.3666000000238441,0.4497999999523188]",-0.142592593,1.2452,0.0,1.0,1.0,52.0,1.0,vangen,vvangen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,48.4083,3.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345]","[0.3666000000238441,0.4497999999523188,0.38529999995232345]",-0.155555556,41.6732,0.0,2.0,2.0,194.0,1.0,touw,vtouw,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,89.9618,4.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223]",-0.033333333,0.7531,0.0,3.0,3.0,137.0,1.0,vallen,vvallen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,91.0204,5.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066]",-0.062962963,0.6425,0.0,4.0,4.0,64.0,1.0,smaak,vsmaak,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,92.5028,6.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29980000007152796]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29989999997616223]",-0.111111111,1.1797,0.0,5.0,5.0,184.0,1.0,ver,vver,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,95.2047,7.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29980000007152796,0.3330999999046327]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29989999997616223,0.3330999999046327]",-0.361111111,2.6517,0.0,6.0,6.0,116.0,1.0,oog,voog,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,96.902,8.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29980000007152796,0.3330999999046327,0.33279999995231435]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29989999997616223,0.3330999999046327,0.33279999995231435]",-0.52962963,1.1095,0.0,7.0,7.0,103.0,1.0,vliegen,vvliegen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,98.4118,9.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29980000007152796,0.3330999999046327,0.33279999995231435,0.3329999999999984]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29989999997616223,0.3330999999046327,0.33279999995231435,0.3329999999999984]",-0.6,1.1199,0.0,8.0,8.0,2.0,1.0,luidruchtig,vluidruchtig,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,99.4283,10.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29980000007152796,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4661999999284774]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29989999997616223,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4662999999523123]",-0.531481481,0.8119,0.0,9.0,9.0,55.0,1.0,langzaam,vlangzaam,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,101.1236,11.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29980000007152796,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4661999999284774,0.3163000000715357]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29989999997616223,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4662999999523123,0.3163000000715357]",-0.433333333,1.5043,0.0,10.0,10.0,19.0,1.0,misschien,vmisschien,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,103.4557,12.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29980000007152796,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4661999999284774,0.3163000000715357,0.3831000000238447]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29989999997616223,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4662999999523123,0.3163000000715357,0.3831000000238447]",-0.538888889,1.7206,0.0,11.0,11.0,139.0,1.0,rennen,vrennen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,105.0858,13.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29980000007152796,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4661999999284774,0.3163000000715357,0.3831000000238447,0.33279999995231435]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29989999997616223,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4662999999523123,0.3163000000715357,0.3831000000238447,0.3328999999761635]",-0.587037037,1.174,0.0,12.0,12.0,29.0,1.0,ziek,vziek,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,106.5818,14.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29980000007152796,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4661999999284774,0.3163000000715357,0.3831000000238447,0.33279999995231435,0.3161000000238374]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29989999997616223,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4662999999523123,0.3163000000715357,0.3831000000238447,0.3328999999761635,0.3161000000238374]",-0.644444444,1.1464,0.0,13.0,13.0,49.0,1.0,springen,vspringen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,108.1827,15.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29980000007152796,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4661999999284774,0.3163000000715357,0.3831000000238447,0.33279999995231435,0.3161000000238374,0.33279999995231435]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29989999997616223,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4662999999523123,0.3163000000715357,0.3831000000238447,0.3328999999761635,0.3161000000238374,0.33279999995231435]",-0.525925926,1.3046,0.0,14.0,14.0,33.0,1.0,dromen,vdromen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,109.6937,16.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29980000007152796,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4661999999284774,0.3163000000715357,0.3831000000238447,0.33279999995231435,0.3161000000238374,0.33279999995231435,0.31689999997615814]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29989999997616223,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4662999999523123,0.3163000000715357,0.3831000000238447,0.3328999999761635,0.3161000000238374,0.33279999995231435,0.31689999997615814]",-0.588888889,1.1696,0.0,15.0,15.0,87.0,1.0,vechten,vvechten,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,111.273,17.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29980000007152796,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4661999999284774,0.3163000000715357,0.3831000000238447,0.33279999995231435,0.3161000000238374,0.33279999995231435,0.31689999997615814,0.2997999999523131]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29989999997616223,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4662999999523123,0.3163000000715357,0.3831000000238447,0.3328999999761635,0.3161000000238374,0.33279999995231435,0.31689999997615814,0.2997999999523131]",-0.601851852,1.2537,0.0,16.0,16.0,71.0,1.0,geur,vgeur,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,112.768,18.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29980000007152796,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4661999999284774,0.3163000000715357,0.3831000000238447,0.33279999995231435,0.3161000000238374,0.33279999995231435,0.31689999997615814,0.2997999999523131,0.29920000004767644]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29989999997616223,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4662999999523123,0.3163000000715357,0.3831000000238447,0.3328999999761635,0.3161000000238374,0.33279999995231435,0.31689999997615814,0.2997999999523131,0.29920000004767644]",-0.605555556,1.1924,0.0,17.0,17.0,144.0,1.0,geven,vgeven,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_18h07.48.096,flesh_expressibility_dutch,2022.2.4,Win32,60.24459305,,,,18.0,1.0,test,,,,,,test,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,114.247,19.0,"[0.3666000000238441,0.44969999992847676,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29980000007152796,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4661999999284774,0.3163000000715357,0.3831000000238447,0.33279999995231435,0.3161000000238374,0.33279999995231435,0.31689999997615814,0.2997999999523131,0.29920000004767644,0.28300000000000125]","[0.3666000000238441,0.4497999999523188,0.38529999995232345,0.29989999997616223,0.3162999999523066,0.29989999997616223,0.3330999999046327,0.33279999995231435,0.3329999999999984,0.4662999999523123,0.3163000000715357,0.3831000000238447,0.3328999999761635,0.3161000000238374,0.33279999995231435,0.31689999997615814,0.2997999999523131,0.29920000004767644,0.2831000000238504]",-0.472222222,1.1253,0.0,18.0,18.0,120.0,1.0,been,vbeen,question_vocal.png,im_mouth.png,,,,,
