welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref2,xRes,yRes,sensorypref[],sensorypref1,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,4.0,"[1.3839000000059585,0.6513000000119291,0.6665999999940482,0.5330000000000013]","[1.3840000000000074,0.6514000000059639,0.6666999999880829,0.5330999999940502]",0.053703732,1.0042,0.0,1.0,1.0,1.0,1.0,moe,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,3.0,"[51.8185,63.069099999994044,80.36729999998212]","[51.8185,63.069099999994044,80.36729999998212]",3.0,"[54.92890000000596,65.09800000000001,81.77829999998212]","[54.92890000000596,65.09829999998212,81.77840000000597]",5.0,"[1.3839000000059585,0.6513000000119291,0.6665999999940482,0.5330000000000013,1.036799999982108]","[1.3840000000000074,0.6514000000059639,0.6666999999880829,0.5330999999940502,1.036799999982108]",0.424074102,1.3985,0.0,0.0,0.0,0.0,1.0,baby,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,6.0,"[1.3839000000059585,0.6513000000119291,0.6665999999940482,0.5330000000000013,1.036799999982108,0.6237000000178909]","[1.3840000000000074,0.6514000000059639,0.6666999999880829,0.5330999999940502,1.036799999982108,0.6237000000178909]",0.638888889,1.0809,0.0,1.0,1.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[88.79540000000596],[88.79540000000596],,,,,,,,,,,,,,,,,,,,,,
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[93.87829999998212],[93.87829999998212],1.0,[98.6405],[98.64060000002384],22.0,100.0344,0.0,[],[],,,0.0,0.0,0.0,170.0,1.0,groot,vgroot,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,101.0583,0.0,[],[],,,0.0,1.0,1.0,60.0,1.0,luidruchtig,vluidruchtig,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,102.0818,0.0,[],[],,,0.0,2.0,2.0,120.0,1.0,been,vbeen,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,103.1068,0.0,[],[],,,0.0,3.0,3.0,105.0,1.0,arm (lichaam),varm (lichaam),question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,104.1331,0.0,[],[],,,0.0,4.0,4.0,94.0,1.0,nu,vnu,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,105.0535,0.0,[],[],,,0.0,5.0,5.0,115.0,1.0,oor,voor,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,106.0773,0.0,[],[],,,0.0,6.0,6.0,132.0,1.0,aarde,vaarde,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,107.1004,0.0,[],[],,,0.0,7.0,7.0,177.0,1.0,kind,vkind,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,108.1273,0.0,[],[],,,0.0,8.0,8.0,199.0,1.0,nacht,vnacht,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,109.0127,0.0,[],[],,,0.0,9.0,9.0,110.0,1.0,tand,vtand,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,110.0703,0.0,[],[],,,0.0,10.0,10.0,12.0,1.0,ademen,vademen,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,111.0947,0.0,[],[],,,0.0,11.0,11.0,142.0,1.0,verbrijzelen,vverbrijzelen,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,112.1193,0.0,[],[],,,0.0,12.0,12.0,164.0,1.0,zoet,vzoet,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,113.1428,0.0,[],[],,,0.0,13.0,13.0,50.0,1.0,zwemmen,vzwemmen,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,114.1052,0.0,[],[],,,0.0,14.0,14.0,31.0,1.0,zwak,vzwak,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,115.0983,0.0,[],[],,,0.0,15.0,15.0,101.0,1.0,hond,vhond,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,116.1124,0.0,[],[],,,0.0,16.0,16.0,154.0,1.0,zeggen,vzeggen,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,117.1374,0.0,[],[],,,0.0,17.0,17.0,18.0,1.0,toekomst,vtoekomst,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,118.162,0.0,[],[],,,0.0,18.0,18.0,3.0,1.0,stil,vstil,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,119.185,0.0,[],[],,,0.0,19.0,19.0,81.0,1.0,vriend,vvriend,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,120.1049,0.0,[],[],,,0.0,20.0,20.0,158.0,1.0,hout,vhout,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,121.2322,0.0,[],[],,,0.0,21.0,21.0,155.0,1.0,zuigen,vzuigen,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,122.1519,0.0,[],[],,,0.0,22.0,22.0,64.0,1.0,smaak,vsmaak,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,123.5862,0.0,[],[],,,0.0,23.0,23.0,25.0,1.0,dood,vdood,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1183.1379,0.0,[],[],,,0.0,24.0,24.0,197.0,1.0,rots,vrots,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1184.0384,0.0,[],[],,,0.0,25.0,25.0,7.0,1.0,kauwen,vkauwen,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1185.1862,0.0,[],[],,,0.0,26.0,26.0,181.0,1.0,ik,vik,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1186.107,0.0,[],[],,,0.0,27.0,27.0,201.0,1.0,gisteren,vgisteren,question_vocal.png,im_mouth.png
,,,14168,1,21,2023-10-08_17h09.43.447,flesh_expressibility_dutch,2022.2.4,Win32,59.18210333,,,,18.0,1.0,Nederlands,,,,,,Duits,1.0,Engels,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,2.0,2.0,2.0,1.0,,sensorypref2,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1187.0976,0.0,[],[],,,0.0,28.0,28.0,96.0,1.0,verbranden,vverbranden,question_vocal.png,im_mouth.png
