welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref2,sensorypref3,xRes,yRes,sensorypref[],sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,4.0,"[2.4670999999642333,1.8170999999642277,0.6994000000357659,0.5497999999523131]","[2.4671999999880825,1.8170999999642277,0.6995000000000005,0.5497999999523131]",0.094693822,3.8962,0.0,1.0,1.0,0.0,1.0,baby,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,3.0,"[58.52379999995232,98.77329999995231,122.78409999996424]","[58.52379999995232,98.77329999995231,122.78409999996424]",3.0,"[69.97850000000001,104.27329999995233,125.03500000000001]","[69.97859999996425,104.27329999995233,125.03509999996423]",5.0,"[2.4670999999642333,1.8170999999642277,0.6994000000357659,0.5497999999523131,1.1985999999642445]","[2.4671999999880825,1.8170999999642277,0.6995000000000005,0.5497999999523131,1.1986999999880936]",-0.467392372,3.192,0.0,0.0,0.0,0.0,1.0,liefde,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,6.0,"[2.4670999999642333,1.8170999999642277,0.6994000000357659,0.5497999999523131,1.1985999999642445,1.0664000000357419]","[2.4671999999880825,1.8170999999642277,0.6995000000000005,0.5497999999523131,1.1986999999880936,1.0664999999999907]",0.63625553,4.0942,0.0,1.0,1.0,1.0,1.0,moe,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[140.73000000000002],[140.73000000000002],,,,,,,,,,,,,,,,,,,,,,
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[146.45469999998807],[146.45480000001191],1.0,[148.52360000002386],[148.52369999998808],8.0,149.9021,1.0,[1.3685000000000116],[1.3685000000000116],-0.478535633,4.5512,0.0,0.0,0.0,82.0,1.0,beneden,vbeneden,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,155.8291,2.0,"[1.3685000000000116,0.7666999999880773]","[1.3685000000000116,0.7666999999880773]",-0.77970573,5.1231,0.0,1.0,1.0,117.0,1.0,haar,vhaar,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,161.7253,3.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993]","[1.3685000000000116,0.7666999999880773,1.063999999999993]",-0.059926822,3.7626,0.0,2.0,2.0,41.0,1.0,bliksem,vbliksem,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,166.5927,4.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023]",-0.494717225,3.4106,0.0,3.0,3.0,206.0,1.0,lepel,vlepel,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,170.9502,5.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034]",-0.759063923,4.4817,0.0,4.0,4.0,147.0,1.0,knopen,vknopen,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,176.1305,6.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5734999999999957]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5735999999642445]",-0.422309724,5.7445,0.0,5.0,5.0,201.0,1.0,gisteren,vgisteren,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,182.1826,7.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5734999999999957,0.6176999999880763]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5735999999642445,0.6176999999880763]",-0.609105698,4.4245,0.0,6.0,6.0,197.0,1.0,rots,vrots,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,187.0191,8.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5734999999999957,0.6176999999880763,0.46699999999998454]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5735999999642445,0.6176999999880763,0.46699999999998454]",-0.443556223,1.9917,0.0,7.0,7.0,124.0,1.0,nek,vnek,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,189.46,9.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5734999999999957,0.6176999999880763,0.46699999999998454,0.47510000002384345]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5735999999642445,0.6176999999880763,0.46699999999998454,0.47519999998809226]",-0.515002017,2.3249,0.0,8.0,8.0,105.0,1.0,arm (lichaam),varm (lichaam),question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,192.2912,10.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5734999999999957,0.6176999999880763,0.46699999999998454,0.47510000002384345,0.6206000000238419]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5735999999642445,0.6176999999880763,0.46699999999998454,0.47519999998809226,0.6206000000238419]",-0.570243482,2.6752,0.0,9.0,9.0,59.0,1.0,hoog,vhoog,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,195.6723,11.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5734999999999957,0.6176999999880763,0.46699999999998454,0.47510000002384345,0.6206000000238419,1.7735000000000127]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5735999999642445,0.6176999999880763,0.46699999999998454,0.47519999998809226,0.6206000000238419,1.7735000000000127]",0.366951646,5.5097,0.0,10.0,10.0,100.0,1.0,vogel,vvogel,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,202.1054,12.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5734999999999957,0.6176999999880763,0.46699999999998454,0.47510000002384345,0.6206000000238419,1.7735000000000127,1.6501999999880752]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5735999999642445,0.6176999999880763,0.46699999999998454,0.47519999998809226,0.6206000000238419,1.7735000000000127,1.6501999999880752]",-0.698339298,3.3451,0.0,11.0,11.0,144.0,1.0,geven,vgeven,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,205.9854,13.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5734999999999957,0.6176999999880763,0.46699999999998454,0.47510000002384345,0.6206000000238419,1.7735000000000127,1.6501999999880752,0.4668999999761638]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5735999999642445,0.6176999999880763,0.46699999999998454,0.47519999998809226,0.6206000000238419,1.7735000000000127,1.6501999999880752,0.4668999999761638]",-0.213114353,2.5803,0.0,12.0,12.0,86.0,1.0,badderen,vbadderen,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,209.1915,14.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5734999999999957,0.6176999999880763,0.46699999999998454,0.47510000002384345,0.6206000000238419,1.7735000000000127,1.6501999999880752,0.4668999999761638,0.4818000000119298]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5735999999642445,0.6176999999880763,0.46699999999998454,0.47519999998809226,0.6206000000238419,1.7735000000000127,1.6501999999880752,0.4668999999761638,0.48190000003577893]",-0.430845248,2.9606,0.0,13.0,13.0,17.0,1.0,verschillend,vverschillend,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,212.5754,15.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5734999999999957,0.6176999999880763,0.46699999999998454,0.47510000002384345,0.6206000000238419,1.7735000000000127,1.6501999999880752,0.4668999999761638,0.4818000000119298,0.5733000000119262]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5735999999642445,0.6176999999880763,0.46699999999998454,0.47519999998809226,0.6206000000238419,1.7735000000000127,1.6501999999880752,0.4668999999761638,0.48190000003577893,0.5733000000119262]",-0.830371377,2.4478,0.0,14.0,14.0,115.0,1.0,oor,voor,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,215.7137,16.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5734999999999957,0.6176999999880763,0.46699999999998454,0.47510000002384345,0.6206000000238419,1.7735000000000127,1.6501999999880752,0.4668999999761638,0.4818000000119298,0.5733000000119262,2.1146000000238416]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5735999999642445,0.6176999999880763,0.46699999999998454,0.47519999998809226,0.6206000000238419,1.7735000000000127,1.6501999999880752,0.4668999999761638,0.48190000003577893,0.5733000000119262,2.1146000000238416]",-0.012351131,4.8794,0.0,15.0,15.0,155.0,1.0,zuigen,vzuigen,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,221.7884,17.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5734999999999957,0.6176999999880763,0.46699999999998454,0.47510000002384345,0.6206000000238419,1.7735000000000127,1.6501999999880752,0.4668999999761638,0.4818000000119298,0.5733000000119262,2.1146000000238416,0.9693000000119127]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5735999999642445,0.6176999999880763,0.46699999999998454,0.47519999998809226,0.6206000000238419,1.7735000000000127,1.6501999999880752,0.4668999999761638,0.48190000003577893,0.5733000000119262,2.1146000000238416,0.9693000000119127]",-0.653268069,3.9481,0.0,16.0,16.0,200.0,1.0,oud,voud,question_vocal.png,im_mouth.png
,,,372271,1,21,2023-09-12_18h19.32.871,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,18.0,1.0,Nederlands,,,,,,Engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,3.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref3,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,226.0906,18.0,"[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5734999999999957,0.6176999999880763,0.46699999999998454,0.47510000002384345,0.6206000000238419,1.7735000000000127,1.6501999999880752,0.4668999999761638,0.4818000000119298,0.5733000000119262,2.1146000000238416,0.9693000000119127,0.43420000004769577]","[1.3685000000000116,0.7666999999880773,1.063999999999993,0.4975000000000023,0.6525000000000034,0.5735999999642445,0.6176999999880763,0.46699999999998454,0.47519999998809226,0.6206000000238419,1.7735000000000127,1.6501999999880752,0.4668999999761638,0.48190000003577893,0.5733000000119262,2.1146000000238416,0.9693000000119127,0.43430000001191615]",-0.652993411,2.0419,0.0,17.0,17.0,181.0,1.0,ik,vik,question_vocal.png,im_mouth.png
