welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,xRes,yRes,sensorypref[],sensorypref2,sensorypref3,sensorypref4,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,4.0,"[0.4168000000715253,0.41689999997615956,0.6172000000476814,0.5171000000238379]","[0.4169000000953673,0.4170000000000016,0.6174000000953654,0.5171000000238379]",0.546296296,0.5644,0.0,1.0,1.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,3.0,"[21.962,28.29910000002384,37.78140000009537]","[21.962200000047684,28.299200000047684,37.78140000009537]",3.0,"[23.230799999952318,29.69229999995231,38.95810000002384]","[23.231,29.692399999976153,38.95820000004768]",5.0,"[0.4168000000715253,0.41689999997615956,0.6172000000476814,0.5171000000238379,0.44010000002383975]","[0.4169000000953673,0.4170000000000016,0.6174000000953654,0.5171000000238379,0.44019999992847403]",-0.451851852,0.7435,0.0,0.0,0.0,0.0,1.0,baby,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,6.0,"[0.4168000000715253,0.41689999997615956,0.6172000000476814,0.5171000000238379,0.44010000002383975,0.4235000000000042]","[0.4169000000953673,0.4170000000000016,0.6174000000953654,0.5171000000238379,0.44019999992847403,0.42360000002384623]",-0.544444444,0.4816,0.0,1.0,1.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[92.6605],[92.66059999990463],,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[94.62659999990463],[94.62659999990463],1.0,[95.7895],[95.7895],1.0,96.8711,1.0,[0.4828000000715207],[0.4829000000953698],-0.105555556,1.2263,0.0,0.0,0.0,5.0,1.0,honing,vhoning,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,99.0717,2.0,"[0.4828000000715207,0.41629999995231515]","[0.4829000000953698,0.41629999995231515]",-0.025925926,1.3355,0.0,1.0,1.0,198.0,1.0,nieuw,vnieuw,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,100.7068,3.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205]","[0.4829000000953698,0.41629999995231515,0.36650000000000205]",-0.009259259,1.236,0.0,2.0,2.0,122.0,1.0,lever,vlever,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,102.3167,4.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643]",-0.488888889,1.2367,0.0,3.0,3.0,179.0,1.0,zij,vzij,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,103.9125,5.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411]",0.448148148,1.1128,0.0,4.0,4.0,85.0,1.0,boven,vboven,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,105.6353,6.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411,0.7663999999761586]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411,0.7663999999761586]",-0.444444444,1.2054,0.0,5.0,5.0,110.0,1.0,tand,vtand,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,107.565,7.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411,0.7663999999761586,0.36599999999999966]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411,0.7663999999761586,0.36599999999999966]",-0.064814815,1.121,0.0,6.0,6.0,123.0,1.0,navel,vnavel,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,109.5228,8.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.36599999999999966]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.3661000000238488]",-0.051851852,1.6452,0.0,7.0,7.0,7.0,1.0,kauwen,vkauwen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,111.104,9.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.36599999999999966,0.31639999997615575]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.3661000000238488,0.31639999997615575]",-0.035185185,1.2143,0.0,8.0,8.0,182.0,1.0,naam,vnaam,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,112.3691,10.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.36599999999999966,0.31639999997615575,0.33310000002383333]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.3661000000238488,0.31639999997615575,0.33310000002383333]",-0.005555556,0.9547,0.0,9.0,9.0,9.0,1.0,kotsen,vkotsen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,113.4382,11.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.36599999999999966,0.31639999997615575,0.33310000002383333,0.2663999999761586]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.3661000000238488,0.31639999997615575,0.33310000002383333,0.2663999999761586]",-0.033333333,0.7203,0.0,10.0,10.0,18.0,1.0,toekomst,vtoekomst,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,114.9193,12.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.36599999999999966,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.3661000000238488,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635]",-0.037037037,1.0641,0.0,11.0,11.0,96.0,1.0,verbranden,vverbranden,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,115.9531,13.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.36599999999999966,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635,0.26630000007153853]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.3661000000238488,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635,0.26640000009537346]",-0.094444444,0.7777,0.0,12.0,12.0,159.0,1.0,wat,vwat,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,117.7641,14.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.36599999999999966,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635,0.26630000007153853,0.2992999999523249]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.3661000000238488,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635,0.26640000009537346,0.29939999997615985]",-0.057407407,1.6092,0.0,13.0,13.0,50.0,1.0,zwemmen,vzwemmen,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,118.784,15.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.36599999999999966,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635,0.26630000007153853,0.2992999999523249,0.3165000000000049]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.3661000000238488,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635,0.26640000009537346,0.29939999997615985,0.3165000000000049]",-0.040740741,1.0292,0.0,14.0,14.0,42.0,1.0,berg,vberg,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,120.6495,16.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.36599999999999966,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635,0.26630000007153853,0.2992999999523249,0.3165000000000049,0.29939999997615985]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.3661000000238488,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635,0.26640000009537346,0.29939999997615985,0.3165000000000049,0.29939999997615985]",-0.042592593,1.1439,0.0,15.0,15.0,80.0,1.0,vijand,vvijand,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,122.8446,17.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.36599999999999966,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635,0.26630000007153853,0.2992999999523249,0.3165000000000049,0.29939999997615985,0.3329999999999984]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.3661000000238488,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635,0.26640000009537346,0.29939999997615985,0.3165000000000049,0.29939999997615985,0.3329999999999984]",-0.074074074,1.9046,0.0,16.0,16.0,186.0,1.0,lang,vlang,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,125.9524,18.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.36599999999999966,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635,0.26630000007153853,0.2992999999523249,0.3165000000000049,0.29939999997615985,0.3329999999999984,0.33269999992847943]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.3661000000238488,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635,0.26640000009537346,0.29939999997615985,0.3165000000000049,0.29939999997615985,0.3329999999999984,0.33269999992847943]",-0.103703704,2.9269,0.0,17.0,17.0,187.0,1.0,dit,vdit,question_vocal.png,im_mouth.png,,,,,
,,,1,3,2023-05-24_17h18.26.369,flesh_expressibility_dutch,2022.2.4,Win32,61.49683291,,,,18.0,1.0,test,,,,,,test,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,1.0,1.0,1.0,1.0,,sensorypref1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,127.7405,19.0,"[0.4828000000715207,0.41629999995231515,0.36650000000000205,0.3827999999523115,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.36599999999999966,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635,0.26630000007153853,0.2992999999523249,0.3165000000000049,0.29939999997615985,0.3329999999999984,0.33269999992847943,0.28350000000000364]","[0.4829000000953698,0.41629999995231515,0.36650000000000205,0.38289999997614643,0.5996000000238411,0.7663999999761586,0.36599999999999966,0.3661000000238488,0.31639999997615575,0.33310000002383333,0.2663999999761586,0.3328999999761635,0.26640000009537346,0.29939999997615985,0.3165000000000049,0.29939999997615985,0.3329999999999984,0.33269999992847943,0.28350000000000364]",0.012962963,1.4035,0.0,18.0,18.0,35.0,1.0,boos,vboos,question_vocal.png,im_mouth.png,,,,,
