welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref2,sensorypref3,sensorypref4,xRes,yRes,sensorypref[],practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,comment_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
1.0,[3.286999999999999],[3.286999999999999],843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,1.0,[13.042000000000002],[13.042000000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,on,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,1.0,[55.208999999999996],[55.208999999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,1.0,[63.417],[63.41799999999999],1.0,[68.83],[68.83],1.0,[0.8319999999999936],[0.8319999999999936],0.517777778,5.021,0.0,0.0,0.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,2.0,"[0.8319999999999936,0.7339999999999947]","[0.8319999999999936,0.7339999999999947]",0.075555556,2.286,0.0,1.0,1.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,2.0,"[63.417,86.886]","[63.41799999999999,86.886]",2.0,"[68.83,102.29199999999999]","[68.83,102.29199999999999]",3.0,"[0.8319999999999936,0.7339999999999947,4.180000000000007]","[0.8319999999999936,0.7339999999999947,4.180000000000007]",0.32,6.249,0.0,0.0,0.0,0.0,1.0,baby,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,4.0,"[0.8319999999999936,0.7339999999999947,4.180000000000007,0.6989999999999839]","[0.8319999999999936,0.7339999999999947,4.180000000000007,0.6989999999999839]",0.148888889,4.191,0.0,1.0,1.0,1.0,1.0,auto,question_gesture.png,im_hand.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,3.0,"[63.417,86.886,125.94299999999998]","[63.41799999999999,86.886,125.94299999999998]",3.0,"[68.83,102.29199999999999,127.309]","[68.83,102.29199999999999,127.309]",5.0,"[0.8319999999999936,0.7339999999999947,4.180000000000007,0.6989999999999839,0.5999999999999943]","[0.8319999999999936,0.7339999999999947,4.180000000000007,0.6989999999999839,0.5999999999999943]",0.513333333,3.534,0.0,0.0,0.0,0.0,1.0,liefde,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,6.0,"[0.8319999999999936,0.7339999999999947,4.180000000000007,0.6989999999999839,0.5999999999999943,0.6169999999999902]","[0.8319999999999936,0.7339999999999947,4.180000000000007,0.6989999999999839,0.5999999999999943,0.6169999999999902]",0.955555556,3.135,0.0,1.0,1.0,1.0,1.0,moe,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,[141.17999999999998],[141.17999999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,[147.60399999999998],[147.60399999999998],1.0,[149.119],[149.119],11.0,150.553,1.0,[0.6659999999999968],[0.6659999999999968],-0.7,5.593,0.0,0.0,0.0,176.0,1.0,wijd,gwijd,question_gesture.png,im_hand.png,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,156.841,2.0,"[0.6659999999999968,0.5160000000000196]","[0.6659999999999968,0.5160000000000196]",0.311111111,4.16,0.0,1.0,1.0,32.0,1.0,vooraan,gvooraan,question_gesture.png,im_hand.png,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,161.439,3.0,"[0.6659999999999968,0.5160000000000196,0.7160000000000082]","[0.6659999999999968,0.5160000000000196,0.7160000000000082]",0.857777778,3.09,0.0,2.0,2.0,38.0,1.0,blij,gblij,question_gesture.png,im_hand.png,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,165.251,4.0,"[0.6659999999999968,0.5160000000000196,0.7160000000000082,0.5]","[0.6659999999999968,0.5160000000000196,0.7160000000000082,0.5]",-0.455555556,6.098,0.0,3.0,3.0,131.0,1.0,zand,gzand,question_gesture.png,im_hand.png,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,171.839,5.0,"[0.6659999999999968,0.5160000000000196,0.7160000000000082,0.5,0.6500000000000057]","[0.6659999999999968,0.5160000000000196,0.7160000000000082,0.5,0.6510000000000105]",0.508888889,6.604,0.0,4.0,4.0,133.0,1.0,ster,gster,question_gesture.png,im_hand.png,,,,,,
,,,843234,1,21,2023-09-12_18h06.41.933,flesh_expressibility_dutch,2022.2.4,MacIntel,62.5,,,,23.0,2.0,Nederlands,,,,,,Engels ,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,2.0,,sensorypref1,sensorypref2,sensorypref3,sensorypref4,1440.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,179.256,6.0,"[0.6659999999999968,0.5160000000000196,0.7160000000000082,0.5,0.6500000000000057,0.6659999999999968]","[0.6659999999999968,0.5160000000000196,0.7160000000000082,0.5,0.6510000000000105,0.6659999999999968]",0.895555556,3.94,0.0,5.0,5.0,91.0,1.0,koud,gkoud,question_gesture.png,im_hand.png,,,,,,
