welcome_weiter.numClicks,welcome_weiter.timesOn,welcome_weiter.timesOff,exp_ID,session,presentation limit,date,expName,psychopyVersion,OS,frameRate,introduction_weiter.numClicks,introduction_weiter.timesOn,introduction_weiter.timesOff,age,gender,natlang1,natlang2,natlang3,natlang4,natlang5,natlang6,lang1,proficiency1,lang2,proficiency2,lang3,proficiency3,lang4,proficiency4,lang5,proficiency5,lang6,proficiency6,lang7,proficiency7,lang8,proficiency8,country,education,dyslexia,mobility,currentloc,radio-for-required-checkboxes,sensorypref1,sensorypref2,sensorypref4,xRes,yRes,sensorypref[],sensorypref3,practice_weiter.numClicks,practice_weiter.timesOn,practice_weiter.timesOff,pr_message_weiter.numClicks,pr_message_weiter.timesOn,pr_message_weiter.timesOff,pr_remember_weiter.numClicks,pr_remember_weiter.timesOn,pr_remember_weiter.timesOff,button_weiter.numClicks,button_weiter.timesOn,button_weiter.timesOff,pr_expressibility.response,pr_expressibility.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,pr_word,pr_question,pr_image,start_weiter.numClicks,start_weiter.timesOn,start_weiter.timesOff,message_weiter.numClicks,message_weiter.timesOn,message_weiter.timesOff,trial_remember_weiter.numClicks,trial_remember_weiter.timesOn,trial_remember_weiter.timesOff,Count,Shelf time,trial_button_weiter.numClicks,trial_button_weiter.timesOn,trial_button_weiter.timesOff,expressibility.response,expressibility.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,word,fordict,question,trial_img,problem,problem_text,comment_text,end_experiment.numClicks,end_experiment.timesOn,end_experiment.timesOff
1.0,[14.03380000001192],[14.034],841935,1,21,2023-06-05_15h55.11.647,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,841935,1,21,2023-06-05_15h55.11.647,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,841935,1,21,2023-06-05_15h55.11.647,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,1.0,[26.6555],[26.655600000023842],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,841935,1,21,2023-06-05_15h55.11.647,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,841935,1,21,2023-06-05_15h55.11.647,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,23.0,1.0,nederlands,,,,,,engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,on,sensorypref1,sensorypref2,sensorypref4,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,841935,1,21,2023-06-05_15h55.11.647,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,23.0,1.0,nederlands,,,,,,engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref4,1280.0,800.0,,,1.0,[83.76139999997616],[83.76150000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,841935,1,21,2023-06-05_15h55.11.647,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,23.0,1.0,nederlands,,,,,,engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref4,1280.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,841935,1,21,2023-06-05_15h55.11.647,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,23.0,1.0,nederlands,,,,,,engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref4,1280.0,800.0,,,,,,1.0,[93.41589999997616],[93.41589999997616],1.0,[101.26609999996424],[101.26619999998809],1.0,[1.3406999999880753],[1.340800000011896],0.393477325,15.5983,0.0,0.0,0.0,1.0,1.0,leeuw,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,841935,1,21,2023-06-05_15h55.11.647,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,23.0,1.0,nederlands,,,,,,engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref4,1280.0,800.0,,,,,,,,,,,,2.0,"[1.3406999999880753,5.485400000035753]","[1.340800000011896,5.485400000035753]",0.136990051,13.1702,0.0,1.0,1.0,0.0,1.0,koken,question_multimodal.png,im_combination.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,841935,1,21,2023-06-05_15h55.11.647,flesh_expressibility_dutch,2022.2.4,MacIntel,59.97361161,,,,23.0,1.0,nederlands,,,,,,engels,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,NL,6.0,2.0,2.0,1.0,,sensorypref1,sensorypref2,sensorypref4,1280.0,800.0,,,,,,2.0,"[93.41589999997616,139.43919999998806]","[93.41589999997616,139.4393000000119]",2.0,"[101.26609999996424,142.41969999998807]","[101.26619999998809,142.41969999998807]",3.0,"[1.3406999999880753,5.485400000035753,7.938500000000005]","[1.340800000011896,5.485400000035753,7.938500000000005]",0.12207901,16.7083,0.0,0.0,0.0,0.0,1.0,liefde,question_vocal.png,im_mouth.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
