ID,exp_start,block_start,practice,cycle,display_start,trial_start,trial_end,RT,word,modality,correction,answer,points
18,22.337842699998873,107.87600719999682,practice,0,147.81525869999678,150.7605098999993,155.33958729999722,156.80650749999768,telefoon,gebaren,0,bellen,0
18,22.337842699998873,107.87600719999682,practice,0,161.2920099999974,163.60446339999908,176.24216949999754,182.2937424999982,telefoon,gebaren,1,telefoon,0
18,22.337842699998873,107.87600719999682,practice,0,184.178533899998,187.66844149999815,195.14888319999955,201.7806819999969,juichen,gebaren,0,juichen,0
18,22.337842699998873,107.87600719999682,none,0,207.04898409999805,212.99519449999934,235.08669389999704,236.34409959999903,zoemen,gebaren,0,vlieg,0
18,22.337842699998873,107.87600719999682,none,0,239.85387079999782,244.0656440999992,263.65871889999835,265.0057894999991,zoemen,gebaren,1,mug,0
18,22.337842699998873,107.87600719999682,none,0,269.38318459999937,272.4201787999991,291.00356739999916,292.82675799999924,zoemen,gebaren,2,zoemen,0.5
18,22.337842699998873,107.87600719999682,none,0,302.5629921,305.8600813999983,321.72003929999846,323.58117739999943,ei,gebaren,0,drol,0
18,22.337842699998873,107.87600719999682,none,0,328.2835903999985,331.35030689999985,343.21636859999853,344.5424448999984,ei,gebaren,1,ei,1
18,22.337842699998873,107.87600719999682,none,0,345.4939458999979,350.8320058999998,384.8173083999973,386.5653053999995,vuur,gebaren,0,bakken,0
18,22.337842699998873,107.87600719999682,none,0,390.1341771999978,391.1068978000003,414.45410399999673,417.3114084999979,vuur,gebaren,1,verbranden,0
18,22.337842699998873,107.87600719999682,none,0,421.3641484999971,421.7046010999984,434.7601716999998,436.1399993999985,vuur,gebaren,2,heet,0
18,22.337842699998873,107.87600719999682,none,0,439.8412728999974,444.19624519999707,463.85070169999744,465.077341799999,oud,gebaren,0,oud,2
18,22.337842699998873,107.87600719999682,none,0,465.9120626999975,468.0340243999999,475.9949084999971,478.12046779999946,geven,gebaren,0,afrekenen,0
18,22.337842699998873,107.87600719999682,none,0,480.88934829999926,485.0918638999974,494.72344709999743,496.2991101999978,geven,gebaren,1,geven,1
18,22.337842699998873,107.87600719999682,none,0,497.3663443999976,499.1627267999975,503.361039899999,505.60773829999744,kotsen,gebaren,0,overgeven,0
18,22.337842699998873,107.87600719999682,none,0,511.24386069999673,512.0338045999997,517.1911681999991,518.7020467000002,kotsen,gebaren,1,spugen,0
18,22.337842699998873,107.87600719999682,none,0,522.6122695999984,523.2853198999983,530.9721216999969,532.6118887999983,kotsen,gebaren,2,kotsen,0.5
18,22.337842699998873,107.87600719999682,none,0,533.6217039000003,537.3382458999986,543.2297660999975,544.8551700999997,fluisteren,gebaren,0,roddelen,0
18,22.337842699998873,107.87600719999682,none,0,548.2243291999985,552.1551695999988,561.0295802999972,562.9997028999969,fluisteren,gebaren,1,fluisteren,1
18,22.337842699998873,107.87600719999682,practice,1,616.5756845999967,619.8168635000002,626.0518615000001,629.3260786999999,zingen,gebaren,0,zingen,0
18,22.337842699998873,107.87600719999682,practice,1,630.9528902999991,633.9649434999992,647.1859707000003,650.0041778999985,geheim,gebaren,0,roddelen,0
18,22.337842699998873,107.87600719999682,practice,1,654.2145622999997,655.7844626999977,674.4930310999989,677.1497638000001,geheim,gebaren,1,fluisteren,0
18,22.337842699998873,107.87600719999682,practice,1,679.8436884999974,685.7403061999976,702.7630260999977,705.4786977999975,geheim,gebaren,2,geheim,0
18,22.337842699998873,107.87600719999682,none,1,718.0991915999984,720.3869653000002,724.805460399999,732.5911164999998,groot,gebaren,0,groot,2
18,22.337842699998873,107.87600719999682,none,1,733.9014234999995,735.948815599997,739.7132306999993,741.7757845999986,misschien,gebaren,0,onwetend,0
18,22.337842699998873,107.87600719999682,none,1,745.1448869999986,747.5113275999975,753.5087514999977,769.0714791999999,misschien,gebaren,1,twijfelen,0
18,22.337842699998873,107.87600719999682,none,1,772.5402520999996,775.7414040000003,784.3632443999995,786.424515499999,misschien,gebaren,2,dom,0
18,22.337842699998873,107.87600719999682,none,1,790.5763650999979,794.4678693999995,801.9953500999982,803.061065599999,zout,gebaren,0,zout,2
18,22.337842699998873,107.87600719999682,none,1,803.8197173999979,807.8981620999984,814.3719273999995,818.1786679999968,blazen,gebaren,0,blazen,2
18,22.337842699998873,107.87600719999682,none,1,819.0553892999997,820.7503312999979,826.5442197999982,828.2219878999967,kauwen,gebaren,0,eten,0
18,22.337842699998873,107.87600719999682,none,1,831.8742681000003,832.9955035999992,839.0722626999996,843.7743057999978,kauwen,gebaren,1,kauwen,1
18,22.337842699998873,107.87600719999682,none,1,844.4840394999992,846.2702581999984,855.8923426999972,857.8931386999975,kruipen,gebaren,0,kruipen,2
18,22.337842699998873,107.87600719999682,none,1,858.5280432999971,860.321487899997,863.5936498999981,865.4272571999973,vallen,gebaren,0,vallen,2
18,22.337842699998873,869.3795582999992,practice,0,923.0540475999987,930.8738369999992,942.8823385999967,947.7645065999968,sneeuw,geluiden,0,krekel,0
18,22.337842699998873,869.3795582999992,practice,0,951.2751443999987,958.032612199997,990.3509876999997,992.2708638999975,sneeuw,geluiden,1,kerstmis,0
18,22.337842699998873,869.3795582999992,practice,0,996.1731645,1000.6607479999984,1019.1880985999996,1021.9087465999983,sneeuw,geluiden,2,kerstlied,0
18,22.337842699998873,869.3795582999992,practice,0,1027.0196785999979,1031.750347199999,1040.7224059,1041.7449677999975,fiets,geluiden,0,bel,0
18,22.337842699998873,869.3795582999992,practice,0,1045.5139003999975,1047.089399999997,1059.7886335000003,1061.4478155999968,fiets,geluiden,1,fietsen,0
18,22.337842699998873,869.3795582999992,practice,0,1067.1254750999979,1072.2084671999983,1077.9426792999984,1079.425335099997,fiets,geluiden,2,trein,0
18,22.337842699998873,869.3795582999992,none,0,1097.2380722999987,1101.601604899999,1107.135204299997,1108.2808984999974,heet,geluiden,0,moe,0
18,22.337842699998873,869.3795582999992,none,0,1112.0983465999998,1113.3824032999983,1129.4944509999987,1134.1500302999993,heet,geluiden,1,uitgeput,0
18,22.337842699998873,869.3795582999992,none,0,1138.177466899997,1139.099946899998,1153.3722901999972,1194.1924244000002,heet,geluiden,2,vermoeidheid,0
