ID,exp_start,block_start,practice,cycle,display_start,trial_start,trial_end,RT,word,modality,correction,answer,points
60,7.23687609999979,569.8605221999987,practice,0,652.139418499999,654.7807214999993,661.4712507000004,692.5940195000003,haasten,gebaren,,rennen,0
60,7.23687609999979,569.8605221999987,practice,0,692.6368752999988,694.7937688000002,701.0684296999989,707.3133648999992,leeg,gebaren,,inschenken van drinken,0
60,7.23687609999979,569.8605221999987,none,0,710.989417499999,712.7468900000003,716.5842854999992,724.1067117999992,koud,gebaren,,koud,1
60,7.23687609999979,569.8605221999987,none,0,724.141619,727.3607648999987,732.5531265999998,737.5845396000004,ver,gebaren,,wijzen,0
60,7.23687609999979,569.8605221999987,none,0,737.6185860999994,740.3267543999991,746.6571723999987,750.8941696000002,vuur,gebaren,,bal,0
60,7.23687609999979,569.8605221999987,none,0,750.9286505,753.0348180000001,757.9604779000001,761.096542199999,sterk,gebaren,,sterk,1
60,7.23687609999979,569.8605221999987,none,0,761.1389411,762.4402031999998,768.8623459999999,772.322185699999,ademen,gebaren,,ademen,1
60,7.23687609999979,569.8605221999987,none,0,772.3571615000001,773.5355638000001,778.7611152999998,781.2652308999986,eten,gebaren,,eten,1
60,7.23687609999979,569.8605221999987,none,0,781.2995995000001,783.3598543999997,789.8066369999997,792.6918002000002,grommen,gebaren,,boos,0
60,7.23687609999979,569.8605221999987,practice,1,875.1637615,876.8297772999995,882.7863464000002,888.8894174999987,comfortabel,gebaren,,rust,0
60,7.23687609999979,569.8605221999987,practice,1,888.932469899999,891.0611357999987,897.0915967000001,900.0328301999998,knippen,gebaren,,knippen,0
60,7.23687609999979,569.8605221999987,none,1,906.3765072999995,910.0336489000001,916.5571856999995,919.9278333000002,zoemen,gebaren,,auto,0
60,7.23687609999979,569.8605221999987,none,1,919.9619248999988,922.4738278999994,926.5416198999992,931.3374167000002,ei,gebaren,,blaadje,0
60,7.23687609999979,569.8605221999987,none,1,931.3722675999998,933.6934531999996,936.9262058999993,940.0640934000003,man,gebaren,,man,1
60,7.23687609999979,569.8605221999987,none,1,940.1069073999988,941.8889452000003,945.3034262000001,948.9984843999991,geur,gebaren,,ruiken,0
60,7.23687609999979,569.8605221999987,none,1,949.0412127999989,951.4460992000004,956.1541443999995,959.6166369999992,verbranden,gebaren,,heet,0
60,7.23687609999979,569.8605221999987,none,1,959.6594212,962.2004820999991,964.8916556000004,966.9092389999987,weten,gebaren,,idee,0
60,7.23687609999979,569.8605221999987,none,1,966.9525534000004,968.2882412999988,971.0099730999991,974.2271311000004,slapen,gebaren,,slapen,1
60,7.23687609999979,975.5201842999995,practice,0,1047.4309632999993,1049.3924862000003,1058.4068854999987,1060.614770099999,bloem,combinatie,,ruiken,0
60,7.23687609999979,975.5201842999995,practice,0,1060.6661323999997,1063.5220407999986,1071.5870366,1074.3835922999988,snijden,combinatie,,snijden,0
60,7.23687609999979,975.5201842999995,none,0,1083.1864367999988,1086.1293649999989,1091.8982079999987,1096.8036737000002,bitter,combinatie,,hoesten,0
60,7.23687609999979,975.5201842999995,none,0,1096.8469729999997,1098.4222463999995,1102.5043865999996,1105.1635139999999,kat,combinatie,,kat,1
60,7.23687609999979,975.5201842999995,none,0,1105.206541399999,1106.7875427,1113.3598616,1115.8567907999986,hoog,combinatie,,groot,0
60,7.23687609999979,975.5201842999995,none,0,1115.8912406,1117.4264944999995,1125.5991937,1129.3250811999987,langzaam,combinatie,,zoemen,0
60,7.23687609999979,975.5201842999995,none,0,1129.3599484999995,1130.9535619999988,1137.8260805999998,1141.3768748000002,zuur,combinatie,,snijden,0
60,7.23687609999979,975.5201842999995,none,0,1141.420121699999,1143.7449821999999,1150.5528321000002,1154.2470132999988,vliegen,combinatie,,vliegen,1
60,7.23687609999979,975.5201842999995,none,0,1154.2802419,1156.5299601999996,1167.5532767000004,1170.9562839999999,horen,combinatie,,begrijpen,0
60,7.23687609999979,975.5201842999995,practice,1,1234.916996599999,1243.262300299999,1247.4291056999991,1261.0013526999992,dansen,combinatie,,dansen,0
60,7.23687609999979,975.5201842999995,practice,1,1261.0531288000002,1269.2236954,1271.8587690000004,1274.9616581999999,auto,combinatie,,rijden,0
60,7.23687609999979,975.5201842999995,none,1,1280.9972385,1283.723785099999,1287.9307766000002,1291.5725681000004,goed,combinatie,,goed,1
60,7.23687609999979,975.5201842999995,none,1,1291.6162108999997,1293.6331594000003,1298.7529393999994,1301.0322928999994,klein,combinatie,,klein,1
60,7.23687609999979,975.5201842999995,none,1,1301.0670704999993,1303.0004809000002,1307.5210568000002,1311.076053499999,zoet,combinatie,,lekker,0
60,7.23687609999979,975.5201842999995,none,1,1311.1187563000003,1313.2031625,1317.2456946000002,1326.7777855000004,vangen,combinatie,,vangen,1
60,7.23687609999979,975.5201842999995,none,1,1326.8126931999996,1330.2120137000002,1335.5654231999997,1338.3378491999993,huilen,combinatie,,huilen,1
60,7.23687609999979,975.5201842999995,none,1,1338.3726257999988,1340.3740949000003,1345.2666561999995,1348.2809586000003,jagen,combinatie,,schieten,0
60,7.23687609999979,975.5201842999995,none,1,1348.315855499999,1349.8385108999992,1355.4984511999992,1361.5167165999992,springen,combinatie,,winnen,0
60,7.23687609999979,1363.4927384999992,practice,0,1442.4967897999995,1445.2173081,1447.9170190000004,1450.9211589999995,gek,geluiden,,lachen,0
60,7.23687609999979,1363.4927384999992,practice,0,1450.9640385000002,1452.204363499999,1458.7223023999995,1460.8726731999996,olifant,geluiden,,achtbaan,0
60,7.23687609999979,1363.4927384999992,none,0,1468.8755260999988,1472.1745211999987,1476.3763328999994,1481.4840285999999,ik,geluiden,,eten,0
60,7.23687609999979,1363.4927384999992,none,0,1481.518404999999,1483.4842828,1487.6983170000003,1489.3017786,boos,geluiden,,kwaad,0
60,7.23687609999979,1363.4927384999992,none,0,1489.3452698,1492.858417899999,1495.8139133000004,1497.3697187999987,hond,geluiden,,hond,1
60,7.23687609999979,1363.4927384999992,none,0,1497.4047969999992,1498.9304593999987,1504.1226927999996,1508.1878761999997,snel,geluiden,,zoemen,0
60,7.23687609999979,1363.4927384999992,none,0,1508.2313360999997,1510.5277336,1516.0354375999996,1519.7395813000003,staart,geluiden,,muis,0
60,7.23687609999979,1363.4927384999992,none,0,1519.774320299999,1521.6948906999987,1526.8930500999995,1529.2993852,blazen,geluiden,,blazen,1
60,7.23687609999979,1363.4927384999992,none,0,1529.3425846999999,1530.824532999999,1534.4423181000002,1536.4348157000004,lachen,geluiden,,lachen,1
60,7.23687609999979,1363.4927384999992,practice,1,1595.3359846000003,1596.4030031999991,1602.5441076999996,1608.3363565,koken,geluiden,,bubbelen,0
60,7.23687609999979,1363.4927384999992,practice,1,1608.3793609000004,1611.0627733000001,1614.6762383999994,1617.6211829000003,rijk,geluiden,,geld,0
60,7.23687609999979,1363.4927384999992,none,1,1621.1809366999987,1624.7289960999988,1627.5454816000001,1631.2982930999988,groot,geluiden,,berg,0
60,7.23687609999979,1363.4927384999992,none,1,1631.3324434999995,1633.3460642999999,1637.6507731000002,1643.1163871999997,oud,geluiden,,deur,0
60,7.23687609999979,1363.4927384999992,none,1,1643.1591458000003,1646.7165069999992,1651.774049399999,1654.6346703,stil,geluiden,,stilte,0
60,7.23687609999979,1363.4927384999992,none,1,1654.6694377999993,1656.8617737000004,1660.7434749999993,1663.0276261999988,dik,geluiden,,vis,0
60,7.23687609999979,1363.4927384999992,none,1,1663.0623911000002,1665.7673059999997,1668.6414934999993,1674.8043894000002,drinken,geluiden,,likken,0
60,7.23687609999979,1363.4927384999992,none,1,1674.8473983999993,1676.5954222,1681.768455899999,1687.4826166999992,vechten,geluiden,,vechten,1
60,7.23687609999979,1363.4927384999992,none,1,1687.5162667000004,1689.5843459999996,1693.9397659999995,1697.5076766000002,rennen,geluiden,,vermoeid,0
